treatment,replicate,time to death (days),LP,LB,AP,AT,AO
32,21,27,0,0,0,0,0
32,22,31,0,0,0,0,0
32,23,50,0,0,0,0,0
32,24,51,0,0,0,0,0
32,25,53,0,0,0,0,0
32,26,54,0,0,0,0,0
32,27,54,0,0,0,0,0
32,28,56,0,0,0,0,0
32,29,60,0,0,0,0,0
32,30,62,0,0,0,0,0
32,31,63,0,0,0,0,0
32,32,64,0,0,0,0,0
32,33,64,0,0,0,0,0
32,34,68,0,0,0,0,0
32,35,68,0,0,0,0,0
32,36,68,0,0,0,0,0
32,37,69,0,0,0,0,0
32,38,70,0,0,0,0,0
32,39,70,0,0,0,0,0
32,40,77,0,0,0,0,0
32,41,32,0,0,0,0,0
32,42,42,0,0,0,0,0
32,43,42,0,0,0,0,0
32,44,44,0,0,0,0,0
32,45,44,0,0,0,0,0
32,46,46,0,0,0,0,0
32,47,50,0,0,0,0,0
32,48,50,0,0,0,0,0
32,49,50,0,0,0,0,0
32,50,52,0,0,0,0,0
32,51,52,0,0,0,0,0
32,52,53,0,0,0,0,0
32,53,59,0,0,0,0,0
32,54,61,0,0,0,0,0
32,55,62,0,0,0,0,0
32,56,67,0,0,0,0,0
32,57,67,0,0,0,0,0
32,58,68,0,0,0,0,0
32,59,74,0,0,0,0,0
32,60,74,0,0,0,0,0
32,61,24,0,0,0,0,0
32,62,30,0,0,0,0,0
32,63,32,0,0,0,0,0
32,64,33,0,0,0,0,0
32,65,33,0,0,0,0,0
32,66,38,0,0,0,0,0
32,67,44,0,0,0,0,0
32,68,50,0,0,0,0,0
32,69,50,0,0,0,0,0
32,70,53,0,0,0,0,0
32,71,54,0,0,0,0,0
32,72,55,0,0,0,0,0
32,73,55,0,0,0,0,0
32,74,60,0,0,0,0,0
32,75,64,0,0,0,0,0
32,76,67,0,0,0,0,0
32,77,69,0,0,0,0,0
32,78,71,0,0,0,0,0
32,79,72,0,0,0,0,0
32,80,72,0,0,0,0,0
