dataset,taxon_1,taxon_2,interaction_label,tested_status,effect_sign,n_evidence,min_adjusted_p,max_abs_log2_fold_change,truth_type,experimental_setting,label_rule,mixed_evidence
carlstrom_phyllosphere_2019,Leaf334,Leaf371,0,neutral,neutral,2,0.487140006260461,2.96689232068028,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf334,Leaf380,0,neutral,neutral,1,0.919710471706237,0.467563910686432,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf334,Leaf391,0,neutral,neutral,2,0.815131861955373,2.10951039827497,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf334,Leaf396,0,neutral,neutral,1,0.923705322960279,0.134994795146592,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf334,Leaf405,0,neutral,neutral,2,0.739660717618632,1.34606448348024,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf334,Leaf41,0,neutral,neutral,1,0.919710471706237,0.404839755715445,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf334,Leaf416,1,positive,positive,2,0.0100303762266023,2.98538557290258,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,TRUE
carlstrom_phyllosphere_2019,Leaf334,Leaf420,0,neutral,neutral,2,0.0528498482444483,3.80854651184579,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf334,Leaf427,0,neutral,neutral,1,0.919710471706237,0.689825993952731,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf334,Leaf443,0,neutral,neutral,1,0.44132514993136,1.41297123090858,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf334,Leaf446,0,neutral,neutral,1,0.919710471706237,0.701800654277754,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf334,Leaf5,0,neutral,neutral,1,0.952867896415077,0.321922110005503,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf334,Leaf61,0,neutral,neutral,1,0.201971255778783,3.65095143974835,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf334,Leaf68,0,neutral,neutral,2,0.161921577240714,2.17174395269158,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf334,Leaf70,0,neutral,neutral,1,0.161921577240714,2.55218269569382,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf334,Leaf82,0,neutral,neutral,1,0.919710471706237,0.459130196275276,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf334,Leaf83,0,neutral,neutral,2,0.571158525367119,1.46898224169599,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf334,Leaf86,0,neutral,neutral,2,0.365856724423197,1.56598220528018,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf334,Leaf88,0,neutral,neutral,2,0.383619821722457,1.77718698455829,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf334,Leaf90,0,neutral,neutral,2,0.449639825481547,2.36961823207486,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf336,Leaf344,0,neutral,neutral,1,0.909255455030381,0.110640889606832,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf336,Leaf359,0,neutral,neutral,1,0.890525359163227,0.354821976351775,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf336,Leaf371,0,neutral,neutral,1,0.955526021571373,0.269112880193231,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf336,Leaf391,0,neutral,neutral,1,0.921094954746545,0.135744294172089,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf336,Leaf405,0,neutral,neutral,1,0.569254035097132,0.55966408856421,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf336,Leaf416,0,neutral,neutral,1,0.983817785482417,0.128150912500051,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf336,Leaf420,0,neutral,neutral,1,0.620427132836827,0.345156889203629,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf336,Leaf61,0,neutral,neutral,1,0.988342144289388,0.0462458620621454,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf336,Leaf68,0,neutral,neutral,1,0.209433884044153,0.73715911576603,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf336,Leaf83,0,neutral,neutral,1,0.88844422097269,0.132649404042577,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf336,Leaf86,0,neutral,neutral,1,0.998298972278443,0.0204069905283848,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf336,Leaf88,0,neutral,neutral,1,0.980397520134071,0.0455557369709186,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf336,Leaf90,0,neutral,neutral,1,0.92421420977375,0.210053032409356,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf337,Leaf344,0,neutral,neutral,1,0.877745245819269,0.306116618427058,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf337,Leaf359,0,neutral,neutral,1,0.627343821010197,0.907274808244188,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf337,Leaf371,0,neutral,neutral,1,0.955526021571373,0.453475895166316,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf337,Leaf391,0,neutral,neutral,1,0.921094954746545,0.402174746825864,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf337,Leaf405,0,neutral,neutral,1,0.22432079392116,1.49187980356552,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf337,Leaf416,0,neutral,neutral,1,0.855618414966582,0.321762199993136,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf337,Leaf420,0,neutral,neutral,1,0.560900941194125,0.57316850867749,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf337,Leaf61,0,neutral,neutral,1,0.988342144289388,0.15417775971033,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf337,Leaf68,0,neutral,neutral,1,0.991454547504387,0.0061527489313146,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf337,Leaf83,0,neutral,neutral,1,0.513469536513051,0.915167134594208,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf337,Leaf86,0,neutral,neutral,1,0.877175530294105,0.812980209495556,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf337,Leaf88,0,neutral,neutral,1,0.964902258720776,0.384721467048162,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf337,Leaf90,0,neutral,neutral,1,0.679280292964403,0.807294591648068,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf344,Leaf351,0,neutral,neutral,1,0.254841954514803,2.18236667932298,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf344,Leaf354,0,neutral,neutral,1,0.116120558604065,0.868370823498414,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf344,Leaf357,0,neutral,neutral,1,0.0919495685881867,2.11241509710918,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf344,Leaf359,0,neutral,neutral,2,0.135581440280546,2.47362113626899,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf344,Leaf363,0,neutral,neutral,1,0.877745245819269,0.356466530720357,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf344,Leaf371,0,neutral,neutral,2,0.126175699242392,2.35590903942995,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf344,Leaf380,0,neutral,neutral,1,0.849175401787483,0.845367752282477,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf344,Leaf391,0,neutral,neutral,2,0.772748677235965,0.563770218405312,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf344,Leaf396,0,neutral,neutral,1,0.877745245819269,0.243492108820082,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf344,Leaf405,0,neutral,neutral,2,0.767870328503508,0.670725005410456,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf344,Leaf41,0,neutral,neutral,1,0.909255455030381,0.0852963656332538,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf344,Leaf416,1,positive,positive,2,0.000263012927521279,4.06025724105837,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,TRUE
carlstrom_phyllosphere_2019,Leaf344,Leaf420,0,neutral,neutral,2,0.366187922107192,1.27442916557977,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf344,Leaf427,0,neutral,neutral,1,0.772748677235965,1.26432571739587,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf344,Leaf443,0,neutral,neutral,1,0.735700906690375,1.19845494119293,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf344,Leaf446,0,neutral,neutral,1,0.909255455030381,0.463364996801817,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf344,Leaf5,0,neutral,neutral,1,0.973905671687157,0.096326928307304,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf344,Leaf61,0,neutral,neutral,1,0.988342144289388,0.607326580897411,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf344,Leaf68,0,neutral,neutral,2,0.135821143522687,1.48887157231849,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf344,Leaf70,0,neutral,neutral,1,0.9045481457213,0.344318535660245,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf344,Leaf82,0,neutral,neutral,1,0.877745245819269,0.365199030546459,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf344,Leaf83,0,neutral,neutral,2,0.557253639575616,1.05149559997527,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf344,Leaf86,0,neutral,neutral,2,0.129008052005305,2.03634170999988,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf344,Leaf88,0,neutral,neutral,2,0.129008052005305,2.00652295479465,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf344,Leaf90,0,neutral,neutral,2,0.850148178430678,0.604626516038862,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf351,Leaf359,0,neutral,neutral,1,0.976951814222901,0.251117289017524,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf351,Leaf371,0,neutral,neutral,1,0.955526021571373,0.712127244929332,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf351,Leaf391,0,neutral,neutral,1,0.921094954746545,0.752686700002822,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf351,Leaf405,0,neutral,neutral,1,0.816056980990926,0.746735080044571,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf351,Leaf416,0,neutral,neutral,1,0.522152350619315,1.65400753259675,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf351,Leaf420,0,neutral,neutral,1,0.43346939328887,1.27690877636673,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf351,Leaf61,0,neutral,neutral,1,0.968872137902298,1.14365004880999,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf351,Leaf68,0,neutral,neutral,1,0.652756863094385,1.33818039364133,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf351,Leaf83,0,neutral,neutral,1,0.513469536513051,1.18096651196356,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf351,Leaf86,0,neutral,neutral,1,0.877175530294105,0.880529995093271,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf351,Leaf88,0,neutral,neutral,1,0.980397520134071,0.567551818641192,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf351,Leaf90,0,neutral,neutral,1,0.92421420977375,0.963202057888403,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf354,Leaf359,0,neutral,neutral,1,0.863339968784608,0.406051840063372,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf354,Leaf371,0,neutral,neutral,1,0.955526021571373,0.0310050894040442,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf354,Leaf391,0,neutral,neutral,1,0.921094954746545,0.344782866566746,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf354,Leaf405,0,neutral,neutral,1,0.901384395955182,0.0546464913395025,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf354,Leaf416,0,neutral,neutral,1,0.333474230711248,0.59891620253342,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf354,Leaf420,0,neutral,neutral,1,0.560900941194125,0.398683066586494,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf354,Leaf61,0,neutral,neutral,1,0.988342144289388,0.0929030020973312,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf354,Leaf68,1,positive,positive,1,4.03647709231204e-05,1.45750758771644,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf354,Leaf83,1,positive,negative,1,0.0246020850991994,1.21581281127858,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf354,Leaf86,0,neutral,neutral,1,0.919080572694921,0.207218619480913,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf354,Leaf88,0,neutral,neutral,1,0.499886905772292,0.558299192645875,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf354,Leaf90,0,neutral,neutral,1,0.449639825481547,0.669106974458154,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf357,Leaf359,0,neutral,neutral,1,0.890525359163227,0.577273085550951,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf357,Leaf371,0,neutral,neutral,1,0.955526021571373,0.407725420383656,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf357,Leaf391,0,neutral,neutral,1,0.927110187653679,0.146314429738034,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf357,Leaf405,0,neutral,neutral,1,0.232259262085463,1.63348902804255,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf357,Leaf416,0,neutral,neutral,1,0.64249053695655,0.733664869514876,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf357,Leaf420,0,neutral,neutral,1,0.348209571676543,1.00089500054923,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf357,Leaf61,0,neutral,neutral,1,0.988342144289388,0.62309099001987,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf357,Leaf68,0,neutral,neutral,1,0.698039424151915,0.435133624092134,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf357,Leaf83,0,neutral,neutral,1,0.836512460898868,0.393100054795949,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf357,Leaf86,0,neutral,neutral,1,0.998298972278443,0.124011456029998,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf357,Leaf88,0,neutral,neutral,1,0.980397520134071,0.333542459094194,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf357,Leaf90,0,neutral,neutral,1,0.449639825481547,1.17743051774927,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf359,Leaf363,0,neutral,neutral,1,0.627343821010197,1.12696921013252,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf359,Leaf371,0,neutral,neutral,2,0.142633428218621,2.34204520488599,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf359,Leaf380,0,neutral,neutral,1,0.627343821010197,1.78874901916039,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf359,Leaf391,0,neutral,neutral,2,0.890525359163227,0.618882108566094,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf359,Leaf396,0,neutral,neutral,1,0.976951814222901,0.0521242873878526,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf359,Leaf405,0,neutral,neutral,2,0.232259262085463,2.28315723378525,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf359,Leaf41,0,neutral,neutral,1,0.890525359163227,0.552498472915447,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf359,Leaf416,1,positive,positive,2,0.000154116362831025,4.53952699047733,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf359,Leaf420,1,positive,positive,2,5.85659849522242e-09,3.66730377877522,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,TRUE
carlstrom_phyllosphere_2019,Leaf359,Leaf427,0,neutral,neutral,1,0.627343821010197,2.14724044509046,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf359,Leaf443,0,neutral,neutral,1,0.890525359163227,0.910994147793546,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf359,Leaf446,0,neutral,neutral,1,0.980234639088664,0.263693797958408,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf359,Leaf5,0,neutral,neutral,1,0.987574854294647,0.109830620971191,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf359,Leaf61,0,neutral,neutral,1,0.143216170006441,2.38790581135327,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf359,Leaf68,1,positive,positive,2,0.0109786480770463,2.99172720478868,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,TRUE
carlstrom_phyllosphere_2019,Leaf359,Leaf70,0,neutral,neutral,1,0.627343821010197,1.54119498875974,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf359,Leaf82,0,neutral,neutral,1,0.988616678058744,0.00955921512026746,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf359,Leaf83,1,positive,positive,2,0.0246020850991994,2.3801081132655,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,TRUE
carlstrom_phyllosphere_2019,Leaf359,Leaf86,0,neutral,neutral,2,0.176768280619185,2.47284575931301,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf359,Leaf88,0,neutral,neutral,2,0.890525359163227,0.748386893438318,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf359,Leaf90,0,neutral,neutral,2,0.890525359163227,0.453266344854876,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf363,Leaf371,0,neutral,neutral,1,0.955526021571373,0.664391692304143,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf363,Leaf391,0,neutral,neutral,1,0.921094954746545,0.697439334933903,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf363,Leaf405,0,neutral,neutral,1,0.569254035097132,0.617047296697914,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf363,Leaf416,0,neutral,neutral,1,0.241860694907653,0.845443464297401,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
carlstrom_phyllosphere_2019,Leaf363,Leaf420,0,neutral,neutral,1,0.487688909034787,0.600890392080121,community_dropout,Arabidopsis_phyllosphere,DESeq2_BH_adjusted_p_below_0.05,FALSE
