sample_id,ER,FP,AC,HB,CC,RI,DP,BH,CA,PC,DL,CG,BF,EL,CH,BO,BT,BU,BV,BC,BY,PJ,DF,BL,BP,BA
butyrate_exp6_CC_rep2_0255,0.000135336310732169,0,0,0,0.999052645824875,0.000135336310732169,0,0,0,0,0,0,0,0,0,0,0.000135336310732169,0.000135336310732169,0.000135336310732169,0.000135336310732169,0.000135336310732169,0,0,0,0,0
butyrate_exp6_BA_rep0_0256,0,0,0.000151837230488916,0,0.000151837230488916,0,0,0,0,0,0,0,0,0,0,0.000303674460977832,0.000151837230488916,0,0,0,0,0,0.000303674460977832,0,0,0.998937139386578
butyrate_exp6_BA_rep1_0257,0,0,0,0,0.000587026709715292,0.000293513354857646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000293513354857646,0.000293513354857646,0,0,0.998532433225712
butyrate_exp6_BA_rep2_0258,0,0,0,0,0.000121891760117016,0,0,0,0,0,0,0,0.000121891760117016,0,0,0,0,0,0,0,0,0,0,0,0.000243783520234032,0.999512432959532
butyrate_exp6_BP_rep0_0259,0.000111894371713103,0,0.000895154973704823,0,0,0,0,0,0,0,0,0,0,0.000111894371713103,0.000111894371713103,0,0.000223788743426206,0,0,0,0,0,0,0,0.99854537316773,0
butyrate_exp6_BP_rep1_0260,0,0,0.00023121387283237,0,0,0,0,0,0,0,0,0.000115606936416185,0.00092485549132948,0.00023121387283237,0,0,0,0,0,0,0,0,0,0,0.998381502890173,0.000115606936416185
butyrate_exp6_BP_rep2_0261,0,0,0.000108660219493643,0,0,0,0.000108660219493643,0,0,0,0.000108660219493643,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999565359122025,0.000108660219493643
butyrate_exp6_DL_rep2_0262,0,0,0.00164835164835165,0,0,0,0,0,0,0,0.996703296703297,0,0,0.00054945054945055,0,0,0,0,0,0,0,0,0,0,0.00054945054945055,0.00054945054945055
butyrate_exp6_CG_rep0_0263,0,0,0,0,0,0,0,0,0,0,0.000123122383649347,0.999753755232701,0,0.000123122383649347,0,0,0,0,0,0,0,0,0,0,0,0
butyrate_exp6_CG_rep1_0264,0,0,0.000556586270871985,0,0,0.000185528756957328,0.000185528756957328,0.000185528756957328,0.000742115027829314,0,0,0.99721706864564,0,0.000371057513914657,0,0,0,0,0.000371057513914657,0,0.000185528756957328,0,0,0,0,0
butyrate_exp6_CG_rep2_0265,0,0,0,0,0,0.00239693192713327,0.000639181847235539,0.000159795461808885,0.000319590923617769,0.000639181847235539,0,0.991850431447747,0,0.000159795461808885,0,0.000479386385426654,0.000639181847235539,0.000319590923617769,0.00191754554170662,0.000319590923617769,0,0,0,0,0.000159795461808885,0
butyrate_exp6_BF_rep0_0266,0.000111507582515611,0,0,0,0,0,0,0,0,0.000223015165031222,0.000111507582515611,0,0.999107939339875,0.000111507582515611,0.000111507582515611,0,0,0,0,0.000111507582515611,0,0,0,0,0,0.000111507582515611
butyrate_exp6_BF_rep1_0267,0,0,0.000115127791848952,0,0,0.000230255583697905,0.000115127791848952,0,0.000115127791848952,0.000115127791848952,0.000115127791848952,0,0.998963849873359,0.000230255583697905,0,0,0,0,0,0,0,0,0,0,0,0
butyrate_exp6_BO_rep0_0268,0,0,0.000120787534726416,0,0.000241575069452832,0,0.000120787534726416,0.000241575069452832,0.000120787534726416,0.000120787534726416,0,0,0.000120787534726416,0.000241575069452832,0,0.998188186979104,0.000120787534726416,0,0,0.000120787534726416,0.000120787534726416,0,0,0.000120787534726416,0,0
butyrate_exp6_BO_rep1_0269,0,0,0,0,0,0,0.000183016105417277,0.000366032210834554,0,0.000183016105417277,0.000183016105417277,0,0,0,0,0.998169838945827,0.000366032210834554,0,0,0.000183016105417277,0,0,0.000366032210834554,0,0,0
butyrate_exp6_BO_rep2_0270,0,0,0,0,0,0,0,0.000433557337957945,0.000433557337957945,0.000216778668978973,0,0.000216778668978973,0,0,0,0.998265770648168,0,0,0,0,0,0.000216778668978973,0,0,0,0
butyrate_exp6_BT_rep0_0271,0.000111931945377211,0,0,0,0,0,0.000111931945377211,0,0,0,0,0.000111931945377211,0,0.000111931945377211,0.000111931945377211,0.000111931945377211,0.998880680546228,0,0.000111931945377211,0,0,0.000223863890754421,0.000111931945377211,0,0,0
butyrate_exp6_BT_rep1_0272,0.000218126295124877,0.000109063147562439,0.000763442032937071,0,0.000872505180499509,0,0,0,0,0,0.000327189442687316,0.000436252590249755,0.000327189442687316,0.000218126295124877,0.000109063147562439,0.000109063147562439,0.990511506162068,0.000327189442687316,0,0.000436252590249755,0.000218126295124877,0.000436252590249755,0.000327189442687316,0,0.00327189442687316,0.000981568328061948
butyrate_exp6_BT_rep2_0273,0.000107100781835707,0.000107100781835707,0.000214201563671415,0,0,0.000107100781835707,0,0,0,0,0,0,0.000321302345507122,0.000321302345507122,0.000107100781835707,0,0.998179286708793,0.000214201563671415,0,0.000107100781835707,0,0,0,0.000107100781835707,0,0.000107100781835707
butyrate_exp6_BU_rep0_0274,0,0,8.40830740771883e-05,0,0,0,8.40830740771883e-05,0,8.40830740771883e-05,8.40830740771883e-05,0,0,8.40830740771883e-05,0.000252249222231565,0.000252249222231565,0,0.000252249222231565,0.998654670814765,0,0,0,8.40830740771883e-05,0,8.40830740771883e-05,0,0
butyrate_exp6_BU_rep1_0275,0,0,0.000194628260023355,0,0.000194628260023355,0,0,0.000194628260023355,0,9.73141300116777e-05,0.000291942390035033,0,0,9.73141300116777e-05,0.000291942390035033,0,0,0.997956403269755,0,0.000194628260023355,0,0.000291942390035033,0,9.73141300116777e-05,9.73141300116777e-05,0
butyrate_exp6_BU_rep2_0276,0,0,0,0,0,0,0,0,0,0,0.000223513634331694,0,0,0.000447027268663388,0.000447027268663388,0,0.000111756817165847,0.998323647742512,0.000111756817165847,0,0,0,0.000223513634331694,0.000111756817165847,0,0
butyrate_exp6_BV_rep0_0277,0,0,0,0,0,0,0,0,0,0.000119317503877819,0.000119317503877819,0,0,0.000238635007755638,0.000119317503877819,0,0,0,0.998687507457344,0.000119317503877819,0.000119317503877819,0.000238635007755638,0.000238635007755638,0,0,0
butyrate_exp6_BV_rep1_0278,0,0,0.000126630365961758,0,0,0,0,0,0,0,0,0,0,0.000253260731923515,0.000126630365961758,0,0.000126630365961758,0.000126630365961758,0.999113587438268,0,0,0.000126630365961758,0,0,0,0
butyrate_exp6_BV_rep2_0279,0,0,0,0,0.000129265770423992,0,0,0,0,0,0,0.000129265770423992,0.000129265770423992,0.000129265770423992,0,0.000129265770423992,0.00206825232678387,0,0.9967683557394,0.000129265770423992,0,0,0.000258531540847983,0,0,0
butyrate_exp6_BC_rep0_0280,0.00023084025854109,0,0.00023084025854109,0,0,0,0,0,0,0,0,0,0.000115420129270545,0.000115420129270545,0,0.000461680517082179,0.00023084025854109,0,0,0.998499538319483,0,0,0.000115420129270545,0,0,0
butyrate_exp6_BC_rep1_0281,0,0,0.000120525491141376,0,0,0,0,0,0,0,0,0,0.000602627455706882,0,0,0.000120525491141376,0.000241050982282753,0,0,0.998794745088586,0,0,0,0,0.000120525491141376,0
butyrate_exp6_BC_rep2_0282,0,0,0.000109445113275692,0,0,0.000109445113275692,0,0.000109445113275692,0,0.000109445113275692,0,0.000109445113275692,0.000109445113275692,0,0,0,0.000328335339827077,0,0,0.998905548867243,0.000109445113275692,0,0,0,0,0
butyrate_exp6_BY_rep0_0283,0.00013080444735121,0,0.00026160889470242,0,0,0,0,0.00013080444735121,0,0,0,0.00013080444735121,0.00013080444735121,0,0,0.00039241334205363,0,0.00143884892086331,0,0.00013080444735121,0.989797253106606,0,0,0,0,0
butyrate_exp6_BY_rep1_0284,0,0,0,0,0.00016479894528675,0.00016479894528675,0,0,0,0,0.00016479894528675,0.000494396835860251,0.00016479894528675,0.00016479894528675,0.00016479894528675,0.0003295978905735,0.00016479894528675,0,0,0.00016479894528675,0.988958470665788,0,0.00016479894528675,0,0,0
butyrate_exp6_BY_rep2_0285,0,0,0,0,0,0,0,0,0,0,0,0.000343997248022016,0.000343997248022016,0.000171998624011008,0,0,0.000343997248022016,0,0,0,0.991056071551428,0,0.000171998624011008,0,0,0
butyrate_exp6_DF_rep0_0286,0,0,0,0,0.000115380177685474,0,0,0,0,0,0,0.000115380177685474,0.000115380177685474,0,0,0,0,0,0,0,0,0,0.999653859466944,0,0,0
butyrate_exp6_DF_rep1_0287,0,0,0.000126678489992399,0,0,0.000126678489992399,0,0,0,0,0,0,0.000253356979984799,0.000126678489992399,0.000126678489992399,0,0.000253356979984799,0.000253356979984799,0.000506713959969597,0.000253356979984799,0,0,0.997973144160122,0,0,0
butyrate_exp6_DF_rep2_0288,0,0,0.000261335424016725,0,0,0,0,0,0,0,0,0,0.000130667712008363,0.000392003136025088,0.000130667712008363,0,0,0.000130667712008363,0.000261335424016725,0,0,0,0.998562655167908,0,0.000130667712008363,0
butyrate_exp6_BL_rep0_0289,0.000120062432464882,0,0.000240124864929763,0,0,0,0,0,0,0,0,0,0,0.000120062432464882,0,0,0,0.000120062432464882,0.000480249729859527,0.000120062432464882,0,0,0,0.993276503781967,0,0
butyrate_exp6_BL_rep1_0290,0,0,0,0,0,0,0,9.95421063109695e-05,0,0,0,0,0,0.000398168425243878,0,0,0,0.000199084212621939,0,0,9.95421063109695e-05,0,0,0.996814652598049,9.95421063109695e-05,0
butyrate_exp6_BL_rep2_0291,0,0,9.80392156862745e-05,0,0,0,9.80392156862745e-05,0.000196078431372549,0,9.80392156862745e-05,0,0,0,0,0,9.80392156862745e-05,0,0,0,9.80392156862745e-05,0.000294117647058824,0,9.80392156862745e-05,0.994019607843137,0.000196078431372549,9.80392156862745e-05
butyrate_exp6_CH_rep0_0292,0,0,0,0,0,0,0,0,0,0,8.76885303402315e-05,8.76885303402315e-05,0,0.000175377060680463,0.998947737635917,0,0.000175377060680463,0,8.76885303402315e-05,0.000175377060680463,0,0,0,8.76885303402315e-05,0,0.000175377060680463
butyrate_exp6_CH_rep1_0293,0,0,0.0125,0,0.0125,0,0,0,0,0,0,0,0,0.05,0.8375,0,0.0125,0.0125,0,0.025,0.0125,0,0,0.0125,0.0125,0
butyrate_exp6_CH_rep2_0294,0.0625,0,0.0625,0,0,0,0,0,0,0,0,0.125,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0
butyrate_exp6_EL_rep0_0295,0,0,0.230769230769231,0,0,0,0,0,0,0,0,0,0.0384615384615385,0.0384615384615385,0,0.0384615384615385,0.0769230769230769,0,0,0.0384615384615385,0,0,0.115384615384615,0.0769230769230769,0.192307692307692,0.115384615384615
butyrate_exp6_EL_rep1_0296,0,0,0,0,0,0,0.166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0.5
butyrate_exp6_EL_rep2_0297,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0.2,0.3,0.1,0.1
butyrate_exp8_ER_rep0_0298,0.99824168797954,0,0.000319693094629156,0,0,0.000319693094629156,0.000159846547314578,0,0,0,0,0,0,0.000319693094629156,0,0,0,0,0,0.000159846547314578,0,0.000319693094629156,0,0.000159846547314578,0,0
butyrate_exp8_ER_FP_rep0_0299,0.987898677058763,0.0112808942672546,0.000205107168495539,0,0.000102553584247769,0,0.000102553584247769,0,0,0.000102553584247769,0,0,0,0.000205107168495539,0,0.000102553584247769,0,0,0,0,0,0,0,0,0,0
butyrate_exp8_AC_ER_rep0_0300,0.345377756921633,0,0.653683716564993,0,0.00011731581417175,0.00011731581417175,0,0.00011731581417175,0,0,0,0,0,0.000351947442515251,0,0,0,0.00011731581417175,0.00011731581417175,0,0,0,0,0,0,0
butyrate_exp8_CC_ER_rep0_0301,0.366484336151169,0,0.000497265042267529,0,0.632322227747389,0,0,0,0,0,0,0,0,0.000397812033814023,0,0,0,9.94530084535057e-05,0,0,9.94530084535057e-05,0,0,0,0,9.94530084535057e-05
butyrate_exp8_ER_RI_rep0_0302,0.999121865547858,0,9.7570494682408e-05,0,9.7570494682408e-05,0,0,9.7570494682408e-05,0,0,9.7570494682408e-05,9.7570494682408e-05,9.7570494682408e-05,9.7570494682408e-05,9.7570494682408e-05,0,0,0,9.7570494682408e-05,0,0,0,0,0,0,0
butyrate_exp8_DP_ER_rep0_0303,0.798505773149196,0,0.000226398007697532,0,0.000226398007697532,0,0.198664251754584,0.000113199003848766,0,0,0,0.000226398007697532,0.000905592030790129,0.000792393026941363,0,0,0.000113199003848766,0,0,0,0,0,0.000113199003848766,0,0.000113199003848766,0
butyrate_exp8_BH_ER_rep0_0304,0.891035109646631,0,0,0,0.000113623451880468,0,0,0.107374162027042,0,0,0,0.000113623451880468,0,0.000568117259402341,0,0,0,0,0.000113623451880468,0,0,0,0.000113623451880468,0,0.000568117259402341,0
butyrate_exp8_CA_ER_rep0_0305,0.820479302832244,0,0.000108932461873638,0,0.000217864923747277,0.000108932461873638,0,0.000108932461873638,0.178104575163399,0,0,0,0,0.000326797385620915,0,0,0,0,0,0,0,0,0,0,0.000544662309368192,0
butyrate_exp8_PC_ER_rep0_0306,0.517957002609668,0,0,0,0.000248539828507518,0,0,0,0,0.480676028333541,0,0.000124269914253759,0.000248539828507518,0,0,0.000124269914253759,0.000124269914253759,0.000124269914253759,0,0,0,0.000124269914253759,0,0.000124269914253759,0,0.000124269914253759
butyrate_exp8_PJ_ER_rep0_0307,0.700664680265872,0,0,0,0.000114600045840018,0,0,0.000114600045840018,0.000114600045840018,0.000114600045840018,0,0,0,0.000573000229200092,0,0,0.00573000229200092,0,0.000114600045840018,0,0,0.292230116892047,0.000229200091680037,0,0,0
butyrate_exp8_EL_ER_rep0_0308,0.770710728836578,0,0.000113173381620643,0,0,0,0,0,0,0.000113173381620643,0.000113173381620643,0,0.000113173381620643,0.228157537347216,0,0,0.000113173381620643,0.000113173381620643,0.000226346763241286,0,0,0,0,0.000113173381620643,0,0.000113173381620643
butyrate_exp8_CH_ER_rep0_0309,0.516526099840438,0,0.000113973102347846,0,0.000227946204695692,0,0,0,0,0.000113973102347846,0.000113973102347846,0.000227946204695692,0,0.000113973102347846,0.482334169136084,0.000113973102347846,0,0,0,0,0,0,0,0,0.000113973102347846,0
butyrate_exp8_DL_ER_rep0_0310,0.359615384615385,0,0,0,0.000113122171945701,0,0,0.000226244343891403,0.000113122171945701,0.000113122171945701,0.638574660633484,0,0.000113122171945701,0.000339366515837104,0.000113122171945701,0.000226244343891403,0.000226244343891403,0,0,0.000226244343891403,0,0,0,0,0,0
butyrate_exp8_CG_ER_rep0_0311,0.490012033694344,0.000120336943441637,0.000240673886883273,0,0.000240673886883273,0,0,0,0,0.00036101083032491,0.000240673886883273,0.50734055354994,0.000120336943441637,0.000481347773766546,0.000120336943441637,0.000240673886883273,0,0,0,0,0.000120336943441637,0,0,0,0.000120336943441637,0.000240673886883273
butyrate_exp8_BF_ER_rep0_0312,0.284370677731674,0,0,0,0.000138312586445367,0,0,0.00193637621023513,0,0.000276625172890733,0.000138312586445367,0,0.710926694329184,0.000691562932226833,0.000138312586445367,0.000138312586445367,0.000276625172890733,0,0.000276625172890733,0,0,0,0,0,0.000553250345781466,0.000138312586445367
butyrate_exp8_BO_ER_rep0_0313,0.516894844159627,0,0,0,0,0,0,0,0,0.000145645208272648,0,0,0,0.000873871249635887,0.000145645208272648,0.481066122924556,0,0,0.000145645208272648,0,0,0,0,0,0.000582580833090591,0.000145645208272648
butyrate_exp8_BT_ER_rep0_0314,0.250315878141233,0,0,0,0.000140390284992279,0,0,0,0,0.000140390284992279,0,0.000421170854976836,0,0.000421170854976836,0,0.000561561139969114,0.745753193878984,0.00168468341990734,0.000140390284992279,0.000140390284992279,0.000280780569984557,0,0,0,0,0
butyrate_exp8_BU_ER_rep0_0315,0.852400600150037,0,0,0,0,0,0,0,0,0,9.37734433608402e-05,0,0,0.000562640660165041,0,0,0.00018754688672168,0.146286571642911,9.37734433608402e-05,9.37734433608402e-05,9.37734433608402e-05,9.37734433608402e-05,0,0,9.37734433608402e-05,0
butyrate_exp8_BV_ER_rep0_0316,0.222277847309136,0,0.00287859824780976,0,0,0,0,0.000125156445556946,0,0,0,0,0,0.000375469336670838,0,0,0,0,0.773591989987484,0.000500625782227785,0,0,0.000125156445556946,0.000125156445556946,0,0
butyrate_exp8_BC_ER_rep0_0317,0.0730782488796967,0.000114902907043548,0.000114902907043548,0,0.000114902907043548,0,0,0.000114902907043548,0,0,0,0,0.000114902907043548,0.000344708721130645,0.000689417442261289,0,0,0.000114902907043548,0,0.925083304607607,0.000114902907043548,0,0,0,0,0
butyrate_exp8_BY_ER_rep0_0318,0.838745574102175,0,0.000101163378856854,0,0.000202326757713708,0.000101163378856854,0,0,0,0,0.00111279716742539,0.000101163378856854,0.000101163378856854,0,0.000101163378856854,0,0.000303490136570561,0.000202326757713708,0.000101163378856854,0.000202326757713708,0.158320687910976,0.000101163378856854,0.000202326757713708,0,0,0
butyrate_exp8_DF_ER_rep0_0319,0.821432188797731,0.00020257267294642,0.000303859009419629,0,0.000303859009419629,0.00010128633647321,0,0,0,0,0.00020257267294642,0.000607718018839259,0.00010128633647321,0.000810290691785678,0,0,0.00010128633647321,0.00020257267294642,0,0.000303859009419629,0.000303859009419629,0,0.174617644079814,0,0.00020257267294642,0
butyrate_exp8_BL_ER_rep0_0320,0.549752930917547,0,0.000193779672512353,0,0,0,0,0,0,0,0,9.68898362561767e-05,0.00058133901753706,0.00029066950876853,0,0,0,0,0.000193779672512353,0,0,0.000193779672512353,9.68898362561767e-05,0.44753415366728,0.000775118690049414,0.00029066950876853
butyrate_exp8_BP_ER_rep0_0321,0.527697374987524,0.000199620720630801,0,0,0.000199620720630801,0,0,0,0,9.98103603154007e-05,9.98103603154007e-05,9.98103603154007e-05,0.000199620720630801,0.000299431080946202,0,0.000399241441261603,9.98103603154007e-05,0,0,9.98103603154007e-05,0,0,0,9.98103603154007e-05,0.470106797085537,0.000299431080946202
butyrate_exp8_BA_ER_rep0_0322,0.478207489257213,0,0.000122774708410068,0,0.000122774708410068,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000122774708410068,0.000122774708410068,0,0,0.000245549416820135,0,0.000122774708410068,0.520933087783917
butyrate_exp8_ER_FP_rep0_0323,0.986113808506506,0.0130122353855117,9.71062342202369e-05,0,9.71062342202369e-05,0,0,0,0,0,0,0,0,0.000194212468440474,0,0,9.71062342202369e-05,0.000194212468440474,0,0,0,9.71062342202369e-05,0,0,9.71062342202369e-05,0
butyrate_exp8_FP_rep0_0324,0.00921658986175115,0.861751152073733,0.0184331797235023,0,0,0,0,0,0,0,0,0.00460829493087558,0,0.00921658986175115,0.00460829493087558,0,0.00460829493087558,0,0.00460829493087558,0.0783410138248848,0,0,0,0.00460829493087558,0,0
butyrate_exp8_AC_FP_rep0_0325,0.000254517688979384,0.0469585136166964,0.951514380249427,0,0.000509035377958768,0,0,0,0,0,0,0,0,0.000127258844489692,0,0,0,0,0,0.000127258844489692,0,0,0,0.000127258844489692,0.000127258844489692,0.000254517688979384
butyrate_exp8_CC_FP_rep0_0326,0.00010338054378166,0.0111650987284193,0.000310141631344981,0,0.986663909852166,0.00010338054378166,0,0,0.00010338054378166,0,0.000206761087563321,0,0.00010338054378166,0.000723663806471622,0,0,0,0,0.00010338054378166,0,0.000206761087563321,0,0,0,0,0.000206761087563321
butyrate_exp8_FP_RI_rep0_0327,0,0.430894308943089,0.00813008130081301,0,0.0121951219512195,0.353658536585366,0,0,0,0,0.0040650406504065,0.138211382113821,0.0040650406504065,0.00813008130081301,0.00813008130081301,0,0.0040650406504065,0,0,0,0,0,0.00813008130081301,0,0.0121951219512195,0.0040650406504065
butyrate_exp8_BH_FP_rep0_0328,0.00025182573659028,0.0357592545958197,0.00025182573659028,0,0.00025182573659028,0,0.00012591286829514,0.952656761521027,0,0,0,0,0.00201460589272224,0.0012591286829514,0,0,0,0,0,0,0,0,0.00012591286829514,0.00025182573659028,0,0
butyrate_exp8_CA_FP_rep0_0329,0.000357653791130186,0.000953743443013829,0,0,0.000119217930376729,0,0,0,0.997615641392465,0.000119217930376729,0,0.000238435860753457,0.000119217930376729,0.000119217930376729,0,0,0,0.000119217930376729,0.000119217930376729,0,0,0,0,0,0.000119217930376729,0
butyrate_exp8_PJ_FP_rep0_0330,0,0.10144148020654,0,0,0.000645438898450947,0,0,0,0.000107573149741824,0,0,0.000215146299483649,0.000107573149741824,0.000322719449225473,0,0,0.000107573149741824,0,0.000215146299483649,0,0,0.896729776247849,0,0,0,0
butyrate_exp8_EL_FP_rep0_0331,0,0.00650854936569222,0.000110314396028682,0,0.000220628792057363,0,0,0,0,0.000110314396028682,0,0,0,0.990843905129619,0.000220628792057363,0,0,0,0.00143408714837286,0.000220628792057363,0,0,0,0.000110314396028682,0,0.000110314396028682
butyrate_exp8_DL_FP_rep0_0332,0,0.181351582549187,0,0,0.00342172797262618,0,0,0,0.00256629597946963,0,0.792985457656116,0.00171086398631309,0.00171086398631309,0.00769888793840889,0.00256629597946963,0.000855431993156544,0.00171086398631309,0,0.000855431993156544,0,0,0,0,0,0.000855431993156544,0.00171086398631309
butyrate_exp8_CG_FP_rep0_0333,0,0.0279735682819383,0,0,0.000330396475770925,0,0,0.000110132158590308,0.000110132158590308,0.000110132158590308,0,0.969603524229075,0.000110132158590308,0.00066079295154185,0.000110132158590308,0,0,0,0.000110132158590308,0.000110132158590308,0,0.000110132158590308,0.000110132158590308,0,0.000330396475770925,0.000110132158590308
butyrate_exp8_BF_FP_rep0_0334,0,0.0274064921936426,0.000112321689318207,0,0.000112321689318207,0,0,0,0,0.000112321689318207,0,0,0.971245647534539,0.000112321689318207,0.000112321689318207,0.000112321689318207,0,0,0,0,0,0,0,0,0.000673930135909244,0
butyrate_exp8_BO_FP_rep0_0335,0,0.0551765650080257,0.000200642054574639,0,0.000601926163723917,0,0,0,0,0,0,0,0.000200642054574639,0,0,0.940409309791332,0.000200642054574639,0.000200642054574639,0.000401284109149278,0.000200642054574639,0,0.000200642054574639,0,0,0.00220706260032103,0
butyrate_exp8_BT_FP_rep0_0336,0,0.00799593857088463,0,0,0,0.000126919659855312,0,0,0,0.000126919659855312,0,0,0,0.000126919659855312,0.000126919659855312,0,0.991242543469984,0.000126919659855312,0,0,0,0,0.000126919659855312,0,0,0
butyrate_exp8_BV_FP_rep0_0337,0,0.07259281617869,0.000452761847268337,0,0,0,0,0,0,0,0,0,0,0,0,0.000150920615756112,0,0,0.926048898279505,0.000150920615756112,0,0.000452761847268337,0,0,0,0.000150920615756112
butyrate_exp8_BC_FP_rep0_0338,0,0.0038783935943951,0.000250218941573877,0,0.000125109470786939,0,0,0.000125109470786939,0,0,0.000125109470786939,0,0,0.000125109470786939,0,0.000125109470786939,0.000250218941573877,0.000125109470786939,0.000125109470786939,0.994495183285375,0,0,0,0,0,0.000250218941573877
butyrate_exp8_BL_FP_rep0_0339,0,0.00720922781159885,0.00384492149951939,0,0.000160205062479974,0,0,0,0,0,0.00224287087471964,0,0.00224287087471964,0.000160205062479974,0,0.000320410124959949,0,0,0,0,0.00192246074975969,0,0,0.981416212752323,0.000480615187439923,0
butyrate_exp8_BP_FP_rep0_0340,0.000253389078930698,0.00532117065754466,0.000506778157861396,0,0.000506778157861396,0,0,0,0.000126694539465349,0,0,0.000126694539465349,0.000126694539465349,0.000126694539465349,0,0,0,0.000126694539465349,0.000126694539465349,0.000126694539465349,0,0.000126694539465349,0,0.000126694539465349,0.992018244013683,0.000253389078930698
butyrate_exp8_BA_FP_rep0_0341,0.000105920982946722,0.0127105179536066,0.000105920982946722,0,0.000211841965893443,0,0,0,0.000105920982946722,0,0,0.000105920982946722,0.000211841965893443,0.000211841965893443,0,0,0,0,0,0,0,0,0.000105920982946722,0.000211841965893443,0.000105920982946722,0.985806588285139
butyrate_exp8_AC_ER_rep0_0342,0.325182863113898,0,0.67251828631139,0,0.000417972831765935,0,0,0,0,0,0,0,0,0.000417972831765935,0,0,0,0.000417972831765935,0.000626959247648903,0,0.000208986415882968,0,0,0.000208986415882968,0,0
butyrate_exp8_AC_FP_rep0_0343,0,0.0879384911100432,0.910740028832292,0,0.000360403652090341,0,0,0,0,0,0,0,0.00012013455069678,0.00012013455069678,0,0,0.00012013455069678,0,0.000240269101393561,0.000240269101393561,0,0.00012013455069678,0,0,0,0
butyrate_exp8_AC_rep0_0344,0,0,0.997231934731935,0,0.000437062937062937,0.000145687645687646,0.000145687645687646,0,0,0,0.000145687645687646,0.000145687645687646,0,0.000582750582750583,0,0,0.000145687645687646,0.000145687645687646,0.000145687645687646,0,0.000145687645687646,0.000145687645687646,0,0,0.000437062937062937,0
butyrate_exp8_AC_CC_rep0_0345,0.000324184136589583,0.000216122757726389,0.509833585476551,0,0.485411713853469,0,0.000108061378863194,0.000108061378863194,0,0,0.000216122757726389,0,0,0.00237735033499027,0.000108061378863194,0.000216122757726389,0.000216122757726389,0.000108061378863194,0,0,0.000108061378863194,0,0.000108061378863194,0.000108061378863194,0.000108061378863194,0.000324184136589583
butyrate_exp8_AC_RI_rep0_0346,0.000239980801535877,0,0.994480441564675,0,0.000239980801535877,0.000239980801535877,0.000479961603071754,0,0,0,0,0.000239980801535877,0.000479961603071754,0.000719942404607631,0,0,0,0,0.000239980801535877,0,0,0,0.000239980801535877,0.000239980801535877,0.00143988480921526,0.000479961603071754
butyrate_exp8_DP_AC_rep0_0347,0,0,0.485270609728248,0,0.000228362639872117,0.000114181319936058,0.513016670472711,0,0,0,0,0.000114181319936058,0,0.000228362639872117,0,0,0,0,0,0.000114181319936058,0,0,0,0.000228362639872117,0.000570906599680292,0.000114181319936058
butyrate_exp8_BH_AC_rep0_0348,0,0,0.985564304461942,0,0.000218722659667542,0,0.000109361329833771,0.00645231846019248,0.000546806649168854,0,0.000218722659667542,0.000109361329833771,0,0.000109361329833771,0,0.000109361329833771,0.000109361329833771,0,0.000109361329833771,0,0,0,0,0,0.000218722659667542,0.00568678915135608
butyrate_exp8_CA_AC_rep0_0349,0.000120438395760568,0,0.711670480549199,0,0,0,0,0,0.285559436348308,0,0,0,0,0.000240876791521137,0,0,0,0,0.000120438395760568,0.000240876791521137,0,0.000120438395760568,0,0,0.0019270143321691,0
butyrate_exp8_PC_AC_rep0_0350,0.000101276078590237,0,0.36742961312538,0,0,0,0,0,0,0.631760178245898,0,0,0,0.000405104314360948,0,0,0.000202552157180474,0,0,0,0,0,0.000101276078590237,0,0,0
butyrate_exp8_PJ_AC_rep0_0351,0,0,0.586132469985161,0,0.000134898151895319,0,0,0,0.000404694455685957,0,0,0.000269796303790638,0.000134898151895319,0.000134898151895319,0,0,0.000134898151895319,0,0.000134898151895319,0.000134898151895319,0,0.412248752192095,0,0,0,0.000134898151895319
butyrate_exp8_EL_AC_rep0_0352,0.000214822771213749,0,0.771643394199785,0,0.000429645542427497,0,0,0,0.000214822771213749,0,0.000214822771213749,0.000107411385606874,0.000107411385606874,0.226745435016112,0,0,0,0,0,0.000107411385606874,0,0,0.000107411385606874,0,0.000107411385606874,0
butyrate_exp8_CH_AC_rep0_0353,0,0,0.650219507539607,0,0.000190876121397213,0,0,9.54380606986066e-05,0,0,0.000190876121397213,9.54380606986066e-05,0,0.000381752242794426,0.34796716930712,0,0.00028631418209582,0,0,9.54380606986066e-05,0,0,0.000190876121397213,0,0.000190876121397213,0
butyrate_exp8_DL_AC_rep0_0354,0,0,0.548281505728314,0,0,0,0,0,0.000102291325695581,0.000102291325695581,0.44977495908347,0.000204582651391162,0.000204582651391162,0.000409165302782324,0,0,0.000204582651391162,0,0.000102291325695581,0,0,0,0.000102291325695581,0,0.000409165302782324,0.000102291325695581
