"taxon_1","taxon_2","pln_score_percentile","glmnet_score_percentile","sparcc_score_percentile","direct_prevalence_min","direct_prevalence_max","direct_joint_prevalence","direct_presence_jaccard","presence_phi_abs","presence_log_odds_abs","spearman_all_abs","spearman_copresent_abs","log_ratio_variance","abundance_contrast_min","abundance_contrast_max"
"Leaf145","Leaf220",0.5003367003367,0.481144781144781,0.624242424242424,0.0833333333333333,1,0.0833333333333333,0.0833333333333333,0,2.29141179239592,0.192476796678812,0.258198889747161,3.5128216642947,0.465545861561181,0.465545861561181
"Leaf145","Leaf222",0.5003367003367,0.481144781144781,0.637037037037037,0.0625,1,0.0625,0.0625,0,2.56494935746154,0.198962440663314,0.5,3.09818485962458,0.774780081893065,0.774780081893065
"Leaf145","Leaf225",0.5003367003367,0.481144781144781,0.334006734006734,0.208333333333333,1,0.208333333333333,0.208333333333333,0,1.29928298413026,0.129662084153935,0.0204836622599676,3.54221009109973,0.288417241107871,0.288417241107871
"Leaf145","Leaf231",0.5003367003367,0.481144781144781,0.144781144781145,0.9375,1,0.9375,0.9375,0,2.56494935746154,0.0260685404163538,0.128468796114339,9.03955848565846,0.809553132296073,0.809553132296073
"Leaf145","Leaf233",0.5003367003367,0.481144781144781,0.727272727272727,1,1,1,1,0,4.57471097850338,0.0110743173715102,0.0110743173715102,6.57490034325853,NA,NA
"Leaf145","Leaf234",0.5003367003367,0.481144781144781,0.531986531986532,0.145833333333333,1,0.145833333333333,0.145833333333333,0,1.71079040669439,0.0650355185685341,0.15762208124782,3.78453909392255,0.161134830536406,0.161134830536406
"Leaf145","Leaf242",0.5003367003367,0.481144781144781,0.979124579124579,0.708333333333333,1,0.708333333333333,0.708333333333333,0,0.866810674610785,0.265105941403336,0.0392417267948718,6.05243825739262,0.948912339000031,0.948912339000031
"Leaf145","Leaf26",0.5003367003367,0.481144781144781,0.64040404040404,0.833333333333333,1,0.833333333333333,0.833333333333333,0,1.56123581061622,0.000516966049919241,0.0587959286043285,8.7773162565284,0.216089059023356,0.216089059023356
"Leaf145","Leaf262",0.5003367003367,0.481144781144781,0.327946127946128,0.958333333333333,1,0.958333333333333,0.958333333333333,0,2.92316158071916,0.00587500510030524,0.0204643632135962,9.62639646106693,0.517806296162916,0.517806296162916
"Leaf145","Leaf263",0.5003367003367,0.481144781144781,0.696969696969697,0.145833333333333,1,0.145833333333333,0.145833333333333,0,1.71079040669439,0.294804701004851,0.717137165600636,2.85519955601531,0.797631406524408,0.797631406524408
"Leaf145","Leaf265",0.5003367003367,0.481144781144781,0.694276094276094,0.708333333333333,1,0.708333333333333,0.708333333333333,0,0.866810674610785,0.0777308808964711,0.136564922014065,10.5985388181268,0.227860834478381,0.227860834478381
"Leaf145","Leaf281",0.5003367003367,0.481144781144781,0.623569023569024,0.541666666666667,1,0.541666666666667,0.541666666666667,0,0.163629423781802,0.0475100731891965,0.00348125247847246,5.94760807885649,0.11756990135877,0.11756990135877
"Leaf145","Leaf285",0.5003367003367,0.481144781144781,0.410774410774411,0.625,1,0.625,0.625,0,0.499955951529087,0.0150687269281055,0.078880437747007,8.35908426251736,0.102144061491446,0.102144061491446
"Leaf145","Leaf288",0.5003367003367,0.481144781144781,0.925925925925926,0.25,1,0.25,0.25,0,1.07158361628019,0.217873170257713,0.497373792520226,3.79743532514634,0.43190680323532,0.43190680323532
"Leaf145","Leaf3",0.5003367003367,0.481144781144781,0.538047138047138,0.541666666666667,1,0.541666666666667,0.541666666666667,0,0.163629423781802,0.0511230671788794,0.18564949808896,5.92297765619534,0.0341712760951821,0.0341712760951821
"Leaf145","Leaf324",0.5003367003367,0.481144781144781,0.743434343434343,0.458333333333333,1,0.458333333333333,0.458333333333333,0,0.163629423781802,0.059901805035381,0.0503251523966421,7.48001568578782,0.202420390302505,0.202420390302505
"Leaf145","Leaf33",0.5003367003367,0.481144781144781,0.802693602693603,0.354166666666667,1,0.354166666666667,0.354166666666667,0,0.587786664902119,0.267653220694044,0.159163464936804,6.81584411726613,0.624843432548304,0.624843432548304
"Leaf145","Leaf334",0.5003367003367,0.481144781144781,0.463299663299663,0.1875,1,0.1875,0.1875,0,1.42500887330058,0.159128223468445,0.306030119842418,3.66281773551186,0.374851984575057,0.374851984575057
"Leaf145","Leaf336",0.5003367003367,0.481144781144781,0.978451178451179,0.958333333333333,1,0.958333333333333,0.958333333333333,0,2.92316158071916,0.317640427210861,0.295058843096307,3.13614131474898,0.924668022420702,0.924668022420702
"Leaf145","Leaf337",0.5003367003367,0.481144781144781,0.413468013468014,0.208333333333333,1,0.208333333333333,0.208333333333333,0,1.29928298413026,0.06063219187454,0.112366643743874,3.29785912150804,0.210934211989657,0.210934211989657
"Leaf145","Leaf344",0.5003367003367,0.481144781144781,0.138720538720539,0.479166666666667,1,0.479166666666667,0.479166666666667,0,0.0816780310142672,0.0785121312564221,0.014534180983959,6.69721659588716,0.239847261146286,0.239847261146286
"Leaf145","Leaf351",0.5003367003367,0.481144781144781,0.708417508417508,0.145833333333333,1,0.145833333333333,0.145833333333333,0,1.71079040669439,0.25828391660075,0.610785564835303,3.01580231466031,0.664361175809506,0.664361175809506
