"taxon_1","taxon_2","pln_score_percentile","glmnet_score_percentile","sparcc_score_percentile","direct_prevalence_min","direct_prevalence_max","direct_joint_prevalence","direct_presence_jaccard","presence_phi_abs","presence_log_odds_abs","spearman_all_abs","spearman_copresent_abs","log_ratio_variance","abundance_contrast_min","abundance_contrast_max"
"Leaf187","Leaf203",0.398449612403101,0.480262373285629,0.507930828861062,0.0664652567975831,0.651057401812689,0.0513595166163142,0.0770975056689342,0.0681127652848875,0.60481172226464,0.0584550726446843,0.0394692543845022,3.26256010051579,0.0536099186052914,0.155365530895952
"Leaf187","Leaf208",0.398449612403101,0.480262373285629,0.613237924865832,0.0151057401812689,0.651057401812689,0.00755287009063444,0.0114678899082569,0.0392492694058364,0.632867422008645,0.032174168171276,0.630893268144045,2.45053205690161,0.07680906904751,0.212447810869071
"Leaf187","Leaf216",0.398449612403101,0.480262373285629,0.87262969588551,0.00453172205438067,0.651057401812689,0.00151057401812689,0.0023094688221709,0.0449760591642174,1.13986991813318,0.0278436005363432,NA,2.29186512034454,0.0945840541439629,0.406208414521397
"Leaf187","Leaf220",0.398449612403101,0.480262373285629,0.746451997614788,0.651057401812689,1,0.651057401812689,0.651057401812689,0,0.622687636997194,0.0302020093098984,0.0178348674417173,2.99454455296183,0.0787157767137235,0.0787157767137235
"Leaf187","Leaf222",0.398449612403101,0.480262373285629,0.912104949314252,0.0226586102719033,0.651057401812689,0.0196374622356495,0.0300230946882217,0.0688770078721926,1.0856250931413,0.0496341169782474,0.356731246097877,2.32184258695578,0.169802271110157,0.360668954780061
"Leaf187","Leaf225",0.398449612403101,0.480262373285629,0.945497912939773,0.054380664652568,0.651057401812689,0.0332326283987915,0.049438202247191,0.0200980492613807,0.19337139298054,0.0456972635748297,0.42670318653613,3.39635201246959,0.0400672399994369,0.211139361981954
"Leaf187","Leaf226",0.398449612403101,0.480262373285629,0.786165772212284,0.0151057401812689,0.651057401812689,0.0105740181268882,0.0161290322580645,0.012716763287491,0.142764256629754,0.0258871809647252,0.277777777777778,2.45514251840735,0.00399416815873291,0.309721115309791
"Leaf187","Leaf231",0.398449612403101,0.480262373285629,0.878831246273107,0.00755287009063444,0.651057401812689,0.00453172205438067,0.0069284064665127,0.00934489428272119,0.287915471916022,0.039938879527564,0.866025403784439,2.47615416195409,0.0183232681310826,0.594301170115001
"Leaf187","Leaf233",0.398449612403101,0.997376267143709,0.901490757304711,0.0981873111782477,0.651057401812689,0.0604229607250755,0.087719298245614,0.0246956186929177,0.177061581081657,0.0129617759609443,0.0271609149447343,3.55761027833972,0.07430570734177,0.149145904676839
"Leaf187","Leaf242",0.398449612403101,0.480262373285629,0.685152057245081,0.104229607250755,0.651057401812689,0.0649546827794562,0.0940919037199125,0.0199449010744797,0.141230930768951,0.0285329128380595,0.040792945406319,3.10775247448374,0.0468724565259653,0.115838591470801
"Leaf187","Leaf254",0.398449612403101,0.480262373285629,0.264281454979129,0.0377643504531722,0.651057401812689,0.0287009063444109,0.0434782608695652,0.0452805174518196,0.494696241836107,0.0137767751949472,0.0627306849861759,3.02474658938847,0.0231540391455889,0.102308597264297
"Leaf187","Leaf257",0.398449612403101,0.480262373285629,0.900059630292189,0.0181268882175227,0.651057401812689,0.0120845921450151,0.0183908045977011,0.0044496900316166,0.0145854910188928,0.0317610551920873,0.395437297647372,2.66491254599578,0.010516268504642,0.333677307456026
"Leaf187","Leaf26",0.398449612403101,0.480262373285629,0.0704830053667263,0.0166163141993958,0.651057401812689,0.013595166163142,0.0207852193995381,0.0455784042874427,0.724714649435712,0.030102718739204,0.47557745220256,2.52566116260223,0.0472422147419534,0.229389672978429
"Leaf187","Leaf261",0.398449612403101,0.480262373285629,0.858079904591533,0.00755287009063444,0.651057401812689,0.00453172205438067,0.0069284064665127,0.00934489428272098,0.287915471916022,0.0199943887049908,0.866025403784439,2.36276400513623,0.0040507790620321,0.150383370210549
"Leaf187","Leaf262",0.398449612403101,0.480262373285629,0.779725700655933,0.0755287009063444,0.651057401812689,0.0422960725075529,0.0618101545253863,0.0546056913165568,0.419063970283581,0.082464953042761,0.0361376058424873,3.09031771781513,0.0303161127603999,0.282220267967314
"Leaf187","Leaf263",0.398449612403101,0.480262373285629,0.578056052474657,0.0287009063444109,0.651057401812689,0.0181268882175227,0.0273972602739726,0.00702488424505658,0.114362194958961,0.014822445708366,0.25045743283718,2.59944745400608,0.0318947824788588,0.134713744249125
"Leaf187","Leaf264",0.398449612403101,0.480262373285629,0.163625521765057,0.0105740181268882,0.651057401812689,0.00755287009063444,0.0115473441108545,0.0137136583402287,0.168748022933136,0.00349884492523387,0.66688592885535,2.38711507276068,0.0197650055099617,0.110252540149192
