analysis_set,budget_pairs,repeat,difference,comparison,metric
carlstrom_phyllosphere_2019,200,12,0.020879120879120916,LENS distributed minus LENS restricted,auroc
carlstrom_phyllosphere_2019,200,13,0.06134969325153372,LENS distributed minus LENS restricted,auroc
carlstrom_phyllosphere_2019,200,14,0.021614748887476165,LENS distributed minus LENS restricted,auroc
carlstrom_phyllosphere_2019,200,15,-0.09558823529411753,LENS distributed minus LENS restricted,auroc
carlstrom_phyllosphere_2019,200,16,0.06229860365198725,LENS distributed minus LENS restricted,auroc
carlstrom_phyllosphere_2019,200,17,0.06880482456140358,LENS distributed minus LENS restricted,auroc
carlstrom_phyllosphere_2019,200,18,-0.03616636528028927,LENS distributed minus LENS restricted,auroc
carlstrom_phyllosphere_2019,200,19,-0.013356067064506982,LENS distributed minus LENS restricted,auroc
carlstrom_phyllosphere_2019,200,20,0.1238988348962774,LENS distributed minus LENS restricted,auroc
carlstrom_phyllosphere_2019,275,1,0.0770795660036166,LENS distributed minus LENS restricted,auroc
carlstrom_phyllosphere_2019,275,2,0.09056122448979598,LENS distributed minus LENS restricted,auroc
carlstrom_phyllosphere_2019,275,3,-0.2268907563025211,LENS distributed minus LENS restricted,auroc
carlstrom_phyllosphere_2019,275,4,-0.007103393843725381,LENS distributed minus LENS restricted,auroc
carlstrom_phyllosphere_2019,275,5,0.028781383955909345,LENS distributed minus LENS restricted,auroc
carlstrom_phyllosphere_2019,275,6,0.10399614829080395,LENS distributed minus LENS restricted,auroc
carlstrom_phyllosphere_2019,275,7,-0.007453994875378567,LENS distributed minus LENS restricted,auroc
carlstrom_phyllosphere_2019,275,8,0.02532051282051284,LENS distributed minus LENS restricted,auroc
carlstrom_phyllosphere_2019,275,9,0.010617760617760541,LENS distributed minus LENS restricted,auroc
carlstrom_phyllosphere_2019,275,10,0.05054740274866065,LENS distributed minus LENS restricted,auroc
carlstrom_phyllosphere_2019,275,11,0.02592592592592602,LENS distributed minus LENS restricted,auroc
carlstrom_phyllosphere_2019,275,12,0.10054945054945064,LENS distributed minus LENS restricted,auroc
carlstrom_phyllosphere_2019,275,13,0.07409155261916,LENS distributed minus LENS restricted,auroc
carlstrom_phyllosphere_2019,275,14,-0.004873913964823062,LENS distributed minus LENS restricted,auroc
carlstrom_phyllosphere_2019,275,15,-0.03243944636678198,LENS distributed minus LENS restricted,auroc
carlstrom_phyllosphere_2019,275,16,0.13104189044038672,LENS distributed minus LENS restricted,auroc
carlstrom_phyllosphere_2019,275,17,-0.04166666666666674,LENS distributed minus LENS restricted,auroc
carlstrom_phyllosphere_2019,275,18,-0.01175406871609419,LENS distributed minus LENS restricted,auroc
carlstrom_phyllosphere_2019,275,19,-0.022165387894288124,LENS distributed minus LENS restricted,auroc
carlstrom_phyllosphere_2019,275,20,0.09519749928957089,LENS distributed minus LENS restricted,auroc
schafer_phyllosphere_2022,5,1,0.0,LENS distributed minus LENS restricted,auroc
schafer_phyllosphere_2022,5,2,0.0,LENS distributed minus LENS restricted,auroc
schafer_phyllosphere_2022,5,3,0.0,LENS distributed minus LENS restricted,auroc
schafer_phyllosphere_2022,5,4,0.0,LENS distributed minus LENS restricted,auroc
schafer_phyllosphere_2022,5,5,0.0,LENS distributed minus LENS restricted,auroc
schafer_phyllosphere_2022,5,6,0.0,LENS distributed minus LENS restricted,auroc
schafer_phyllosphere_2022,5,7,0.0,LENS distributed minus LENS restricted,auroc
schafer_phyllosphere_2022,5,8,0.0,LENS distributed minus LENS restricted,auroc
schafer_phyllosphere_2022,5,9,0.0,LENS distributed minus LENS restricted,auroc
schafer_phyllosphere_2022,5,10,0.0,LENS distributed minus LENS restricted,auroc
schafer_phyllosphere_2022,5,11,0.0,LENS distributed minus LENS restricted,auroc
schafer_phyllosphere_2022,5,12,0.0,LENS distributed minus LENS restricted,auroc
schafer_phyllosphere_2022,5,13,0.0,LENS distributed minus LENS restricted,auroc
schafer_phyllosphere_2022,5,14,0.0,LENS distributed minus LENS restricted,auroc
schafer_phyllosphere_2022,5,15,0.0,LENS distributed minus LENS restricted,auroc
schafer_phyllosphere_2022,5,16,0.0,LENS distributed minus LENS restricted,auroc
schafer_phyllosphere_2022,5,17,0.0,LENS distributed minus LENS restricted,auroc
schafer_phyllosphere_2022,5,18,0.0,LENS distributed minus LENS restricted,auroc
schafer_phyllosphere_2022,5,19,0.0,LENS distributed minus LENS restricted,auroc
schafer_phyllosphere_2022,5,20,0.0,LENS distributed minus LENS restricted,auroc
schafer_phyllosphere_2022,10,1,0.0,LENS distributed minus LENS restricted,auroc
schafer_phyllosphere_2022,10,2,0.0,LENS distributed minus LENS restricted,auroc
schafer_phyllosphere_2022,10,3,0.0,LENS distributed minus LENS restricted,auroc
schafer_phyllosphere_2022,10,4,0.0,LENS distributed minus LENS restricted,auroc
schafer_phyllosphere_2022,10,5,0.0,LENS distributed minus LENS restricted,auroc
schafer_phyllosphere_2022,10,6,0.0,LENS distributed minus LENS restricted,auroc
schafer_phyllosphere_2022,10,7,0.0,LENS distributed minus LENS restricted,auroc
schafer_phyllosphere_2022,10,8,0.0,LENS distributed minus LENS restricted,auroc
schafer_phyllosphere_2022,10,9,0.0,LENS distributed minus LENS restricted,auroc
schafer_phyllosphere_2022,10,10,0.0,LENS distributed minus LENS restricted,auroc
schafer_phyllosphere_2022,10,11,0.0,LENS distributed minus LENS restricted,auroc
schafer_phyllosphere_2022,10,12,0.0,LENS distributed minus LENS restricted,auroc
schafer_phyllosphere_2022,10,13,0.0,LENS distributed minus LENS restricted,auroc
schafer_phyllosphere_2022,10,14,0.0,LENS distributed minus LENS restricted,auroc
schafer_phyllosphere_2022,10,15,0.0,LENS distributed minus LENS restricted,auroc
schafer_phyllosphere_2022,10,16,0.0,LENS distributed minus LENS restricted,auroc
schafer_phyllosphere_2022,10,17,0.0,LENS distributed minus LENS restricted,auroc
schafer_phyllosphere_2022,10,18,0.0,LENS distributed minus LENS restricted,auroc
schafer_phyllosphere_2022,10,19,0.0,LENS distributed minus LENS restricted,auroc
schafer_phyllosphere_2022,10,20,0.0,LENS distributed minus LENS restricted,auroc
schafer_phyllosphere_2022,20,1,0.0,LENS distributed minus LENS restricted,auroc
schafer_phyllosphere_2022,20,2,0.0,LENS distributed minus LENS restricted,auroc
schafer_phyllosphere_2022,20,3,0.0,LENS distributed minus LENS restricted,auroc
schafer_phyllosphere_2022,20,4,0.0,LENS distributed minus LENS restricted,auroc
schafer_phyllosphere_2022,20,5,0.0,LENS distributed minus LENS restricted,auroc
schafer_phyllosphere_2022,20,6,0.0,LENS distributed minus LENS restricted,auroc
schafer_phyllosphere_2022,20,7,0.0,LENS distributed minus LENS restricted,auroc
schafer_phyllosphere_2022,20,8,0.0,LENS distributed minus LENS restricted,auroc
schafer_phyllosphere_2022,20,9,0.0,LENS distributed minus LENS restricted,auroc
schafer_phyllosphere_2022,20,10,0.0,LENS distributed minus LENS restricted,auroc
schafer_phyllosphere_2022,20,11,0.0,LENS distributed minus LENS restricted,auroc
schafer_phyllosphere_2022,20,12,0.0,LENS distributed minus LENS restricted,auroc
schafer_phyllosphere_2022,20,13,0.0,LENS distributed minus LENS restricted,auroc
schafer_phyllosphere_2022,20,14,0.0,LENS distributed minus LENS restricted,auroc
schafer_phyllosphere_2022,20,15,0.0,LENS distributed minus LENS restricted,auroc
schafer_phyllosphere_2022,20,16,0.0,LENS distributed minus LENS restricted,auroc
schafer_phyllosphere_2022,20,17,0.0,LENS distributed minus LENS restricted,auroc
schafer_phyllosphere_2022,20,18,0.0,LENS distributed minus LENS restricted,auroc
schafer_phyllosphere_2022,20,19,0.0,LENS distributed minus LENS restricted,auroc
schafer_phyllosphere_2022,20,20,0.0,LENS distributed minus LENS restricted,auroc
schafer_phyllosphere_2022,50,1,0.0,LENS distributed minus LENS restricted,auroc
schafer_phyllosphere_2022,50,2,0.0,LENS distributed minus LENS restricted,auroc
schafer_phyllosphere_2022,50,3,0.0,LENS distributed minus LENS restricted,auroc
schafer_phyllosphere_2022,50,4,0.0,LENS distributed minus LENS restricted,auroc
schafer_phyllosphere_2022,50,5,0.0,LENS distributed minus LENS restricted,auroc
schafer_phyllosphere_2022,50,6,0.0,LENS distributed minus LENS restricted,auroc
schafer_phyllosphere_2022,50,7,0.0,LENS distributed minus LENS restricted,auroc
schafer_phyllosphere_2022,50,8,0.0,LENS distributed minus LENS restricted,auroc
schafer_phyllosphere_2022,50,9,0.0,LENS distributed minus LENS restricted,auroc
schafer_phyllosphere_2022,50,10,0.003144654088050425,LENS distributed minus LENS restricted,auroc
schafer_phyllosphere_2022,50,11,-0.005570117955439158,LENS distributed minus LENS restricted,auroc
schafer_phyllosphere_2022,50,12,0.0,LENS distributed minus LENS restricted,auroc
schafer_phyllosphere_2022,50,13,0.0,LENS distributed minus LENS restricted,auroc
schafer_phyllosphere_2022,50,14,0.0,LENS distributed minus LENS restricted,auroc
schafer_phyllosphere_2022,50,15,0.0,LENS distributed minus LENS restricted,auroc
schafer_phyllosphere_2022,50,16,0.0,LENS distributed minus LENS restricted,auroc
schafer_phyllosphere_2022,50,17,0.0,LENS distributed minus LENS restricted,auroc
schafer_phyllosphere_2022,50,18,0.0,LENS distributed minus LENS restricted,auroc
schafer_phyllosphere_2022,50,19,0.0,LENS distributed minus LENS restricted,auroc
schafer_phyllosphere_2022,50,20,0.0,LENS distributed minus LENS restricted,auroc
schafer_phyllosphere_2022,100,1,0.0,LENS distributed minus LENS restricted,auroc
schafer_phyllosphere_2022,100,2,-0.005319148936170359,LENS distributed minus LENS restricted,auroc
schafer_phyllosphere_2022,100,3,0.0,LENS distributed minus LENS restricted,auroc
schafer_phyllosphere_2022,100,4,0.012265512265512202,LENS distributed minus LENS restricted,auroc
schafer_phyllosphere_2022,100,5,0.0,LENS distributed minus LENS restricted,auroc
schafer_phyllosphere_2022,100,6,0.0,LENS distributed minus LENS restricted,auroc
schafer_phyllosphere_2022,100,7,0.3836206896551725,LENS distributed minus LENS restricted,auroc
schafer_phyllosphere_2022,100,8,0.02518579686209732,LENS distributed minus LENS restricted,auroc
schafer_phyllosphere_2022,100,9,-0.02214285714285702,LENS distributed minus LENS restricted,auroc
schafer_phyllosphere_2022,100,10,0.0,LENS distributed minus LENS restricted,auroc
schafer_phyllosphere_2022,100,11,0.017365661861074577,LENS distributed minus LENS restricted,auroc
schafer_phyllosphere_2022,100,12,-0.013114754098360604,LENS distributed minus LENS restricted,auroc
schafer_phyllosphere_2022,100,13,0.04830188679245273,LENS distributed minus LENS restricted,auroc
schafer_phyllosphere_2022,100,14,0.04059040590405916,LENS distributed minus LENS restricted,auroc
schafer_phyllosphere_2022,100,15,-0.09210526315789469,LENS distributed minus LENS restricted,auroc
schafer_phyllosphere_2022,100,16,0.04620938628158855,LENS distributed minus LENS restricted,auroc
schafer_phyllosphere_2022,100,17,0.011111111111111405,LENS distributed minus LENS restricted,auroc
schafer_phyllosphere_2022,100,18,0.0,LENS distributed minus LENS restricted,auroc
schafer_phyllosphere_2022,100,19,0.0,LENS distributed minus LENS restricted,auroc
schafer_phyllosphere_2022,100,20,-0.006703910614525133,LENS distributed minus LENS restricted,auroc
schafer_phyllosphere_2022,200,1,0.0,LENS distributed minus LENS restricted,auroc
schafer_phyllosphere_2022,200,2,-0.4627659574468084,LENS distributed minus LENS restricted,auroc
schafer_phyllosphere_2022,200,3,-0.005996309963099633,LENS distributed minus LENS restricted,auroc
schafer_phyllosphere_2022,200,4,0.08080808080808066,LENS distributed minus LENS restricted,auroc
schafer_phyllosphere_2022,200,5,0.010791366906474864,LENS distributed minus LENS restricted,auroc
schafer_phyllosphere_2022,200,6,-0.2946153846153846,LENS distributed minus LENS restricted,auroc
schafer_phyllosphere_2022,200,7,-0.03448275862068961,LENS distributed minus LENS restricted,auroc
schafer_phyllosphere_2022,200,8,0.07101568951279935,LENS distributed minus LENS restricted,auroc
schafer_phyllosphere_2022,200,9,-0.037142857142857144,LENS distributed minus LENS restricted,auroc
schafer_phyllosphere_2022,200,10,0.09308176100628929,LENS distributed minus LENS restricted,auroc
schafer_phyllosphere_2022,200,11,-0.03931847968545221,LENS distributed minus LENS restricted,auroc
schafer_phyllosphere_2022,200,12,-0.03219076005961252,LENS distributed minus LENS restricted,auroc
schafer_phyllosphere_2022,200,13,0.1350943396226416,LENS distributed minus LENS restricted,auroc
schafer_phyllosphere_2022,200,14,0.047970479704797175,LENS distributed minus LENS restricted,auroc
schafer_phyllosphere_2022,200,15,-0.0007739938080496556,LENS distributed minus LENS restricted,auroc
schafer_phyllosphere_2022,200,16,1.1102230246251565e-16,LENS distributed minus LENS restricted,auroc
schafer_phyllosphere_2022,200,17,0.012698412698412653,LENS distributed minus LENS restricted,auroc
schafer_phyllosphere_2022,200,18,-0.018099547511312153,LENS distributed minus LENS restricted,auroc
schafer_phyllosphere_2022,200,19,0.06561604584527236,LENS distributed minus LENS restricted,auroc
schafer_phyllosphere_2022,200,20,-0.14301675977653638,LENS distributed minus LENS restricted,auroc
schafer_phyllosphere_2022,357,1,0.004714863044454565,LENS distributed minus LENS restricted,auroc
schafer_phyllosphere_2022,357,2,0.5159574468085106,LENS distributed minus LENS restricted,auroc
schafer_phyllosphere_2022,357,3,0.07610701107011064,LENS distributed minus LENS restricted,auroc
schafer_phyllosphere_2022,357,4,-0.016594516594516606,LENS distributed minus LENS restricted,auroc
schafer_phyllosphere_2022,357,5,-0.020383693045563533,LENS distributed minus LENS restricted,auroc
schafer_phyllosphere_2022,357,6,0.33153846153846156,LENS distributed minus LENS restricted,auroc
schafer_phyllosphere_2022,357,7,-0.0668103448275863,LENS distributed minus LENS restricted,auroc
schafer_phyllosphere_2022,357,8,0.10487200660611062,LENS distributed minus LENS restricted,auroc
schafer_phyllosphere_2022,357,9,0.011428571428571566,LENS distributed minus LENS restricted,auroc
schafer_phyllosphere_2022,357,10,0.07987421383647786,LENS distributed minus LENS restricted,auroc
schafer_phyllosphere_2022,357,11,-0.04980340760157287,LENS distributed minus LENS restricted,auroc
schafer_phyllosphere_2022,357,12,-0.006557377049180246,LENS distributed minus LENS restricted,auroc
schafer_phyllosphere_2022,357,13,0.07471698113207548,LENS distributed minus LENS restricted,auroc
schafer_phyllosphere_2022,357,14,0.3489720611491829,LENS distributed minus LENS restricted,auroc
schafer_phyllosphere_2022,357,15,-0.010835913312693624,LENS distributed minus LENS restricted,auroc
schafer_phyllosphere_2022,357,16,-0.012996389891696825,LENS distributed minus LENS restricted,auroc
schafer_phyllosphere_2022,357,17,0.007936507936507575,LENS distributed minus LENS restricted,auroc
schafer_phyllosphere_2022,357,18,0.032022276366167945,LENS distributed minus LENS restricted,auroc
schafer_phyllosphere_2022,357,19,0.05816618911174776,LENS distributed minus LENS restricted,auroc
schafer_phyllosphere_2022,357,20,0.17653631284916205,LENS distributed minus LENS restricted,auroc
butyrate_assembly_2021,5,1,0.0,LENS restricted minus Fixed mean,auroc
butyrate_assembly_2021,5,2,0.0,LENS restricted minus Fixed mean,auroc
butyrate_assembly_2021,5,5,0.0,LENS restricted minus Fixed mean,auroc
butyrate_assembly_2021,5,6,0.0,LENS restricted minus Fixed mean,auroc
butyrate_assembly_2021,5,7,0.0,LENS restricted minus Fixed mean,auroc
butyrate_assembly_2021,5,8,0.0,LENS restricted minus Fixed mean,auroc
butyrate_assembly_2021,5,9,0.0,LENS restricted minus Fixed mean,auroc
butyrate_assembly_2021,5,10,0.0,LENS restricted minus Fixed mean,auroc
butyrate_assembly_2021,5,11,0.0,LENS restricted minus Fixed mean,auroc
butyrate_assembly_2021,5,12,0.0,LENS restricted minus Fixed mean,auroc
butyrate_assembly_2021,5,13,0.0,LENS restricted minus Fixed mean,auroc
butyrate_assembly_2021,5,14,0.0,LENS restricted minus Fixed mean,auroc
butyrate_assembly_2021,5,15,0.0,LENS restricted minus Fixed mean,auroc
butyrate_assembly_2021,5,16,0.0,LENS restricted minus Fixed mean,auroc
butyrate_assembly_2021,5,17,0.0,LENS restricted minus Fixed mean,auroc
butyrate_assembly_2021,5,18,0.0,LENS restricted minus Fixed mean,auroc
butyrate_assembly_2021,5,20,0.0,LENS restricted minus Fixed mean,auroc
butyrate_assembly_2021,10,1,0.0,LENS restricted minus Fixed mean,auroc
butyrate_assembly_2021,10,2,0.0,LENS restricted minus Fixed mean,auroc
butyrate_assembly_2021,10,5,-0.25,LENS restricted minus Fixed mean,auroc
butyrate_assembly_2021,10,6,0.08333333333333337,LENS restricted minus Fixed mean,auroc
butyrate_assembly_2021,10,7,-0.14285714285714285,LENS restricted minus Fixed mean,auroc
butyrate_assembly_2021,10,8,-0.020833333333333315,LENS restricted minus Fixed mean,auroc
butyrate_assembly_2021,10,9,0.0,LENS restricted minus Fixed mean,auroc
butyrate_assembly_2021,10,10,0.0,LENS restricted minus Fixed mean,auroc
butyrate_assembly_2021,10,11,0.2500000000000001,LENS restricted minus Fixed mean,auroc
butyrate_assembly_2021,10,12,-0.10526315789473684,LENS restricted minus Fixed mean,auroc
butyrate_assembly_2021,10,13,-0.1428571428571429,LENS restricted minus Fixed mean,auroc
