analysis_set,repeat,status,test_pairs,test_interactions,test_neutrals,budget_pairs,method,auprc,auroc,fallback,selected_setting,training_interactions,training_neutrals,test_taxon_coverage,test_pairs_both_taxa_covered
carlstrom_phyllosphere_2019,4,ok,195,14,181,100,LENS restricted,0.30293541728826073,0.7545382794001578,False,lambda=0.1,19.0,81.0,0.0,0.0
carlstrom_phyllosphere_2019,4,ok,195,14,181,100,LENS distributed,0.16453087423156054,0.6483820047355959,False,lambda=0.01,13.0,87.0,0.9090909090909091,0.8666666666666667
carlstrom_phyllosphere_2019,4,ok,195,14,181,200,OneNet,0.07183251947856066,0.4400157853196527,,,,,,
carlstrom_phyllosphere_2019,4,ok,195,14,181,200,Fixed mean,0.08050492702228967,0.4771112865035517,,,,,,
carlstrom_phyllosphere_2019,4,ok,195,14,181,200,PLNNetwork,0.07179487179487179,0.5,,,,,,
carlstrom_phyllosphere_2019,4,ok,195,14,181,200,Poisson GLMNet,0.07179487179487179,0.48895027624309395,,,,,,
carlstrom_phyllosphere_2019,4,ok,195,14,181,200,SparCC,0.08193480666645503,0.47829518547750594,,,,,,
carlstrom_phyllosphere_2019,4,ok,195,14,181,200,SPIEC-EASI,0.07179487179487179,0.5,,,,,,
carlstrom_phyllosphere_2019,4,ok,195,14,181,200,LENS restricted,0.3826047326100999,0.7375690607734806,False,lambda=0.1,36.0,164.0,0.0,0.0
carlstrom_phyllosphere_2019,4,ok,195,14,181,200,LENS distributed,0.3070835780879516,0.6981057616416732,False,lambda=0.1,29.0,171.0,1.0,1.0
carlstrom_phyllosphere_2019,4,ok,195,14,181,275,OneNet,0.07183251947856066,0.4400157853196527,,,,,,
carlstrom_phyllosphere_2019,4,ok,195,14,181,275,Fixed mean,0.08050492702228967,0.4771112865035517,,,,,,
carlstrom_phyllosphere_2019,4,ok,195,14,181,275,PLNNetwork,0.07179487179487179,0.5,,,,,,
carlstrom_phyllosphere_2019,4,ok,195,14,181,275,Poisson GLMNet,0.07179487179487179,0.48895027624309395,,,,,,
carlstrom_phyllosphere_2019,4,ok,195,14,181,275,SparCC,0.08193480666645503,0.47829518547750594,,,,,,
carlstrom_phyllosphere_2019,4,ok,195,14,181,275,SPIEC-EASI,0.07179487179487179,0.5,,,,,,
carlstrom_phyllosphere_2019,4,ok,195,14,181,275,LENS restricted,0.17626033506683672,0.6882399368587214,False,lambda=0.01,51.0,224.0,0.0,0.0
carlstrom_phyllosphere_2019,4,ok,195,14,181,275,LENS distributed,0.2186854200247297,0.681136543014996,False,lambda=0.1,40.0,235.0,1.0,1.0
carlstrom_phyllosphere_2019,5,ok,165,23,142,5,OneNet,0.13679458865043287,0.5061236987140233,,,,,,
carlstrom_phyllosphere_2019,5,ok,165,23,142,5,Fixed mean,0.11777716669392946,0.39191671769748926,,,,,,
carlstrom_phyllosphere_2019,5,ok,165,23,142,5,PLNNetwork,0.1393939393939394,0.5,,,,,,
carlstrom_phyllosphere_2019,5,ok,165,23,142,5,Poisson GLMNet,0.1393939393939394,0.47887323943661975,,,,,,
carlstrom_phyllosphere_2019,5,ok,165,23,142,5,SparCC,0.1221506671860938,0.40232700551132883,,,,,,
carlstrom_phyllosphere_2019,5,ok,165,23,142,5,SPIEC-EASI,0.1393939393939394,0.5,,,,,,
carlstrom_phyllosphere_2019,5,ok,165,23,142,5,LENS restricted,0.11777716669392946,0.39191671769748926,True,lambda=0.01,1.0,4.0,0.0,0.0
carlstrom_phyllosphere_2019,5,ok,165,23,142,5,LENS distributed,0.11777716669392946,0.39191671769748926,True,lambda=0.01,1.0,4.0,0.09090909090909091,0.006060606060606061
carlstrom_phyllosphere_2019,5,ok,165,23,142,10,OneNet,0.13679458865043287,0.5061236987140233,,,,,,
carlstrom_phyllosphere_2019,5,ok,165,23,142,10,Fixed mean,0.11777716669392946,0.39191671769748926,,,,,,
carlstrom_phyllosphere_2019,5,ok,165,23,142,10,PLNNetwork,0.1393939393939394,0.5,,,,,,
carlstrom_phyllosphere_2019,5,ok,165,23,142,10,Poisson GLMNet,0.1393939393939394,0.47887323943661975,,,,,,
carlstrom_phyllosphere_2019,5,ok,165,23,142,10,SparCC,0.1221506671860938,0.40232700551132883,,,,,,
carlstrom_phyllosphere_2019,5,ok,165,23,142,10,SPIEC-EASI,0.1393939393939394,0.5,,,,,,
carlstrom_phyllosphere_2019,5,ok,165,23,142,10,LENS restricted,0.11777716669392946,0.39191671769748926,True,lambda=10,2.0,8.0,0.0,0.0
carlstrom_phyllosphere_2019,5,ok,165,23,142,10,LENS distributed,0.11777716669392946,0.39191671769748926,True,lambda=10,2.0,8.0,0.18181818181818182,0.03636363636363636
carlstrom_phyllosphere_2019,5,ok,165,23,142,20,OneNet,0.13679458865043287,0.5061236987140233,,,,,,
carlstrom_phyllosphere_2019,5,ok,165,23,142,20,Fixed mean,0.11777716669392946,0.39191671769748926,,,,,,
carlstrom_phyllosphere_2019,5,ok,165,23,142,20,PLNNetwork,0.1393939393939394,0.5,,,,,,
carlstrom_phyllosphere_2019,5,ok,165,23,142,20,Poisson GLMNet,0.1393939393939394,0.47887323943661975,,,,,,
carlstrom_phyllosphere_2019,5,ok,165,23,142,20,SparCC,0.1221506671860938,0.40232700551132883,,,,,,
carlstrom_phyllosphere_2019,5,ok,165,23,142,20,SPIEC-EASI,0.1393939393939394,0.5,,,,,,
carlstrom_phyllosphere_2019,5,ok,165,23,142,20,LENS restricted,0.25788717916869547,0.5269442743417023,False,lambda=1,5.0,15.0,0.0,0.0
carlstrom_phyllosphere_2019,5,ok,165,23,142,20,LENS distributed,0.14990221221951397,0.4846907532149418,False,lambda=10,3.0,17.0,0.2727272727272727,0.09090909090909091
carlstrom_phyllosphere_2019,5,ok,165,23,142,50,OneNet,0.13679458865043287,0.5061236987140233,,,,,,
carlstrom_phyllosphere_2019,5,ok,165,23,142,50,Fixed mean,0.11777716669392946,0.39191671769748926,,,,,,
carlstrom_phyllosphere_2019,5,ok,165,23,142,50,PLNNetwork,0.1393939393939394,0.5,,,,,,
carlstrom_phyllosphere_2019,5,ok,165,23,142,50,Poisson GLMNet,0.1393939393939394,0.47887323943661975,,,,,,
carlstrom_phyllosphere_2019,5,ok,165,23,142,50,SparCC,0.1221506671860938,0.40232700551132883,,,,,,
carlstrom_phyllosphere_2019,5,ok,165,23,142,50,SPIEC-EASI,0.1393939393939394,0.5,,,,,,
carlstrom_phyllosphere_2019,5,ok,165,23,142,50,LENS restricted,0.303396245347432,0.6191059399877525,False,lambda=0.01,8.0,42.0,0.0,0.0
carlstrom_phyllosphere_2019,5,ok,165,23,142,50,LENS distributed,0.37600081961591725,0.73423147581139,False,lambda=0.01,10.0,40.0,0.7272727272727273,0.6
carlstrom_phyllosphere_2019,5,ok,165,23,142,100,OneNet,0.13679458865043287,0.5061236987140233,,,,,,
carlstrom_phyllosphere_2019,5,ok,165,23,142,100,Fixed mean,0.11777716669392946,0.39191671769748926,,,,,,
carlstrom_phyllosphere_2019,5,ok,165,23,142,100,PLNNetwork,0.1393939393939394,0.5,,,,,,
carlstrom_phyllosphere_2019,5,ok,165,23,142,100,Poisson GLMNet,0.1393939393939394,0.47887323943661975,,,,,,
carlstrom_phyllosphere_2019,5,ok,165,23,142,100,SparCC,0.1221506671860938,0.40232700551132883,,,,,,
carlstrom_phyllosphere_2019,5,ok,165,23,142,100,SPIEC-EASI,0.1393939393939394,0.5,,,,,,
carlstrom_phyllosphere_2019,5,ok,165,23,142,100,LENS restricted,0.28721810618761545,0.528169014084507,False,lambda=1,14.0,86.0,0.0,0.0
carlstrom_phyllosphere_2019,5,ok,165,23,142,100,LENS distributed,0.37085682662327046,0.6812614819350888,False,lambda=0.01,15.0,85.0,1.0,1.0
carlstrom_phyllosphere_2019,5,ok,165,23,142,200,OneNet,0.13679458865043287,0.5061236987140233,,,,,,
carlstrom_phyllosphere_2019,5,ok,165,23,142,200,Fixed mean,0.11777716669392946,0.39191671769748926,,,,,,
carlstrom_phyllosphere_2019,5,ok,165,23,142,200,PLNNetwork,0.1393939393939394,0.5,,,,,,
carlstrom_phyllosphere_2019,5,ok,165,23,142,200,Poisson GLMNet,0.1393939393939394,0.47887323943661975,,,,,,
carlstrom_phyllosphere_2019,5,ok,165,23,142,200,SparCC,0.1221506671860938,0.40232700551132883,,,,,,
carlstrom_phyllosphere_2019,5,ok,165,23,142,200,SPIEC-EASI,0.1393939393939394,0.5,,,,,,
carlstrom_phyllosphere_2019,5,ok,165,23,142,200,LENS restricted,0.3281021924259531,0.6638089406001224,False,lambda=0.1,28.0,172.0,0.0,0.0
carlstrom_phyllosphere_2019,5,ok,165,23,142,200,LENS distributed,0.3789682965934078,0.7082057562767912,False,lambda=0.1,27.0,173.0,1.0,1.0
carlstrom_phyllosphere_2019,5,ok,165,23,142,275,OneNet,0.13679458865043287,0.5061236987140233,,,,,,
carlstrom_phyllosphere_2019,5,ok,165,23,142,275,Fixed mean,0.11777716669392946,0.39191671769748926,,,,,,
carlstrom_phyllosphere_2019,5,ok,165,23,142,275,PLNNetwork,0.1393939393939394,0.5,,,,,,
carlstrom_phyllosphere_2019,5,ok,165,23,142,275,Poisson GLMNet,0.1393939393939394,0.47887323943661975,,,,,,
carlstrom_phyllosphere_2019,5,ok,165,23,142,275,SparCC,0.1221506671860938,0.40232700551132883,,,,,,
carlstrom_phyllosphere_2019,5,ok,165,23,142,275,SPIEC-EASI,0.1393939393939394,0.5,,,,,,
carlstrom_phyllosphere_2019,5,ok,165,23,142,275,LENS restricted,0.27818714393539373,0.6950398040416412,False,lambda=0.01,36.0,239.0,0.0,0.0
carlstrom_phyllosphere_2019,5,ok,165,23,142,275,LENS distributed,0.4048601636547193,0.7238211879975506,False,lambda=0.01,34.0,241.0,1.0,1.0
carlstrom_phyllosphere_2019,6,ok,165,31,134,5,OneNet,0.18349049346088087,0.4830284063553202,,,,,,
carlstrom_phyllosphere_2019,6,ok,165,31,134,5,Fixed mean,0.20474615058327453,0.49109292248435243,,,,,,
carlstrom_phyllosphere_2019,6,ok,165,31,134,5,PLNNetwork,0.18787878787878787,0.5,,,,,,
carlstrom_phyllosphere_2019,6,ok,165,31,134,5,Poisson GLMNet,0.20263929618768328,0.5243139142994704,,,,,,
carlstrom_phyllosphere_2019,6,ok,165,31,134,5,SparCC,0.18005587911618345,0.4701492537313433,,,,,,
carlstrom_phyllosphere_2019,6,ok,165,31,134,5,SPIEC-EASI,0.18787878787878787,0.48134328358208955,,,,,,
carlstrom_phyllosphere_2019,6,ok,165,31,134,5,LENS restricted,0.20474615058327453,0.49109292248435243,True,lambda=0.01,0.0,5.0,0.0,0.0
carlstrom_phyllosphere_2019,6,ok,165,31,134,5,LENS distributed,0.20474615058327453,0.49109292248435243,True,lambda=0.01,0.0,5.0,0.13636363636363635,0.01818181818181818
carlstrom_phyllosphere_2019,6,ok,165,31,134,10,OneNet,0.18349049346088087,0.4830284063553202,,,,,,
carlstrom_phyllosphere_2019,6,ok,165,31,134,10,Fixed mean,0.20474615058327453,0.49109292248435243,,,,,,
carlstrom_phyllosphere_2019,6,ok,165,31,134,10,PLNNetwork,0.18787878787878787,0.5,,,,,,
carlstrom_phyllosphere_2019,6,ok,165,31,134,10,Poisson GLMNet,0.20263929618768328,0.5243139142994704,,,,,,
carlstrom_phyllosphere_2019,6,ok,165,31,134,10,SparCC,0.18005587911618345,0.4701492537313433,,,,,,
carlstrom_phyllosphere_2019,6,ok,165,31,134,10,SPIEC-EASI,0.18787878787878787,0.48134328358208955,,,,,,
carlstrom_phyllosphere_2019,6,ok,165,31,134,10,LENS restricted,0.20474615058327453,0.49109292248435243,True,lambda=0.01,0.0,10.0,0.0,0.0
carlstrom_phyllosphere_2019,6,ok,165,31,134,10,LENS distributed,0.20474615058327453,0.49109292248435243,True,lambda=0.01,0.0,10.0,0.18181818181818182,0.030303030303030304
carlstrom_phyllosphere_2019,6,ok,165,31,134,20,OneNet,0.18349049346088087,0.4830284063553202,,,,,,
carlstrom_phyllosphere_2019,6,ok,165,31,134,20,Fixed mean,0.20474615058327453,0.49109292248435243,,,,,,
carlstrom_phyllosphere_2019,6,ok,165,31,134,20,PLNNetwork,0.18787878787878787,0.5,,,,,,
carlstrom_phyllosphere_2019,6,ok,165,31,134,20,Poisson GLMNet,0.20263929618768328,0.5243139142994704,,,,,,
carlstrom_phyllosphere_2019,6,ok,165,31,134,20,SparCC,0.18005587911618345,0.4701492537313433,,,,,,
carlstrom_phyllosphere_2019,6,ok,165,31,134,20,SPIEC-EASI,0.18787878787878787,0.48134328358208955,,,,,,
carlstrom_phyllosphere_2019,6,ok,165,31,134,20,LENS restricted,0.20474615058327453,0.49109292248435243,True,lambda=0.01,0.0,20.0,0.0,0.0
carlstrom_phyllosphere_2019,6,ok,165,31,134,20,LENS distributed,0.20474615058327453,0.49109292248435243,True,lambda=0.01,0.0,20.0,0.45454545454545453,0.23636363636363636
carlstrom_phyllosphere_2019,6,ok,165,31,134,50,OneNet,0.18349049346088087,0.4830284063553202,,,,,,
carlstrom_phyllosphere_2019,6,ok,165,31,134,50,Fixed mean,0.20474615058327453,0.49109292248435243,,,,,,
carlstrom_phyllosphere_2019,6,ok,165,31,134,50,PLNNetwork,0.18787878787878787,0.5,,,,,,
carlstrom_phyllosphere_2019,6,ok,165,31,134,50,Poisson GLMNet,0.20263929618768328,0.5243139142994704,,,,,,
carlstrom_phyllosphere_2019,6,ok,165,31,134,50,SparCC,0.18005587911618345,0.4701492537313433,,,,,,
carlstrom_phyllosphere_2019,6,ok,165,31,134,50,SPIEC-EASI,0.18787878787878787,0.48134328358208955,,,,,,
carlstrom_phyllosphere_2019,6,ok,165,31,134,50,LENS restricted,0.32527164479672677,0.5674049109292248,False,lambda=0.01,4.0,46.0,0.0,0.0
carlstrom_phyllosphere_2019,6,ok,165,31,134,50,LENS distributed,0.21633444565634888,0.46485315358690416,False,lambda=10,4.0,46.0,0.7272727272727273,0.6363636363636364
carlstrom_phyllosphere_2019,6,ok,165,31,134,100,OneNet,0.18349049346088087,0.4830284063553202,,,,,,
carlstrom_phyllosphere_2019,6,ok,165,31,134,100,Fixed mean,0.20474615058327453,0.49109292248435243,,,,,,
carlstrom_phyllosphere_2019,6,ok,165,31,134,100,PLNNetwork,0.18787878787878787,0.5,,,,,,
carlstrom_phyllosphere_2019,6,ok,165,31,134,100,Poisson GLMNet,0.20263929618768328,0.5243139142994704,,,,,,
carlstrom_phyllosphere_2019,6,ok,165,31,134,100,SparCC,0.18005587911618345,0.4701492537313433,,,,,,
carlstrom_phyllosphere_2019,6,ok,165,31,134,100,SPIEC-EASI,0.18787878787878787,0.48134328358208955,,,,,,
carlstrom_phyllosphere_2019,6,ok,165,31,134,100,LENS restricted,0.26619568851191266,0.5156475686085701,False,lambda=0.1,7.0,93.0,0.0,0.0
carlstrom_phyllosphere_2019,6,ok,165,31,134,100,LENS distributed,0.32397071713844006,0.5924410207029369,False,lambda=0.1,8.0,92.0,0.9090909090909091,0.8787878787878788
carlstrom_phyllosphere_2019,6,ok,165,31,134,200,OneNet,0.18349049346088087,0.4830284063553202,,,,,,
carlstrom_phyllosphere_2019,6,ok,165,31,134,200,Fixed mean,0.20474615058327453,0.49109292248435243,,,,,,
carlstrom_phyllosphere_2019,6,ok,165,31,134,200,PLNNetwork,0.18787878787878787,0.5,,,,,,
carlstrom_phyllosphere_2019,6,ok,165,31,134,200,Poisson GLMNet,0.20263929618768328,0.5243139142994704,,,,,,
carlstrom_phyllosphere_2019,6,ok,165,31,134,200,SparCC,0.18005587911618345,0.4701492537313433,,,,,,
carlstrom_phyllosphere_2019,6,ok,165,31,134,200,SPIEC-EASI,0.18787878787878787,0.48134328358208955,,,,,,
carlstrom_phyllosphere_2019,6,ok,165,31,134,200,LENS restricted,0.24250387756725514,0.5380356283100626,False,lambda=0.1,13.0,187.0,0.0,0.0
carlstrom_phyllosphere_2019,6,ok,165,31,134,200,LENS distributed,0.31358711068285705,0.6076071256620126,False,lambda=0.1,21.0,179.0,1.0,1.0
carlstrom_phyllosphere_2019,6,ok,165,31,134,275,OneNet,0.18349049346088087,0.4830284063553202,,,,,,
carlstrom_phyllosphere_2019,6,ok,165,31,134,275,Fixed mean,0.20474615058327453,0.49109292248435243,,,,,,
carlstrom_phyllosphere_2019,6,ok,165,31,134,275,PLNNetwork,0.18787878787878787,0.5,,,,,,
carlstrom_phyllosphere_2019,6,ok,165,31,134,275,Poisson GLMNet,0.20263929618768328,0.5243139142994704,,,,,,
carlstrom_phyllosphere_2019,6,ok,165,31,134,275,SparCC,0.18005587911618345,0.4701492537313433,,,,,,
carlstrom_phyllosphere_2019,6,ok,165,31,134,275,SPIEC-EASI,0.18787878787878787,0.48134328358208955,,,,,,
carlstrom_phyllosphere_2019,6,ok,165,31,134,275,LENS restricted,0.1918368155706534,0.5021665864227252,False,lambda=0.01,17.0,258.0,0.0,0.0
carlstrom_phyllosphere_2019,6,ok,165,31,134,275,LENS distributed,0.32094085526755944,0.6061627347135291,False,lambda=0.1,28.0,247.0,1.0,1.0
carlstrom_phyllosphere_2019,7,ok,186,27,159,5,OneNet,0.1302622706155377,0.439669228977405,,,,,,
carlstrom_phyllosphere_2019,7,ok,186,27,159,5,Fixed mean,0.1808762269869334,0.5488003726997437,,,,,,
carlstrom_phyllosphere_2019,7,ok,186,27,159,5,PLNNetwork,0.14516129032258066,0.5,,,,,,
carlstrom_phyllosphere_2019,7,ok,186,27,159,5,Poisson GLMNet,0.16109512086214597,0.5488003726997438,,,,,,
carlstrom_phyllosphere_2019,7,ok,186,27,159,5,SparCC,0.14542641867643552,0.5140927090612625,,,,,,
carlstrom_phyllosphere_2019,7,ok,186,27,159,5,SPIEC-EASI,0.14516129032258066,0.4937106918238994,,,,,,
carlstrom_phyllosphere_2019,7,ok,186,27,159,5,LENS restricted,0.1808762269869334,0.5488003726997437,True,lambda=0.01,0.0,5.0,0.0,0.0
carlstrom_phyllosphere_2019,7,ok,186,27,159,5,LENS distributed,0.1808762269869334,0.5488003726997437,True,lambda=0.01,0.0,5.0,0.045454545454545456,0.0
carlstrom_phyllosphere_2019,7,ok,186,27,159,10,OneNet,0.1302622706155377,0.439669228977405,,,,,,
carlstrom_phyllosphere_2019,7,ok,186,27,159,10,Fixed mean,0.1808762269869334,0.5488003726997437,,,,,,
carlstrom_phyllosphere_2019,7,ok,186,27,159,10,PLNNetwork,0.14516129032258066,0.5,,,,,,
carlstrom_phyllosphere_2019,7,ok,186,27,159,10,Poisson GLMNet,0.16109512086214597,0.5488003726997438,,,,,,
carlstrom_phyllosphere_2019,7,ok,186,27,159,10,SparCC,0.14542641867643552,0.5140927090612625,,,,,,
carlstrom_phyllosphere_2019,7,ok,186,27,159,10,SPIEC-EASI,0.14516129032258066,0.4937106918238994,,,,,,
carlstrom_phyllosphere_2019,7,ok,186,27,159,10,LENS restricted,0.1808762269869334,0.5488003726997437,True,lambda=0.01,0.0,10.0,0.0,0.0
carlstrom_phyllosphere_2019,7,ok,186,27,159,10,LENS distributed,0.1808762269869334,0.5488003726997437,True,lambda=0.01,1.0,9.0,0.22727272727272727,0.04838709677419355
carlstrom_phyllosphere_2019,7,ok,186,27,159,20,OneNet,0.1302622706155377,0.439669228977405,,,,,,
carlstrom_phyllosphere_2019,7,ok,186,27,159,20,Fixed mean,0.1808762269869334,0.5488003726997437,,,,,,
carlstrom_phyllosphere_2019,7,ok,186,27,159,20,PLNNetwork,0.14516129032258066,0.5,,,,,,
carlstrom_phyllosphere_2019,7,ok,186,27,159,20,Poisson GLMNet,0.16109512086214597,0.5488003726997438,,,,,,
carlstrom_phyllosphere_2019,7,ok,186,27,159,20,SparCC,0.14542641867643552,0.5140927090612625,,,,,,
carlstrom_phyllosphere_2019,7,ok,186,27,159,20,SPIEC-EASI,0.14516129032258066,0.4937106918238994,,,,,,
carlstrom_phyllosphere_2019,7,ok,186,27,159,20,LENS restricted,0.1808762269869334,0.5488003726997437,True,lambda=0.01,0.0,20.0,0.0,0.0
carlstrom_phyllosphere_2019,7,ok,186,27,159,20,LENS distributed,0.1808762269869334,0.5488003726997437,True,lambda=10,2.0,18.0,0.3181818181818182,0.10752688172043011
carlstrom_phyllosphere_2019,7,ok,186,27,159,50,OneNet,0.1302622706155377,0.439669228977405,,,,,,
carlstrom_phyllosphere_2019,7,ok,186,27,159,50,Fixed mean,0.1808762269869334,0.5488003726997437,,,,,,
carlstrom_phyllosphere_2019,7,ok,186,27,159,50,PLNNetwork,0.14516129032258066,0.5,,,,,,
carlstrom_phyllosphere_2019,7,ok,186,27,159,50,Poisson GLMNet,0.16109512086214597,0.5488003726997438,,,,,,
carlstrom_phyllosphere_2019,7,ok,186,27,159,50,SparCC,0.14542641867643552,0.5140927090612625,,,,,,
carlstrom_phyllosphere_2019,7,ok,186,27,159,50,SPIEC-EASI,0.14516129032258066,0.4937106918238994,,,,,,
carlstrom_phyllosphere_2019,7,ok,186,27,159,50,LENS restricted,0.2160531938955906,0.5713952946657348,False,lambda=10,6.0,44.0,0.0,0.0
carlstrom_phyllosphere_2019,7,ok,186,27,159,50,LENS distributed,0.19009754722251715,0.5627766130910785,False,lambda=1,5.0,45.0,0.7272727272727273,0.5913978494623656
carlstrom_phyllosphere_2019,7,ok,186,27,159,100,OneNet,0.1302622706155377,0.439669228977405,,,,,,
carlstrom_phyllosphere_2019,7,ok,186,27,159,100,Fixed mean,0.1808762269869334,0.5488003726997437,,,,,,
carlstrom_phyllosphere_2019,7,ok,186,27,159,100,PLNNetwork,0.14516129032258066,0.5,,,,,,
carlstrom_phyllosphere_2019,7,ok,186,27,159,100,Poisson GLMNet,0.16109512086214597,0.5488003726997438,,,,,,
carlstrom_phyllosphere_2019,7,ok,186,27,159,100,SparCC,0.14542641867643552,0.5140927090612625,,,,,,
carlstrom_phyllosphere_2019,7,ok,186,27,159,100,SPIEC-EASI,0.14516129032258066,0.4937106918238994,,,,,,
carlstrom_phyllosphere_2019,7,ok,186,27,159,100,LENS restricted,0.17597543410561917,0.47123223852783597,False,lambda=0.01,11.0,89.0,0.0,0.0
carlstrom_phyllosphere_2019,7,ok,186,27,159,100,LENS distributed,0.2064863626957084,0.6387141858839972,False,lambda=1,12.0,88.0,0.8636363636363636,0.8064516129032258
carlstrom_phyllosphere_2019,7,ok,186,27,159,200,OneNet,0.1302622706155377,0.439669228977405,,,,,,
carlstrom_phyllosphere_2019,7,ok,186,27,159,200,Fixed mean,0.1808762269869334,0.5488003726997437,,,,,,
carlstrom_phyllosphere_2019,7,ok,186,27,159,200,PLNNetwork,0.14516129032258066,0.5,,,,,,
carlstrom_phyllosphere_2019,7,ok,186,27,159,200,Poisson GLMNet,0.16109512086214597,0.5488003726997438,,,,,,
carlstrom_phyllosphere_2019,7,ok,186,27,159,200,SparCC,0.14542641867643552,0.5140927090612625,,,,,,
carlstrom_phyllosphere_2019,7,ok,186,27,159,200,SPIEC-EASI,0.14516129032258066,0.4937106918238994,,,,,,
carlstrom_phyllosphere_2019,7,ok,186,27,159,200,LENS restricted,0.21904845837408887,0.5429769392033542,False,lambda=0.01,22.0,178.0,0.0,0.0
carlstrom_phyllosphere_2019,7,ok,186,27,159,200,LENS distributed,0.20062271353549738,0.6084323317027719,False,lambda=1,21.0,179.0,0.9545454545454546,0.9354838709677419
carlstrom_phyllosphere_2019,7,ok,186,27,159,275,OneNet,0.1302622706155377,0.439669228977405,,,,,,
carlstrom_phyllosphere_2019,7,ok,186,27,159,275,Fixed mean,0.1808762269869334,0.5488003726997437,,,,,,
carlstrom_phyllosphere_2019,7,ok,186,27,159,275,PLNNetwork,0.14516129032258066,0.5,,,,,,
carlstrom_phyllosphere_2019,7,ok,186,27,159,275,Poisson GLMNet,0.16109512086214597,0.5488003726997438,,,,,,
carlstrom_phyllosphere_2019,7,ok,186,27,159,275,SparCC,0.14542641867643552,0.5140927090612625,,,,,,
carlstrom_phyllosphere_2019,7,ok,186,27,159,275,SPIEC-EASI,0.14516129032258066,0.4937106918238994,,,,,,
carlstrom_phyllosphere_2019,7,ok,186,27,159,275,LENS restricted,0.22480569143334106,0.5849056603773585,False,lambda=0.01,32.0,243.0,0.0,0.0
carlstrom_phyllosphere_2019,7,ok,186,27,159,275,LENS distributed,0.20602506369656112,0.5774516655019799,False,lambda=0.1,30.0,245.0,1.0,1.0
carlstrom_phyllosphere_2019,8,ok,176,20,156,5,OneNet,0.08891368198137334,0.3556089743589744,,,,,,
carlstrom_phyllosphere_2019,8,ok,176,20,156,5,Fixed mean,0.0986991489265685,0.41923076923076924,,,,,,
carlstrom_phyllosphere_2019,8,ok,176,20,156,5,PLNNetwork,0.11363636363636363,0.5,,,,,,
carlstrom_phyllosphere_2019,8,ok,176,20,156,5,Poisson GLMNet,0.11628787878787877,0.5081730769230769,,,,,,
carlstrom_phyllosphere_2019,8,ok,176,20,156,5,SparCC,0.09570187777777157,0.40352564102564104,,,,,,
carlstrom_phyllosphere_2019,8,ok,176,20,156,5,SPIEC-EASI,0.11363636363636363,0.49038461538461536,,,,,,
carlstrom_phyllosphere_2019,8,ok,176,20,156,5,LENS restricted,0.0986991489265685,0.41923076923076924,True,lambda=0.01,1.0,4.0,0.0,0.0
carlstrom_phyllosphere_2019,8,ok,176,20,156,5,LENS distributed,0.0986991489265685,0.41923076923076924,True,lambda=0.01,1.0,4.0,0.22727272727272727,0.056818181818181816
carlstrom_phyllosphere_2019,8,ok,176,20,156,10,OneNet,0.08891368198137334,0.3556089743589744,,,,,,
carlstrom_phyllosphere_2019,8,ok,176,20,156,10,Fixed mean,0.0986991489265685,0.41923076923076924,,,,,,
carlstrom_phyllosphere_2019,8,ok,176,20,156,10,PLNNetwork,0.11363636363636363,0.5,,,,,,
carlstrom_phyllosphere_2019,8,ok,176,20,156,10,Poisson GLMNet,0.11628787878787877,0.5081730769230769,,,,,,
carlstrom_phyllosphere_2019,8,ok,176,20,156,10,SparCC,0.09570187777777157,0.40352564102564104,,,,,,
carlstrom_phyllosphere_2019,8,ok,176,20,156,10,SPIEC-EASI,0.11363636363636363,0.49038461538461536,,,,,,
carlstrom_phyllosphere_2019,8,ok,176,20,156,10,LENS restricted,0.1020578659404481,0.44294871794871793,False,lambda=1,4.0,6.0,0.0,0.0
carlstrom_phyllosphere_2019,8,ok,176,20,156,10,LENS distributed,0.0986991489265685,0.41923076923076924,True,lambda=10,2.0,8.0,0.3181818181818182,0.11931818181818182
carlstrom_phyllosphere_2019,8,ok,176,20,156,20,OneNet,0.08891368198137334,0.3556089743589744,,,,,,
carlstrom_phyllosphere_2019,8,ok,176,20,156,20,Fixed mean,0.0986991489265685,0.41923076923076924,,,,,,
carlstrom_phyllosphere_2019,8,ok,176,20,156,20,PLNNetwork,0.11363636363636363,0.5,,,,,,
carlstrom_phyllosphere_2019,8,ok,176,20,156,20,Poisson GLMNet,0.11628787878787877,0.5081730769230769,,,,,,
carlstrom_phyllosphere_2019,8,ok,176,20,156,20,SparCC,0.09570187777777157,0.40352564102564104,,,,,,
carlstrom_phyllosphere_2019,8,ok,176,20,156,20,SPIEC-EASI,0.11363636363636363,0.49038461538461536,,,,,,
carlstrom_phyllosphere_2019,8,ok,176,20,156,20,LENS restricted,0.09604057244838851,0.4294871794871795,False,lambda=0.01,6.0,14.0,0.0,0.0
carlstrom_phyllosphere_2019,8,ok,176,20,156,20,LENS distributed,0.0960354488893124,0.4237179487179487,False,lambda=1,6.0,14.0,0.45454545454545453,0.25
carlstrom_phyllosphere_2019,8,ok,176,20,156,50,OneNet,0.08891368198137334,0.3556089743589744,,,,,,
carlstrom_phyllosphere_2019,8,ok,176,20,156,50,Fixed mean,0.0986991489265685,0.41923076923076924,,,,,,
carlstrom_phyllosphere_2019,8,ok,176,20,156,50,PLNNetwork,0.11363636363636363,0.5,,,,,,
