analysis_set,design,taxon_fraction,repeat,selected_taxa,calibration_pairs,calibration_positives,test_pairs,test_positives,feature_set,model_fitted,selected_method,auprc,auroc,f1,threshold
friedman_microcosm_2017,distributed_pairs,0.4,189,4,6,7,22,26,combined,True,,0.565204455566,0.45726495726495725,0.6875,0.47284551516472234
friedman_microcosm_2017,taxon_panel,0.4,190,4,6,6,6,6,selected_unsupervised,True,SparCC,0.5,0.4444444444444444,0.5,0.428571428571429
friedman_microcosm_2017,taxon_panel,0.4,190,4,6,6,6,6,network_scores,True,,0.5,0.4444444444444444,0.4,0.49907236483270223
friedman_microcosm_2017,taxon_panel,0.4,190,4,6,6,6,6,direct_abundance,True,,0.39305555555555555,0.22222222222222224,0.5,0.4833058327279587
friedman_microcosm_2017,taxon_panel,0.4,190,4,6,6,6,6,combined,True,,0.4347222222222222,0.2777777777777778,0.5,0.48232833226161087
friedman_microcosm_2017,distributed_pairs,0.4,190,4,6,8,22,25,selected_unsupervised,True,Poisson GLMNet,0.5322949296145891,0.4347368421052632,0.4897959183673469,0.392857142857143
friedman_microcosm_2017,distributed_pairs,0.4,190,4,6,8,22,25,network_scores,True,,0.5337304443922092,0.42210526315789476,0.4444444444444444,0.49586888761431014
friedman_microcosm_2017,distributed_pairs,0.4,190,4,6,8,22,25,direct_abundance,True,,0.5783357103852461,0.5189473684210526,0.7246376811594203,0.46867686651666635
friedman_microcosm_2017,distributed_pairs,0.4,190,4,6,8,22,25,combined,True,,0.55722140312388,0.4936842105263158,0.7076923076923077,0.4668462804346536
friedman_microcosm_2017,taxon_panel,0.4,191,4,6,7,6,7,selected_unsupervised,True,Mean rank,0.5404761904761903,0.41428571428571426,0.46153846153846156,0.40476190476190466
friedman_microcosm_2017,taxon_panel,0.4,191,4,6,7,6,7,network_scores,True,,0.5404761904761903,0.41428571428571426,0.7368421052631579,0.498276360928822
friedman_microcosm_2017,taxon_panel,0.4,191,4,6,7,6,7,direct_abundance,True,,0.5404761904761903,0.41428571428571426,0.7058823529411765,0.4757335563452854
friedman_microcosm_2017,taxon_panel,0.4,191,4,6,7,6,7,combined,True,,0.5404761904761903,0.41428571428571426,0.7368421052631579,0.4759776778276554
friedman_microcosm_2017,distributed_pairs,0.4,191,4,6,8,22,25,selected_unsupervised,True,SparCC,0.6163597451739867,0.5063157894736843,0.41025641025641024,0.571428571428571
friedman_microcosm_2017,distributed_pairs,0.4,191,4,6,8,22,25,network_scores,True,,0.5507669809550615,0.43052631578947365,0.3783783783783784,0.4999058529322153
friedman_microcosm_2017,distributed_pairs,0.4,191,4,6,8,22,25,direct_abundance,True,,0.5366501120998025,0.4431578947368422,0.358974358974359,0.5010889983690402
friedman_microcosm_2017,distributed_pairs,0.4,191,4,6,8,22,25,combined,True,,0.5385572082716046,0.4431578947368422,0.43902439024390244,0.5045681402129015
friedman_microcosm_2017,taxon_panel,0.4,192,4,6,9,6,7,selected_unsupervised,True,PLNNetwork,0.5619047619047619,0.41428571428571437,0.7368421052631579,0.0357142857142857
friedman_microcosm_2017,taxon_panel,0.4,192,4,6,9,6,7,network_scores,True,,0.5404761904761904,0.3571428571428571,0.7368421052631579,0.4936028309655418
friedman_microcosm_2017,taxon_panel,0.4,192,4,6,9,6,7,direct_abundance,True,,0.6226190476190476,0.5857142857142856,0.8235294117647058,0.46361492468505766
friedman_microcosm_2017,taxon_panel,0.4,192,4,6,9,6,7,combined,True,,0.5928571428571427,0.5285714285714286,0.8235294117647058,0.4648781470844584
friedman_microcosm_2017,distributed_pairs,0.4,192,4,6,7,22,26,selected_unsupervised,True,Mean rank,0.6144543332914078,0.5256410256410255,0.7096774193548387,0.3690476190476189
friedman_microcosm_2017,distributed_pairs,0.4,192,4,6,7,22,26,network_scores,True,,0.6013968779262601,0.5213675213675214,0.6666666666666666,0.4992324568961666
friedman_microcosm_2017,distributed_pairs,0.4,192,4,6,7,22,26,direct_abundance,True,,0.5438282811496672,0.42307692307692313,0.6774193548387096,0.470775147882321
friedman_microcosm_2017,distributed_pairs,0.4,192,4,6,7,22,26,combined,True,,0.5385252508466368,0.41452991452991456,0.6774193548387096,0.4706913984158761
friedman_microcosm_2017,taxon_panel,0.4,193,4,6,5,6,7,selected_unsupervised,True,Poisson GLMNet,0.5952380952380952,0.41428571428571426,0.5882352941176471,0.214285714285714
friedman_microcosm_2017,taxon_panel,0.4,193,4,6,5,6,7,network_scores,True,,0.7404761904761905,0.5857142857142857,0.6666666666666666,0.498222382922752
friedman_microcosm_2017,taxon_panel,0.4,193,4,6,5,6,7,direct_abundance,True,,0.6785714285714286,0.6428571428571429,0.7368421052631579,0.49305044694477507
friedman_microcosm_2017,taxon_panel,0.4,193,4,6,5,6,7,combined,True,,0.7857142857142857,0.7,0.7368421052631579,0.4916402597550527
friedman_microcosm_2017,distributed_pairs,0.4,193,4,6,6,22,27,selected_unsupervised,True,SparCC,0.7208771192560323,0.5588235294117647,0.746268656716418,0.107142857142857
friedman_microcosm_2017,distributed_pairs,0.4,193,4,6,6,22,27,network_scores,True,,0.6136363636363636,0.5,0.7605633802816901,0.5
friedman_microcosm_2017,distributed_pairs,0.4,193,4,6,6,22,27,direct_abundance,True,,0.6136363636363636,0.5,0.7605633802816901,0.5
friedman_microcosm_2017,distributed_pairs,0.4,193,4,6,6,22,27,combined,True,,0.6136363636363636,0.5,0.7605633802816901,0.5
friedman_microcosm_2017,taxon_panel,0.4,194,4,6,8,6,5,selected_unsupervised,True,Poisson GLMNet,0.4833333333333333,0.5857142857142857,0.5454545454545454,0.357142857142857
friedman_microcosm_2017,taxon_panel,0.4,194,4,6,8,6,5,network_scores,True,,0.5,0.6428571428571428,0.6153846153846154,0.49433401182670383
friedman_microcosm_2017,taxon_panel,0.4,194,4,6,8,6,5,direct_abundance,True,,0.46333333333333326,0.5285714285714286,0.5882352941176471,0.485639674600303
friedman_microcosm_2017,taxon_panel,0.4,194,4,6,8,6,5,combined,True,,0.4833333333333333,0.5857142857142857,0.5882352941176471,0.4837998788700235
friedman_microcosm_2017,distributed_pairs,0.4,194,4,6,8,22,25,selected_unsupervised,True,SparCC,0.6683977072119487,0.5442105263157895,0.5660377358490566,0.321428571428571
friedman_microcosm_2017,distributed_pairs,0.4,194,4,6,8,22,25,network_scores,True,,0.5480204117348081,0.45157894736842114,0.7246376811594203,0.4924301915491831
friedman_microcosm_2017,distributed_pairs,0.4,194,4,6,8,22,25,direct_abundance,True,,0.5281466106992423,0.44736842105263164,0.6865671641791045,0.46507330005583475
friedman_microcosm_2017,distributed_pairs,0.4,194,4,6,8,22,25,combined,True,,0.5179720075246391,0.43052631578947376,0.7246376811594203,0.4596576333218182
friedman_microcosm_2017,taxon_panel,0.4,195,4,6,8,6,6,selected_unsupervised,True,Poisson GLMNet,0.7569444444444444,0.7222222222222223,0.7142857142857143,0.142857142857143
friedman_microcosm_2017,taxon_panel,0.4,195,4,6,8,6,6,network_scores,True,,0.5,0.4444444444444444,0.5,0.49387907164471195
friedman_microcosm_2017,taxon_panel,0.4,195,4,6,8,6,6,direct_abundance,True,,0.5930555555555557,0.6666666666666666,0.7142857142857143,0.4683889333595986
friedman_microcosm_2017,taxon_panel,0.4,195,4,6,8,6,6,combined,True,,0.5930555555555557,0.6666666666666666,0.7142857142857143,0.46789584909225457
friedman_microcosm_2017,distributed_pairs,0.4,195,4,6,6,22,27,selected_unsupervised,True,SparCC,0.6706204711149671,0.47167755991285404,0.746268656716418,0.107142857142857
friedman_microcosm_2017,distributed_pairs,0.4,195,4,6,6,22,27,network_scores,True,,0.6104906836846979,0.48039215686274506,0.6865671641791045,0.49240978634751703
friedman_microcosm_2017,distributed_pairs,0.4,195,4,6,6,22,27,direct_abundance,True,,0.6316461077812987,0.5108932461873639,0.676923076923077,0.47821093758955874
friedman_microcosm_2017,distributed_pairs,0.4,195,4,6,6,22,27,combined,True,,0.620056962349274,0.49782135076252726,0.5882352941176471,0.5044895514247176
friedman_microcosm_2017,taxon_panel,0.4,196,4,6,7,6,9,selected_unsupervised,True,SparCC,0.8074074074074075,0.537037037037037,0.8571428571428571,0.107142857142857
friedman_microcosm_2017,taxon_panel,0.4,196,4,6,7,6,9,network_scores,True,,0.8185185185185185,0.5370370370370371,0.7368421052631579,0.49533852771358783
friedman_microcosm_2017,taxon_panel,0.4,196,4,6,7,6,9,direct_abundance,True,,0.8185185185185185,0.5370370370370371,0.7368421052631579,0.4775035003067311
friedman_microcosm_2017,taxon_panel,0.4,196,4,6,7,6,9,combined,True,,0.7907407407407407,0.46296296296296297,0.7368421052631579,0.4814674453889023
friedman_microcosm_2017,distributed_pairs,0.4,196,4,6,6,22,27,selected_unsupervised,True,Poisson GLMNet,0.58762563156053,0.3976034858387799,0.46808510638297873,0.535714285714286
friedman_microcosm_2017,distributed_pairs,0.4,196,4,6,6,22,27,network_scores,True,,0.6402611239427545,0.4542483660130719,0.5964912280701754,0.49157059596045494
friedman_microcosm_2017,distributed_pairs,0.4,196,4,6,6,22,27,direct_abundance,True,,0.6194075395485784,0.48039215686274506,0.6984126984126984,0.48372814009971127
friedman_microcosm_2017,distributed_pairs,0.4,196,4,6,6,22,27,combined,True,,0.6125996143583003,0.4673202614379085,0.7164179104477612,0.4769042408528366
friedman_microcosm_2017,taxon_panel,0.4,197,4,6,7,6,9,selected_unsupervised,True,Poisson GLMNet,0.7712962962962963,0.3888888888888889,0.5882352941176471,0.214285714285714
friedman_microcosm_2017,taxon_panel,0.4,197,4,6,7,6,9,network_scores,True,,0.7712962962962963,0.3888888888888889,0.36363636363636365,0.5075041443738499
friedman_microcosm_2017,taxon_panel,0.4,197,4,6,7,6,9,direct_abundance,True,,0.7074074074074074,0.38888888888888884,0.8571428571428571,0.48433657020992726
friedman_microcosm_2017,taxon_panel,0.4,197,4,6,7,6,9,combined,True,,0.7074074074074074,0.38888888888888884,0.7368421052631579,0.47710781101014715
friedman_microcosm_2017,distributed_pairs,0.4,197,4,6,7,22,26,selected_unsupervised,True,PLNNetwork,0.5930009834473696,0.48290598290598286,0.696969696969697,0.107142857142857
friedman_microcosm_2017,distributed_pairs,0.4,197,4,6,7,22,26,network_scores,True,,0.6459056002146619,0.4743589743589744,0.6875,0.4893032778023888
friedman_microcosm_2017,distributed_pairs,0.4,197,4,6,7,22,26,direct_abundance,True,,0.5954170628430868,0.517094017094017,0.6296296296296297,0.4884468879591771
friedman_microcosm_2017,distributed_pairs,0.4,197,4,6,7,22,26,combined,True,,0.6171750492898387,0.48717948717948717,0.7,0.4830959403447519
friedman_microcosm_2017,taxon_panel,0.4,198,4,6,6,6,8,selected_unsupervised,True,SparCC,0.7635416666666666,0.5625,0.5714285714285714,0.464285714285714
friedman_microcosm_2017,taxon_panel,0.4,198,4,6,6,6,8,network_scores,True,,0.6020833333333333,0.375,0.7777777777777778,0.4976681995110677
friedman_microcosm_2017,taxon_panel,0.4,198,4,6,6,6,8,direct_abundance,True,,0.6697916666666666,0.5,0.7777777777777778,0.4777728244600948
friedman_microcosm_2017,taxon_panel,0.4,198,4,6,6,6,8,combined,True,,0.6697916666666666,0.5,0.8,0.47140234030804795
friedman_microcosm_2017,distributed_pairs,0.4,198,4,6,7,22,26,selected_unsupervised,True,SparCC,0.6618854137117414,0.5256410256410255,0.7352941176470589,0.0714285714285714
friedman_microcosm_2017,distributed_pairs,0.4,198,4,6,7,22,26,network_scores,True,,0.605148985018448,0.5085470085470086,0.6774193548387096,0.49218239186231627
friedman_microcosm_2017,distributed_pairs,0.4,198,4,6,7,22,26,direct_abundance,True,,0.5189551805263879,0.38888888888888895,0.7058823529411765,0.4803180804921244
friedman_microcosm_2017,distributed_pairs,0.4,198,4,6,7,22,26,combined,True,,0.5359843810829164,0.42307692307692313,0.7428571428571429,0.47566793566678695
friedman_microcosm_2017,taxon_panel,0.4,199,4,6,6,6,8,selected_unsupervised,True,Mean rank,0.8583333333333334,0.6875,0.4,0.5476190476190477
friedman_microcosm_2017,taxon_panel,0.4,199,4,6,6,6,8,network_scores,True,,0.8625,0.6875,0.7777777777777778,0.49984143874902537
friedman_microcosm_2017,taxon_panel,0.4,199,4,6,6,6,8,direct_abundance,True,,0.7416666666666667,0.4375,0.8,0.4877647389876781
friedman_microcosm_2017,taxon_panel,0.4,199,4,6,6,6,8,combined,True,,0.7416666666666667,0.4375,0.8,0.4879372656042313
friedman_microcosm_2017,distributed_pairs,0.4,199,4,6,8,22,25,selected_unsupervised,True,PLNNetwork,0.5555180888942499,0.4473684210526316,0.676923076923077,0.107142857142857
friedman_microcosm_2017,distributed_pairs,0.4,199,4,6,8,22,25,network_scores,True,,0.5512088694758973,0.4347368421052632,0.6666666666666666,0.48064099968448604
friedman_microcosm_2017,distributed_pairs,0.4,199,4,6,8,22,25,direct_abundance,True,,0.600730432106593,0.5105263157894737,0.6666666666666666,0.48167218677351736
friedman_microcosm_2017,distributed_pairs,0.4,199,4,6,8,22,25,combined,True,,0.5845175257319221,0.4810526315789474,0.6666666666666666,0.46737335964290566
friedman_microcosm_2017,taxon_panel,0.6,0,5,10,11,3,3,selected_unsupervised,True,PLNNetwork,0.5,0.2777777777777778,0.5714285714285714,0.142857142857143
friedman_microcosm_2017,taxon_panel,0.6,0,5,10,11,3,3,network_scores,True,,0.5,0.2777777777777778,0.6666666666666666,0.4948505012036804
friedman_microcosm_2017,taxon_panel,0.6,0,5,10,11,3,3,direct_abundance,True,,0.4166666666666667,0.05555555555555556,0.2857142857142857,0.4800886424534807
friedman_microcosm_2017,taxon_panel,0.6,0,5,10,11,3,3,combined,True,,0.4166666666666667,0.05555555555555556,0.6666666666666666,0.4776649105971315
friedman_microcosm_2017,distributed_pairs,0.6,0,5,10,10,18,23,selected_unsupervised,True,SparCC,0.7045974397157262,0.49665551839464883,0.7547169811320755,0.142857142857143
friedman_microcosm_2017,distributed_pairs,0.6,0,5,10,10,18,23,network_scores,True,,0.6770710250249892,0.48327759197324416,0.7719298245614035,0.49169873628261396
friedman_microcosm_2017,distributed_pairs,0.6,0,5,10,10,18,23,direct_abundance,True,,0.6301571368387224,0.46321070234113715,0.6122448979591837,0.49200755759480774
friedman_microcosm_2017,distributed_pairs,0.6,0,5,10,10,18,23,combined,True,,0.6437392601714852,0.4698996655518395,0.7272727272727273,0.48665809079247213
friedman_microcosm_2017,taxon_panel,0.6,1,5,10,11,3,4,selected_unsupervised,True,SparCC,0.6666666666666666,0.5,0.8,0.0357142857142857
friedman_microcosm_2017,taxon_panel,0.6,1,5,10,11,3,4,network_scores,True,,0.6666666666666666,0.5,0.75,0.4924674903157758
friedman_microcosm_2017,taxon_panel,0.6,1,5,10,11,3,4,direct_abundance,True,,0.5833333333333333,0.25,0.5,0.4837599853108057
friedman_microcosm_2017,taxon_panel,0.6,1,5,10,11,3,4,combined,True,,0.5833333333333333,0.25,0.5,0.4691822706104545
friedman_microcosm_2017,distributed_pairs,0.6,1,5,10,15,18,18,selected_unsupervised,True,SparCC,0.47743606701940033,0.4444444444444445,0.64,0.107142857142857
friedman_microcosm_2017,distributed_pairs,0.6,1,5,10,15,18,18,network_scores,True,,0.47743606701940033,0.4444444444444445,0.64,0.4883764598059017
friedman_microcosm_2017,distributed_pairs,0.6,1,5,10,15,18,18,direct_abundance,True,,0.4914021164021164,0.4814814814814815,0.6086956521739131,0.48025750636191517
friedman_microcosm_2017,distributed_pairs,0.6,1,5,10,15,18,18,combined,True,,0.47283367050523917,0.45679012345679015,0.6086956521739131,0.46918201085734806
friedman_microcosm_2017,taxon_panel,0.6,2,5,10,9,3,4,selected_unsupervised,True,SparCC,0.6666666666666666,0.5,0.8,0.0357142857142857
friedman_microcosm_2017,taxon_panel,0.6,2,5,10,9,3,4,network_scores,True,,0.8541666666666666,0.75,0.75,0.5021521775981455
friedman_microcosm_2017,taxon_panel,0.6,2,5,10,9,3,4,direct_abundance,True,,0.8541666666666666,0.75,0.8,0.4861076922452587
friedman_microcosm_2017,taxon_panel,0.6,2,5,10,9,3,4,combined,True,,0.8541666666666666,0.75,0.8,0.4941511581516796
friedman_microcosm_2017,distributed_pairs,0.6,2,5,10,14,18,19,selected_unsupervised,True,SparCC,0.6132918358731052,0.5340557275541795,0.6909090909090909,0.0357142857142857
friedman_microcosm_2017,distributed_pairs,0.6,2,5,10,14,18,19,network_scores,True,,0.6015310089806993,0.5526315789473684,0.6909090909090909,0.49312953481282285
friedman_microcosm_2017,distributed_pairs,0.6,2,5,10,14,18,19,direct_abundance,True,,0.5232935558593453,0.4659442724458205,0.5641025641025641,0.48313471914520834
friedman_microcosm_2017,distributed_pairs,0.6,2,5,10,14,18,19,combined,True,,0.5309854103584754,0.4969040247678018,0.5581395348837209,0.48142415777010267
friedman_microcosm_2017,taxon_panel,0.6,3,5,10,10,3,5,selected_unsupervised,True,Mean rank,0.7333333333333333,0.1,0.2857142857142857,0.5476190476190477
friedman_microcosm_2017,taxon_panel,0.6,3,5,10,10,3,5,network_scores,True,,0.8833333333333333,0.5,0.5714285714285714,0.5012160177360844
friedman_microcosm_2017,taxon_panel,0.6,3,5,10,10,3,5,direct_abundance,True,,0.8833333333333333,0.5,0.9090909090909091,0.47652510633208955
friedman_microcosm_2017,taxon_panel,0.6,3,5,10,10,3,5,combined,True,,0.8833333333333333,0.5,0.6666666666666666,0.49482852220911905
friedman_microcosm_2017,distributed_pairs,0.6,3,5,10,14,18,19,selected_unsupervised,True,SparCC,0.6043737072181345,0.521671826625387,0.6530612244897959,0.142857142857143
friedman_microcosm_2017,distributed_pairs,0.6,3,5,10,14,18,19,network_scores,True,,0.5115374499081929,0.48452012383900933,0.6666666666666666,0.49545361010702965
friedman_microcosm_2017,distributed_pairs,0.6,3,5,10,14,18,19,direct_abundance,True,,0.5370371802260346,0.5278637770897833,0.6530612244897959,0.48432663821694766
friedman_microcosm_2017,distributed_pairs,0.6,3,5,10,14,18,19,combined,True,,0.5246916310383802,0.4969040247678018,0.6530612244897959,0.4867215397257635
friedman_microcosm_2017,taxon_panel,0.6,4,5,10,12,3,3,selected_unsupervised,True,SparCC,0.5,0.5,0.6666666666666666,0.0357142857142857
friedman_microcosm_2017,taxon_panel,0.6,4,5,10,12,3,3,network_scores,True,,0.5,0.5,0.6666666666666666,0.4921676013556714
friedman_microcosm_2017,taxon_panel,0.6,4,5,10,12,3,3,direct_abundance,True,,0.5,0.5,0.4,0.48135552271255666
friedman_microcosm_2017,taxon_panel,0.6,4,5,10,12,3,3,combined,True,,0.5,0.5,0.4,0.4857509451655487
friedman_microcosm_2017,distributed_pairs,0.6,4,5,10,10,18,23,selected_unsupervised,True,SparCC,0.7526152875257734,0.5367892976588629,0.7796610169491526,0.0357142857142857
friedman_microcosm_2017,distributed_pairs,0.6,4,5,10,10,18,23,network_scores,True,,0.6388888888888888,0.5,0.7796610169491526,0.5
friedman_microcosm_2017,distributed_pairs,0.6,4,5,10,10,18,23,direct_abundance,True,,0.6388888888888888,0.5,0.7796610169491526,0.5
friedman_microcosm_2017,distributed_pairs,0.6,4,5,10,10,18,23,combined,True,,0.6388888888888888,0.5,0.7796610169491526,0.5
friedman_microcosm_2017,taxon_panel,0.6,5,5,10,13,3,3,selected_unsupervised,True,SparCC,0.5,0.5,0.6666666666666666,0.107142857142857
friedman_microcosm_2017,taxon_panel,0.6,5,5,10,13,3,3,network_scores,True,,0.5,0.5,0.6666666666666666,0.4958471849964987
friedman_microcosm_2017,taxon_panel,0.6,5,5,10,13,3,3,direct_abundance,True,,0.5,0.5,0.6666666666666666,0.4766880852041689
friedman_microcosm_2017,taxon_panel,0.6,5,5,10,13,3,3,combined,True,,0.5,0.5,0.6666666666666666,0.47688970710389544
friedman_microcosm_2017,distributed_pairs,0.6,5,5,10,14,18,19,selected_unsupervised,True,SparCC,0.5868987844800538,0.4907120743034055,0.6909090909090909,0.0357142857142857
friedman_microcosm_2017,distributed_pairs,0.6,5,5,10,14,18,19,network_scores,True,,0.5317920598493354,0.5030959752321981,0.6909090909090909,0.4871871845095686
friedman_microcosm_2017,distributed_pairs,0.6,5,5,10,14,18,19,direct_abundance,True,,0.4477756892230576,0.3668730650154799,0.6909090909090909,0.42562921519356334
friedman_microcosm_2017,distributed_pairs,0.6,5,5,10,14,18,19,combined,True,,0.44665887088487705,0.3668730650154799,0.6909090909090909,0.41820332340504834
friedman_microcosm_2017,taxon_panel,0.6,6,5,10,12,3,4,selected_unsupervised,True,SparCC,0.5833333333333333,0.25,0.8,0.107142857142857
friedman_microcosm_2017,taxon_panel,0.6,6,5,10,12,3,4,network_scores,True,,0.8541666666666666,0.75,0.8,0.4941683848930813
friedman_microcosm_2017,taxon_panel,0.6,6,5,10,12,3,4,direct_abundance,True,,0.8541666666666666,0.75,0.6666666666666666,0.4976456613530866
friedman_microcosm_2017,taxon_panel,0.6,6,5,10,12,3,4,combined,True,,0.8541666666666666,0.75,0.6666666666666666,0.49830383380269383
friedman_microcosm_2017,distributed_pairs,0.6,6,5,10,10,18,23,selected_unsupervised,True,PLNNetwork,0.6101385081244417,0.4498327759197324,0.4,0.678571428571429
friedman_microcosm_2017,distributed_pairs,0.6,6,5,10,10,18,23,network_scores,True,,0.6588393845427094,0.4632107023411371,0.7368421052631579,0.48753104530359936
friedman_microcosm_2017,distributed_pairs,0.6,6,5,10,10,18,23,direct_abundance,True,,0.6366562589868217,0.4698996655518395,0.6046511627906976,0.47513278902323824
friedman_microcosm_2017,distributed_pairs,0.6,6,5,10,10,18,23,combined,True,,0.6330330705810245,0.4632107023411371,0.4,0.4938080829913435
friedman_microcosm_2017,taxon_panel,0.6,7,5,10,12,3,4,selected_unsupervised,True,SparCC,0.5833333333333333,0.25,0.8,0.107142857142857
friedman_microcosm_2017,taxon_panel,0.6,7,5,10,12,3,4,network_scores,True,,0.8541666666666666,0.75,0.8,0.4941683848930813
friedman_microcosm_2017,taxon_panel,0.6,7,5,10,12,3,4,direct_abundance,True,,0.8541666666666666,0.75,0.6666666666666666,0.4976456613530866
friedman_microcosm_2017,taxon_panel,0.6,7,5,10,12,3,4,combined,True,,0.8541666666666666,0.75,0.6666666666666666,0.49830383380269383
friedman_microcosm_2017,distributed_pairs,0.6,7,5,10,11,18,22,selected_unsupervised,True,SparCC,0.694276846148504,0.5064935064935066,0.7407407407407407,0.107142857142857
friedman_microcosm_2017,distributed_pairs,0.6,7,5,10,11,18,22,network_scores,True,,0.5913325867537097,0.461038961038961,0.6666666666666666,0.48558786719055486
friedman_microcosm_2017,distributed_pairs,0.6,7,5,10,11,18,22,direct_abundance,True,,0.6025081536110948,0.46753246753246747,0.7142857142857143,0.49136127681349545
friedman_microcosm_2017,distributed_pairs,0.6,7,5,10,11,18,22,combined,True,,0.6079361888853867,0.46103896103896097,0.7037037037037037,0.49299966200313433
friedman_microcosm_2017,taxon_panel,0.6,8,5,10,11,3,3,selected_unsupervised,True,SparCC,0.5,0.5,0.5714285714285714,0.107142857142857
friedman_microcosm_2017,taxon_panel,0.6,8,5,10,11,3,3,network_scores,True,,0.5,0.5,0.6666666666666666,0.48887781658208757
friedman_microcosm_2017,taxon_panel,0.6,8,5,10,11,3,3,direct_abundance,True,,0.5,0.5,0.5714285714285714,0.47365594882509726
friedman_microcosm_2017,taxon_panel,0.6,8,5,10,11,3,3,combined,True,,0.5,0.5,0.5714285714285714,0.47688909203364394
friedman_microcosm_2017,distributed_pairs,0.6,8,5,10,10,18,23,selected_unsupervised,True,SparCC,0.727663202455402,0.5568561872909699,0.7796610169491526,0.0357142857142857
friedman_microcosm_2017,distributed_pairs,0.6,8,5,10,10,18,23,network_scores,True,,0.6272692638421538,0.48996655518394644,0.3225806451612903,0.5018062921097188
friedman_microcosm_2017,distributed_pairs,0.6,8,5,10,10,18,23,direct_abundance,True,,0.6271261755436947,0.4498327759197324,0.4864864864864865,0.49642919375783084
friedman_microcosm_2017,distributed_pairs,0.6,8,5,10,10,18,23,combined,True,,0.6323759928619264,0.4698996655518394,0.6792452830188679,0.47603923540992243
friedman_microcosm_2017,taxon_panel,0.6,9,5,10,11,3,3,selected_unsupervised,True,PLNNetwork,0.5,0.5,0.5714285714285714,0.142857142857143
friedman_microcosm_2017,taxon_panel,0.6,9,5,10,11,3,3,network_scores,True,,0.5,0.5,0.6666666666666666,0.49207715708301547
friedman_microcosm_2017,taxon_panel,0.6,9,5,10,11,3,3,direct_abundance,True,,0.5,0.5,0.6666666666666666,0.49051797251587687
friedman_microcosm_2017,taxon_panel,0.6,9,5,10,11,3,3,combined,True,,0.5,0.5,0.6666666666666666,0.4910843341137635
friedman_microcosm_2017,distributed_pairs,0.6,9,5,10,13,18,20,selected_unsupervised,True,PLNNetwork,0.5584453108166343,0.44375,0.6538461538461539,0.107142857142857
friedman_microcosm_2017,distributed_pairs,0.6,9,5,10,13,18,20,network_scores,True,,0.5016406714200832,0.36875,0.7142857142857143,0.48685948275214436
friedman_microcosm_2017,distributed_pairs,0.6,9,5,10,13,18,20,direct_abundance,True,,0.5028410539623775,0.40624999999999994,0.6538461538461539,0.4764663495397113
friedman_microcosm_2017,distributed_pairs,0.6,9,5,10,13,18,20,combined,True,,0.47388029250161606,0.36874999999999997,0.6538461538461539,0.4706639202819837
friedman_microcosm_2017,taxon_panel,0.6,10,5,10,10,3,5,selected_unsupervised,True,Mean rank,0.7333333333333333,0.1,0.2857142857142857,0.5476190476190477
friedman_microcosm_2017,taxon_panel,0.6,10,5,10,10,3,5,network_scores,True,,0.8833333333333333,0.5,0.5714285714285714,0.5012160177360844
friedman_microcosm_2017,taxon_panel,0.6,10,5,10,10,3,5,direct_abundance,True,,0.8833333333333333,0.5,0.9090909090909091,0.47652510633208955
friedman_microcosm_2017,taxon_panel,0.6,10,5,10,10,3,5,combined,True,,0.8833333333333333,0.5,0.6666666666666666,0.49482852220911905
friedman_microcosm_2017,distributed_pairs,0.6,10,5,10,15,18,18,selected_unsupervised,True,SparCC,0.49140211640211645,0.47530864197530864,0.6538461538461539,0.0714285714285714
friedman_microcosm_2017,distributed_pairs,0.6,10,5,10,15,18,18,network_scores,True,,0.49948292448292453,0.49382716049382713,0.6538461538461539,0.48574115158290876
friedman_microcosm_2017,distributed_pairs,0.6,10,5,10,15,18,18,direct_abundance,True,,0.4846466532741043,0.4691358024691358,0.6666666666666666,0.46191669806118235
friedman_microcosm_2017,distributed_pairs,0.6,10,5,10,15,18,18,combined,True,,0.49251543209876547,0.4814814814814815,0.6666666666666666,0.4550959979339933
friedman_microcosm_2017,taxon_panel,0.6,11,5,10,13,3,3,selected_unsupervised,True,PLNNetwork,0.5,0.5,0.6666666666666666,0.0714285714285714
friedman_microcosm_2017,taxon_panel,0.6,11,5,10,13,3,3,network_scores,True,,0.5,0.5,0.6666666666666666,0.4973252846918463
friedman_microcosm_2017,taxon_panel,0.6,11,5,10,13,3,3,direct_abundance,True,,0.5,0.5,0.6666666666666666,0.45939557959848754
friedman_microcosm_2017,taxon_panel,0.6,11,5,10,13,3,3,combined,True,,0.5,0.5,0.6666666666666666,0.45982522102845164
friedman_microcosm_2017,distributed_pairs,0.6,11,5,10,9,18,24,selected_unsupervised,True,Poisson GLMNet,0.6850993029301854,0.4236111111111111,0.5833333333333334,0.321428571428571
friedman_microcosm_2017,distributed_pairs,0.6,11,5,10,9,18,24,network_scores,True,,0.6519065119248943,0.3819444444444444,0.7142857142857143,0.49433574158466387
friedman_microcosm_2017,distributed_pairs,0.6,11,5,10,9,18,24,direct_abundance,True,,0.7233525002366914,0.5208333333333334,0.7407407407407407,0.48872155450005544
friedman_microcosm_2017,distributed_pairs,0.6,11,5,10,9,18,24,combined,True,,0.6851962120804033,0.4652777777777778,0.75,0.48443077477359703
friedman_microcosm_2017,taxon_panel,0.6,12,5,10,13,3,5,selected_unsupervised,True,SparCC,0.8833333333333333,0.5,0.9090909090909091,0.0714285714285714
