analysis_set,repeat,budget_fraction,budget_pairs,calibration_pool_pairs,calibration_taxa,test_taxa,test_pairs,test_positives,method,auprc,auroc,model_fitted
schafer_phyllosphere_2022,133,0.8,453,566,76,51,233,11,Supervised combined,0.3123624382706894,0.8447993447993447,True
schafer_phyllosphere_2022,134,0.0,0,684,76,51,146,1,PLNNetwork,0.00684931506849315,0.4896551724137931,False
schafer_phyllosphere_2022,134,0.0,0,684,76,51,146,1,Poisson GLMNet,0.00684931506849315,0.45862068965517244,False
schafer_phyllosphere_2022,134,0.0,0,684,76,51,146,1,SparCC,0.125,0.9517241379310345,False
schafer_phyllosphere_2022,134,0.0,0,684,76,51,146,1,Mean rank,0.06666666666666667,0.903448275862069,False
schafer_phyllosphere_2022,134,0.0,0,684,76,51,146,1,SPIEC-EASI,0.00684931506849315,0.5,False
schafer_phyllosphere_2022,134,0.2,137,684,76,51,146,1,Supervised combined,0.027777777777777776,0.7586206896551724,True
schafer_phyllosphere_2022,134,0.4,274,684,76,51,146,1,Supervised combined,0.0196078431372549,0.6551724137931034,True
schafer_phyllosphere_2022,134,0.6,411,684,76,51,146,1,Supervised combined,0.022222222222222223,0.6965517241379311,True
schafer_phyllosphere_2022,134,0.8,548,684,76,51,146,1,Supervised combined,0.03225806451612903,0.7931034482758621,True
schafer_phyllosphere_2022,135,0.0,0,434,76,51,316,5,PLNNetwork,0.029324894514767934,0.5723472668810289,False
schafer_phyllosphere_2022,135,0.0,0,434,76,51,316,5,Poisson GLMNet,0.12366244725738396,0.7556270096463024,False
schafer_phyllosphere_2022,135,0.0,0,434,76,51,316,5,SparCC,0.0807480480801715,0.8958199356913183,False
schafer_phyllosphere_2022,135,0.0,0,434,76,51,316,5,Mean rank,0.11977725977725978,0.9247588424437299,False
schafer_phyllosphere_2022,135,0.0,0,434,76,51,316,5,SPIEC-EASI,0.015822784810126583,0.4983922829581994,False
schafer_phyllosphere_2022,135,0.2,87,434,76,51,316,5,Supervised combined,0.030133470958213227,0.7086816720257235,True
schafer_phyllosphere_2022,135,0.4,174,434,76,51,316,5,Supervised combined,0.07504337732160313,0.8765273311897106,True
schafer_phyllosphere_2022,135,0.6,261,434,76,51,316,5,Supervised combined,0.10639512617200245,0.9241157556270096,True
schafer_phyllosphere_2022,135,0.8,348,434,76,51,316,5,Supervised combined,0.0908935749493025,0.9041800643086817,True
schafer_phyllosphere_2022,136,0.0,0,747,76,51,98,4,PLNNetwork,0.04081632653061224,0.48404255319148937,False
schafer_phyllosphere_2022,136,0.0,0,747,76,51,98,4,Poisson GLMNet,0.7602040816326531,0.8683510638297872,False
schafer_phyllosphere_2022,136,0.0,0,747,76,51,98,4,SparCC,0.3306277056277056,0.8111702127659575,False
schafer_phyllosphere_2022,136,0.0,0,747,76,51,98,4,Mean rank,0.35,0.9494680851063829,False
schafer_phyllosphere_2022,136,0.0,0,747,76,51,98,4,SPIEC-EASI,0.04081632653061224,0.5,False
schafer_phyllosphere_2022,136,0.2,150,747,76,51,98,4,Supervised combined,0.04540560516170272,0.4654255319148936,True
schafer_phyllosphere_2022,136,0.4,299,747,76,51,98,4,Supervised combined,0.1658879819870532,0.8377659574468086,True
schafer_phyllosphere_2022,136,0.6,449,747,76,51,98,4,Supervised combined,0.12093253968253967,0.800531914893617,True
schafer_phyllosphere_2022,136,0.8,598,747,76,51,98,4,Supervised combined,0.11968954248366014,0.8031914893617021,True
schafer_phyllosphere_2022,137,0.0,0,483,76,51,284,3,PLNNetwork,0.28129890453834117,0.82502965599051,False
schafer_phyllosphere_2022,137,0.0,0,483,76,51,284,3,Poisson GLMNet,0.01056338028169014,0.4679715302491103,False
schafer_phyllosphere_2022,137,0.0,0,483,76,51,284,3,SparCC,0.10273752012882448,0.9406880189798339,False
schafer_phyllosphere_2022,137,0.0,0,483,76,51,284,3,Mean rank,0.1648148148148148,0.9525504151838672,False
schafer_phyllosphere_2022,137,0.0,0,483,76,51,284,3,SPIEC-EASI,0.01056338028169014,0.49644128113879005,False
schafer_phyllosphere_2022,137,0.2,97,483,76,51,284,3,Supervised combined,0.10280773840095875,0.9098457888493475,True
schafer_phyllosphere_2022,137,0.4,194,483,76,51,284,3,Supervised combined,0.41214470284237725,0.9501779359430605,True
schafer_phyllosphere_2022,137,0.6,290,483,76,51,284,3,Supervised combined,0.12643041712809155,0.933570581257414,True
schafer_phyllosphere_2022,137,0.8,387,483,76,51,284,3,Supervised combined,0.11009054784704579,0.9276393831553974,True
schafer_phyllosphere_2022,138,0.0,0,498,76,51,274,11,PLNNetwork,0.052632811585151644,0.5577255444175597,False
schafer_phyllosphere_2022,138,0.0,0,498,76,51,274,11,Poisson GLMNet,0.11089642669719957,0.6011061182163843,False
schafer_phyllosphere_2022,138,0.0,0,498,76,51,274,11,SparCC,0.21751527302416632,0.870376771517456,False
schafer_phyllosphere_2022,138,0.0,0,498,76,51,274,11,Mean rank,0.18212008378241876,0.8866228828206015,False
schafer_phyllosphere_2022,138,0.0,0,498,76,51,274,11,SPIEC-EASI,0.040145985401459854,0.5,False
schafer_phyllosphere_2022,138,0.2,100,498,76,51,274,11,Supervised combined,0.18429399774114263,0.861735222951953,True
schafer_phyllosphere_2022,138,0.4,200,498,76,51,274,11,Supervised combined,0.23570693628125014,0.8966470791565848,True
schafer_phyllosphere_2022,138,0.6,299,498,76,51,274,11,Supervised combined,0.22221978563441974,0.8862772208779813,True
schafer_phyllosphere_2022,138,0.8,399,498,76,51,274,11,Supervised combined,0.2581151473699782,0.9125475285171103,True
schafer_phyllosphere_2022,139,0.0,0,618,76,51,191,4,PLNNetwork,0.218804537521815,0.7366310160427808,False
schafer_phyllosphere_2022,139,0.0,0,618,76,51,191,4,Poisson GLMNet,0.26570680628272253,0.6129679144385027,False
schafer_phyllosphere_2022,139,0.0,0,618,76,51,191,4,SparCC,0.10850694444444445,0.78475935828877,False
schafer_phyllosphere_2022,139,0.0,0,618,76,51,191,4,Mean rank,0.2875,0.9545454545454546,False
schafer_phyllosphere_2022,139,0.0,0,618,76,51,191,4,SPIEC-EASI,0.020942408376963352,0.5,False
schafer_phyllosphere_2022,139,0.2,124,618,76,51,191,4,Supervised combined,0.0239584252276951,0.4371657754010695,True
schafer_phyllosphere_2022,139,0.4,248,618,76,51,191,4,Supervised combined,0.15697586726998491,0.8770053475935828,True
schafer_phyllosphere_2022,139,0.6,371,618,76,51,191,4,Supervised combined,0.22162698412698412,0.8676470588235293,True
schafer_phyllosphere_2022,139,0.8,495,618,76,51,191,4,Supervised combined,0.1305050505050505,0.8957219251336899,True
schafer_phyllosphere_2022,140,0.0,0,625,76,51,189,9,PLNNetwork,0.0582010582010582,0.5296296296296297,False
schafer_phyllosphere_2022,140,0.0,0,625,76,51,189,9,Poisson GLMNet,0.09259259259259259,0.5385802469135803,False
schafer_phyllosphere_2022,140,0.0,0,625,76,51,189,9,SparCC,0.33420188867715106,0.9191358024691358,False
schafer_phyllosphere_2022,140,0.0,0,625,76,51,189,9,Mean rank,0.20162965787487003,0.8351851851851853,False
schafer_phyllosphere_2022,140,0.0,0,625,76,51,189,9,SPIEC-EASI,0.047619047619047616,0.5,False
schafer_phyllosphere_2022,140,0.2,125,625,76,51,189,9,Supervised combined,0.0839666397670426,0.6987654320987655,True
schafer_phyllosphere_2022,140,0.4,250,625,76,51,189,9,Supervised combined,0.10349527557833782,0.6993827160493827,True
schafer_phyllosphere_2022,140,0.6,375,625,76,51,189,9,Supervised combined,0.0958932325700026,0.6895061728395062,True
schafer_phyllosphere_2022,140,0.8,500,625,76,51,189,9,Supervised combined,0.09809905248092343,0.7006172839506173,True
schafer_phyllosphere_2022,141,0.0,0,559,76,51,233,4,PLNNetwork,0.1378755364806867,0.6108078602620088,False
schafer_phyllosphere_2022,141,0.0,0,559,76,51,233,4,Poisson GLMNet,0.95,0.9989082969432315,False
schafer_phyllosphere_2022,141,0.0,0,559,76,51,233,4,SparCC,0.21547619047619046,0.8351528384279476,False
schafer_phyllosphere_2022,141,0.0,0,559,76,51,233,4,Mean rank,0.5826330532212884,0.980349344978166,False
schafer_phyllosphere_2022,141,0.0,0,559,76,51,233,4,SPIEC-EASI,0.017167381974248927,0.5,False
schafer_phyllosphere_2022,141,0.2,112,559,76,51,233,4,Supervised combined,0.6,0.9890829694323143,True
schafer_phyllosphere_2022,141,0.4,224,559,76,51,233,4,Supervised combined,0.34299754299754304,0.9104803493449782,True
schafer_phyllosphere_2022,141,0.6,336,559,76,51,233,4,Supervised combined,0.3789285714285714,0.925764192139738,True
schafer_phyllosphere_2022,141,0.8,448,559,76,51,233,4,Supervised combined,0.3372103386809269,0.8897379912663755,True
schafer_phyllosphere_2022,142,0.0,0,357,76,51,366,8,PLNNetwork,0.02185792349726776,0.4818435754189944,False
schafer_phyllosphere_2022,142,0.0,0,357,76,51,366,8,Poisson GLMNet,0.06562866603451314,0.6244762569832403,False
schafer_phyllosphere_2022,142,0.0,0,357,76,51,366,8,SparCC,0.08736132122306658,0.8722067039106144,False
schafer_phyllosphere_2022,142,0.0,0,357,76,51,366,8,Mean rank,0.09563156553578228,0.8631284916201117,False
schafer_phyllosphere_2022,142,0.0,0,357,76,51,366,8,SPIEC-EASI,0.02185792349726776,0.5,False
schafer_phyllosphere_2022,142,0.2,72,357,76,51,366,8,Supervised combined,0.043607864537454515,0.7321927374301676,True
schafer_phyllosphere_2022,142,0.4,143,357,76,51,366,8,Supervised combined,0.05114225869698821,0.761522346368715,True
schafer_phyllosphere_2022,142,0.6,215,357,76,51,366,8,Supervised combined,0.05507760449471839,0.787709497206704,True
schafer_phyllosphere_2022,142,0.8,286,357,76,51,366,8,Supervised combined,0.07152376402850787,0.7807262569832403,True
schafer_phyllosphere_2022,143,0.0,0,485,76,51,284,7,PLNNetwork,0.035412474849094565,0.5482207323362558,False
schafer_phyllosphere_2022,143,0.0,0,485,76,51,284,7,Poisson GLMNet,0.2565951263134362,0.7490974729241877,False
schafer_phyllosphere_2022,143,0.0,0,485,76,51,284,7,SparCC,0.13890220968480704,0.9138731304796287,False
schafer_phyllosphere_2022,143,0.0,0,485,76,51,284,7,Mean rank,0.17838036643375615,0.9221248066013409,False
schafer_phyllosphere_2022,143,0.0,0,485,76,51,284,7,SPIEC-EASI,0.02464788732394366,0.5,False
schafer_phyllosphere_2022,143,0.2,97,485,76,51,284,7,Supervised combined,0.16381660854432775,0.8757091284167096,True
schafer_phyllosphere_2022,143,0.4,194,485,76,51,284,7,Supervised combined,0.1372818692694469,0.8973697782362042,True
schafer_phyllosphere_2022,143,0.6,291,485,76,51,284,7,Supervised combined,0.15006792532981092,0.9040742650850954,True
schafer_phyllosphere_2022,143,0.8,388,485,76,51,284,7,Supervised combined,0.15507156387877893,0.9169675090252707,True
schafer_phyllosphere_2022,144,0.0,0,497,76,51,276,14,PLNNetwork,0.16334462638810465,0.6547164667393675,False
schafer_phyllosphere_2022,144,0.0,0,497,76,51,276,14,Poisson GLMNet,0.27908902691511384,0.601690294438386,False
schafer_phyllosphere_2022,144,0.0,0,497,76,51,276,14,SparCC,0.33739190916610273,0.9386586695747001,False
schafer_phyllosphere_2022,144,0.0,0,497,76,51,276,14,Mean rank,0.324710371637132,0.9105779716466739,False
schafer_phyllosphere_2022,144,0.0,0,497,76,51,276,14,SPIEC-EASI,0.050724637681159424,0.49809160305343514,False
schafer_phyllosphere_2022,144,0.2,100,497,76,51,276,14,Supervised combined,0.050724637681159424,0.5,False
schafer_phyllosphere_2022,144,0.4,199,497,76,51,276,14,Supervised combined,0.050724637681159424,0.5,False
schafer_phyllosphere_2022,144,0.6,299,497,76,51,276,14,Supervised combined,0.050724637681159424,0.5,False
schafer_phyllosphere_2022,144,0.8,398,497,76,51,276,14,Supervised combined,0.050724637681159424,0.5,False
schafer_phyllosphere_2022,145,0.0,0,753,76,51,97,1,PLNNetwork,0.010309278350515464,0.4947916666666667,False
schafer_phyllosphere_2022,145,0.0,0,753,76,51,97,1,Poisson GLMNet,0.5,0.9895833333333333,False
schafer_phyllosphere_2022,145,0.0,0,753,76,51,97,1,SparCC,0.125,0.9270833333333334,False
schafer_phyllosphere_2022,145,0.0,0,753,76,51,97,1,Mean rank,0.5,0.9895833333333334,False
schafer_phyllosphere_2022,145,0.0,0,753,76,51,97,1,SPIEC-EASI,0.010309278350515464,0.5,False
schafer_phyllosphere_2022,145,0.2,151,753,76,51,97,1,Supervised combined,0.1111111111111111,0.9166666666666666,True
schafer_phyllosphere_2022,145,0.4,302,753,76,51,97,1,Supervised combined,0.5,0.9895833333333334,True
schafer_phyllosphere_2022,145,0.6,452,753,76,51,97,1,Supervised combined,0.5,0.9895833333333334,True
schafer_phyllosphere_2022,145,0.8,603,753,76,51,97,1,Supervised combined,0.25,0.96875,True
schafer_phyllosphere_2022,146,0.0,0,492,76,51,282,6,PLNNetwork,0.34751773049645385,0.6630434782608695,False
schafer_phyllosphere_2022,146,0.0,0,492,76,51,282,6,Poisson GLMNet,0.2161127596835275,0.8719806763285025,False
schafer_phyllosphere_2022,146,0.0,0,492,76,51,282,6,SparCC,0.1392097458893301,0.9003623188405797,False
schafer_phyllosphere_2022,146,0.0,0,492,76,51,282,6,Mean rank,0.4987179487179487,0.9498792270531401,False
schafer_phyllosphere_2022,146,0.0,0,492,76,51,282,6,SPIEC-EASI,0.02127659574468085,0.5,False
schafer_phyllosphere_2022,146,0.2,99,492,76,51,282,6,Supervised combined,0.458440416448921,0.8013285024154589,True
schafer_phyllosphere_2022,146,0.4,197,492,76,51,282,6,Supervised combined,0.5657989126330891,0.9619565217391304,True
schafer_phyllosphere_2022,146,0.6,296,492,76,51,282,6,Supervised combined,0.643859649122807,0.9734299516908214,True
schafer_phyllosphere_2022,146,0.8,394,492,76,51,282,6,Supervised combined,0.6605263157894736,0.9746376811594203,True
schafer_phyllosphere_2022,147,0.0,0,553,76,51,237,8,PLNNetwork,0.08364978902953585,0.593886462882096,False
schafer_phyllosphere_2022,147,0.0,0,553,76,51,237,8,Poisson GLMNet,0.3648470464135021,0.6664847161572052,False
schafer_phyllosphere_2022,147,0.0,0,553,76,51,237,8,SparCC,0.25141755235505236,0.9459606986899564,False
schafer_phyllosphere_2022,147,0.0,0,553,76,51,237,8,Mean rank,0.3210407647907648,0.9268558951965066,False
schafer_phyllosphere_2022,147,0.0,0,553,76,51,237,8,SPIEC-EASI,0.03375527426160337,0.4978165938864629,False
schafer_phyllosphere_2022,147,0.2,111,553,76,51,237,8,Supervised combined,0.38553539714254,0.9088427947598253,True
schafer_phyllosphere_2022,147,0.4,222,553,76,51,237,8,Supervised combined,0.2884158217943048,0.8881004366812227,True
schafer_phyllosphere_2022,147,0.6,332,553,76,51,237,8,Supervised combined,0.3155913007625087,0.898471615720524,True
schafer_phyllosphere_2022,147,0.8,443,553,76,51,237,8,Supervised combined,0.37061919504643964,0.9170305676855895,True
schafer_phyllosphere_2022,148,0.0,0,629,76,51,185,8,PLNNetwork,0.06908783783783784,0.5406073446327683,False
schafer_phyllosphere_2022,148,0.0,0,629,76,51,185,8,Poisson GLMNet,0.043243243243243246,0.4548022598870056,False
schafer_phyllosphere_2022,148,0.0,0,629,76,51,185,8,SparCC,0.17361472501949204,0.8559322033898304,False
schafer_phyllosphere_2022,148,0.0,0,629,76,51,185,8,Mean rank,0.13280215136047138,0.8411016949152543,False
schafer_phyllosphere_2022,148,0.0,0,629,76,51,185,8,SPIEC-EASI,0.043243243243243246,0.5,False
schafer_phyllosphere_2022,148,0.2,126,629,76,51,185,8,Supervised combined,0.10602418462788091,0.7704802259887006,True
schafer_phyllosphere_2022,148,0.4,252,629,76,51,185,8,Supervised combined,0.145724690970218,0.8354519774011299,True
schafer_phyllosphere_2022,148,0.6,378,629,76,51,185,8,Supervised combined,0.13752691181180884,0.8283898305084746,True
schafer_phyllosphere_2022,148,0.8,504,629,76,51,185,8,Supervised combined,0.12967430627934368,0.8283898305084747,True
schafer_phyllosphere_2022,149,0.0,0,562,76,51,231,2,PLNNetwork,0.25432900432900435,0.7379912663755459,False
schafer_phyllosphere_2022,149,0.0,0,562,76,51,231,2,Poisson GLMNet,0.25,0.9737991266375545,False
schafer_phyllosphere_2022,149,0.0,0,562,76,51,231,2,SparCC,0.19444444444444442,0.9737991266375546,False
schafer_phyllosphere_2022,149,0.0,0,562,76,51,231,2,Mean rank,0.7,0.9934497816593886,False
schafer_phyllosphere_2022,149,0.0,0,562,76,51,231,2,SPIEC-EASI,0.008658008658008658,0.5,False
schafer_phyllosphere_2022,149,0.2,113,562,76,51,231,2,Supervised combined,0.2647058823529412,0.8537117903930131,True
schafer_phyllosphere_2022,149,0.4,225,562,76,51,231,2,Supervised combined,0.2916666666666667,0.9497816593886463,True
schafer_phyllosphere_2022,149,0.6,338,562,76,51,231,2,Supervised combined,0.10714285714285714,0.9301310043668122,True
schafer_phyllosphere_2022,149,0.8,450,562,76,51,231,2,Supervised combined,0.3125,0.9672489082969432,True
schafer_phyllosphere_2022,150,0.0,0,424,76,51,322,7,PLNNetwork,0.09489302967563837,0.6217687074829931,False
schafer_phyllosphere_2022,150,0.0,0,424,76,51,322,7,Poisson GLMNet,0.12208622579466569,0.6612244897959184,False
schafer_phyllosphere_2022,150,0.0,0,424,76,51,322,7,SparCC,0.10032028641051198,0.8916099773242631,False
schafer_phyllosphere_2022,150,0.0,0,424,76,51,322,7,Mean rank,0.2826874764339393,0.8984126984126983,False
schafer_phyllosphere_2022,150,0.0,0,424,76,51,322,7,SPIEC-EASI,0.021739130434782608,0.4984126984126984,False
schafer_phyllosphere_2022,150,0.2,85,424,76,51,322,7,Supervised combined,0.032876719032545756,0.6394557823129252,True
schafer_phyllosphere_2022,150,0.4,170,424,76,51,322,7,Supervised combined,0.03655030408969822,0.6507936507936508,True
schafer_phyllosphere_2022,150,0.6,255,424,76,51,322,7,Supervised combined,0.07576941875654081,0.708843537414966,True
schafer_phyllosphere_2022,150,0.8,340,424,76,51,322,7,Supervised combined,0.05287860387511867,0.6807256235827664,True
schafer_phyllosphere_2022,151,0.0,0,625,76,51,191,5,PLNNetwork,0.06094240837696336,0.5763440860215053,False
schafer_phyllosphere_2022,151,0.0,0,625,76,51,191,5,Poisson GLMNet,0.12995838367566118,0.7505376344086022,False
schafer_phyllosphere_2022,151,0.0,0,625,76,51,191,5,SparCC,0.2889795918367347,0.9150537634408602,False
schafer_phyllosphere_2022,151,0.0,0,625,76,51,191,5,Mean rank,0.3371213601719758,0.9118279569892473,False
schafer_phyllosphere_2022,151,0.0,0,625,76,51,191,5,SPIEC-EASI,0.02617801047120419,0.5,False
schafer_phyllosphere_2022,151,0.2,125,625,76,51,191,5,Supervised combined,0.30892501714419524,0.7032258064516129,True
schafer_phyllosphere_2022,151,0.4,250,625,76,51,191,5,Supervised combined,0.17847412649270233,0.6978494623655914,True
schafer_phyllosphere_2022,151,0.6,375,625,76,51,191,5,Supervised combined,0.2132689342934645,0.6967741935483871,True
schafer_phyllosphere_2022,151,0.8,500,625,76,51,191,5,Supervised combined,0.21258326999334193,0.7043010752688171,True
schafer_phyllosphere_2022,152,0.0,0,481,76,51,284,7,PLNNetwork,0.03699977643639615,0.5502836513666838,False
schafer_phyllosphere_2022,152,0.0,0,481,76,51,284,7,Poisson GLMNet,0.19617706237424548,0.6294481691593604,False
schafer_phyllosphere_2022,152,0.0,0,481,76,51,284,7,SparCC,0.14847299915949802,0.9236719958741619,False
schafer_phyllosphere_2022,152,0.0,0,481,76,51,284,7,Mean rank,0.1984044534978321,0.9375966993295513,False
schafer_phyllosphere_2022,152,0.0,0,481,76,51,284,7,SPIEC-EASI,0.02464788732394366,0.5,False
schafer_phyllosphere_2022,152,0.2,97,481,76,51,284,7,Supervised combined,0.12323162509080231,0.854564208354822,True
schafer_phyllosphere_2022,152,0.4,193,481,76,51,284,7,Supervised combined,0.17126752635592912,0.8638473439917483,True
schafer_phyllosphere_2022,152,0.6,289,481,76,51,284,7,Supervised combined,0.1617373630900993,0.8942753996905621,True
schafer_phyllosphere_2022,152,0.8,385,481,76,51,284,7,Supervised combined,0.14308133846706306,0.892212480660134,True
schafer_phyllosphere_2022,153,0.0,0,624,76,51,190,2,PLNNetwork,0.010526315789473684,0.48138297872340424,False
schafer_phyllosphere_2022,153,0.0,0,624,76,51,190,2,Poisson GLMNet,1.0,1.0,False
schafer_phyllosphere_2022,153,0.0,0,624,76,51,190,2,SparCC,0.08195488721804511,0.7367021276595744,False
schafer_phyllosphere_2022,153,0.0,0,624,76,51,190,2,Mean rank,0.18333333333333335,0.9627659574468085,False
schafer_phyllosphere_2022,153,0.0,0,624,76,51,190,2,SPIEC-EASI,0.010526315789473684,0.5,False
schafer_phyllosphere_2022,153,0.2,125,624,76,51,190,2,Supervised combined,0.018923611111111113,0.5984042553191489,True
schafer_phyllosphere_2022,153,0.4,250,624,76,51,190,2,Supervised combined,0.026021080368906456,0.7101063829787233,True
schafer_phyllosphere_2022,153,0.6,375,624,76,51,190,2,Supervised combined,0.0243593353984793,0.6888297872340425,True
schafer_phyllosphere_2022,153,0.8,500,624,76,51,190,2,Supervised combined,0.040507364975450086,0.8138297872340425,True
schafer_phyllosphere_2022,154,0.0,0,558,76,51,233,5,PLNNetwork,0.2952503576537911,0.7894736842105264,False
schafer_phyllosphere_2022,154,0.0,0,558,76,51,233,5,Poisson GLMNet,0.23858369098712445,0.7815789473684212,False
schafer_phyllosphere_2022,154,0.0,0,558,76,51,233,5,SparCC,0.18451048010370044,0.9210526315789473,False
schafer_phyllosphere_2022,154,0.0,0,558,76,51,233,5,Mean rank,0.6523809523809524,0.9719298245614035,False
schafer_phyllosphere_2022,154,0.0,0,558,76,51,233,5,SPIEC-EASI,0.02145922746781116,0.5,False
schafer_phyllosphere_2022,154,0.2,112,558,76,51,233,5,Supervised combined,0.24396480331262937,0.8570175438596492,True
schafer_phyllosphere_2022,154,0.4,224,558,76,51,233,5,Supervised combined,0.7235135135135136,0.9377192982456141,True
schafer_phyllosphere_2022,154,0.6,335,558,76,51,233,5,Supervised combined,0.67663139329806,0.9298245614035089,True
schafer_phyllosphere_2022,154,0.8,447,558,76,51,233,5,Supervised combined,0.5894885361552028,0.9228070175438597,True
schafer_phyllosphere_2022,155,0.0,0,422,76,51,319,7,PLNNetwork,0.0219435736677116,0.4807692307692308,False
schafer_phyllosphere_2022,155,0.0,0,422,76,51,319,7,Poisson GLMNet,0.593769592476489,0.8388278388278388,False
schafer_phyllosphere_2022,155,0.0,0,422,76,51,319,7,SparCC,0.08353673190629711,0.8076923076923077,False
schafer_phyllosphere_2022,155,0.0,0,422,76,51,319,7,Mean rank,0.17513766495090774,0.918040293040293,False
schafer_phyllosphere_2022,155,0.0,0,422,76,51,319,7,SPIEC-EASI,0.0219435736677116,0.5,False
schafer_phyllosphere_2022,155,0.2,85,422,76,51,319,7,Supervised combined,0.040917465720832324,0.6176739926739927,True
schafer_phyllosphere_2022,155,0.4,169,422,76,51,319,7,Supervised combined,0.12611940440331018,0.8241758241758241,True
schafer_phyllosphere_2022,155,0.6,254,422,76,51,319,7,Supervised combined,0.12276048982306222,0.8058608058608059,True
schafer_phyllosphere_2022,155,0.8,338,422,76,51,319,7,Supervised combined,0.1209710226799245,0.7971611721611722,True
schafer_phyllosphere_2022,156,0.0,0,623,76,51,190,1,PLNNetwork,0.16666666666666666,0.9735449735449735,False
schafer_phyllosphere_2022,156,0.0,0,623,76,51,190,1,Poisson GLMNet,0.005263157894736842,0.47619047619047616,False
schafer_phyllosphere_2022,156,0.0,0,623,76,51,190,1,SparCC,0.05263157894736842,0.9047619047619048,False
schafer_phyllosphere_2022,156,0.0,0,623,76,51,190,1,Mean rank,0.125,0.962962962962963,False
schafer_phyllosphere_2022,156,0.0,0,623,76,51,190,1,SPIEC-EASI,0.005263157894736842,0.4973544973544973,False
schafer_phyllosphere_2022,156,0.2,125,623,76,51,190,1,Supervised combined,0.16666666666666666,0.9735449735449735,True
schafer_phyllosphere_2022,156,0.4,250,623,76,51,190,1,Supervised combined,0.25,0.9841269841269842,True
schafer_phyllosphere_2022,156,0.6,374,623,76,51,190,1,Supervised combined,0.125,0.962962962962963,True
schafer_phyllosphere_2022,156,0.8,499,623,76,51,190,1,Supervised combined,0.16666666666666666,0.9735449735449735,True
schafer_phyllosphere_2022,157,0.0,0,617,76,51,191,2,PLNNetwork,0.010471204188481676,0.48677248677248675,False
schafer_phyllosphere_2022,157,0.0,0,617,76,51,191,2,Poisson GLMNet,0.06773560209424084,0.7195767195767195,False
schafer_phyllosphere_2022,157,0.0,0,617,76,51,191,2,SparCC,0.25,0.9761904761904762,False
schafer_phyllosphere_2022,157,0.0,0,617,76,51,191,2,Mean rank,0.18382352941176472,0.9523809523809524,False
schafer_phyllosphere_2022,157,0.0,0,617,76,51,191,2,SPIEC-EASI,0.010471204188481676,0.5,False
schafer_phyllosphere_2022,157,0.2,124,617,76,51,191,2,Supervised combined,0.2696078431372549,0.8677248677248677,True
schafer_phyllosphere_2022,157,0.4,247,617,76,51,191,2,Supervised combined,0.52,0.873015873015873,True
schafer_phyllosphere_2022,157,0.6,371,617,76,51,191,2,Supervised combined,0.5212765957446809,0.8809523809523809,True
schafer_phyllosphere_2022,157,0.8,494,617,76,51,191,2,Supervised combined,0.26515151515151514,0.828042328042328,True
schafer_phyllosphere_2022,158,0.0,0,621,76,51,193,7,PLNNetwork,0.1449543547989144,0.6263440860215054,False
schafer_phyllosphere_2022,158,0.0,0,621,76,51,193,7,Poisson GLMNet,0.2849524108591466,0.7407834101382488,False
schafer_phyllosphere_2022,158,0.0,0,621,76,51,193,7,SparCC,0.18478457529979778,0.8970814132104455,False
schafer_phyllosphere_2022,158,0.0,0,621,76,51,193,7,Mean rank,0.4273182957393484,0.9086021505376344,False
schafer_phyllosphere_2022,158,0.0,0,621,76,51,193,7,SPIEC-EASI,0.03626943005181347,0.5,False
schafer_phyllosphere_2022,158,0.2,125,621,76,51,193,7,Supervised combined,0.3620873665581379,0.8978494623655914,True
schafer_phyllosphere_2022,158,0.4,249,621,76,51,193,7,Supervised combined,0.5546959185403121,0.9101382488479263,True
schafer_phyllosphere_2022,158,0.6,373,621,76,51,193,7,Supervised combined,0.5517273576097106,0.9101382488479263,True
schafer_phyllosphere_2022,158,0.8,497,621,76,51,193,7,Supervised combined,0.5405612244897959,0.9201228878648233,True
schafer_phyllosphere_2022,159,0.0,0,563,76,51,230,3,PLNNetwork,0.0642512077294686,0.6519823788546255,False
schafer_phyllosphere_2022,159,0.0,0,563,76,51,230,3,Poisson GLMNet,0.09020641194554238,0.7929515418502202,False
schafer_phyllosphere_2022,159,0.0,0,563,76,51,230,3,SparCC,0.16428571428571428,0.9544787077826725,False
schafer_phyllosphere_2022,159,0.0,0,563,76,51,230,3,Mean rank,0.19924242424242425,0.9662261380323054,False
schafer_phyllosphere_2022,159,0.0,0,563,76,51,230,3,SPIEC-EASI,0.013043478260869565,0.5,False
schafer_phyllosphere_2022,159,0.2,113,563,76,51,230,3,Supervised combined,0.012634188440640053,0.30396475770925113,True
schafer_phyllosphere_2022,159,0.4,226,563,76,51,230,3,Supervised combined,0.017534190651153296,0.527165932452276,True
schafer_phyllosphere_2022,159,0.6,338,563,76,51,230,3,Supervised combined,0.04190016103059581,0.8017621145374448,True
schafer_phyllosphere_2022,159,0.8,451,563,76,51,230,3,Supervised combined,0.04910268270120259,0.8355359765051396,True
schafer_phyllosphere_2022,160,0.0,0,501,76,51,274,11,PLNNetwork,0.11026752499877913,0.6118216384376081,False
schafer_phyllosphere_2022,160,0.0,0,501,76,51,274,11,Poisson GLMNet,0.1274054412740544,0.5195298997580367,False
schafer_phyllosphere_2022,160,0.0,0,501,76,51,274,11,SparCC,0.20366609939505406,0.9045973038368476,False
