analysis_set,repeat,fold,budget_label,budget_pairs,training_positives,training_neutrals,test_pairs,test_positives,selected_setting,supervised_auprc,onenet_auprc,auprc_difference,supervised_auroc,onenet_auroc
butyrate_assembly_2021,18,3,50,50,36,14,21,15,lambda=0.01,0.9844444444444445,0.5972207857501974,0.387223658694247,0.9555555555555556,0.2333333333333333
butyrate_assembly_2021,18,3,maximum,83,61,22,21,15,lambda=0.1,0.9698826173826174,0.5972207857501974,0.37266183163241995,0.9333333333333333,0.2333333333333333
butyrate_assembly_2021,18,4,10,10,5,5,21,15,lambda=0.1,0.8915190474014003,0.7294356056739957,0.16208344172740463,0.7555555555555555,0.4
butyrate_assembly_2021,18,4,20,20,14,6,21,15,lambda=1,0.7043910827734358,0.7294356056739957,-0.025044522900559918,0.5666666666666667,0.4
butyrate_assembly_2021,18,4,50,50,38,12,21,15,lambda=10,0.6342306185959437,0.7294356056739957,-0.09520498707805203,0.35555555555555557,0.4
butyrate_assembly_2021,18,4,maximum,83,61,22,21,15,lambda=1,0.6976450510274039,0.7294356056739957,-0.03179055464659175,0.5444444444444445,0.4
butyrate_assembly_2021,18,5,10,10,7,3,20,15,lambda=10,0.9076206055153424,0.8152542355019134,0.09236637001342896,0.6933333333333334,0.52
butyrate_assembly_2021,18,5,20,20,13,7,20,15,lambda=0.1,0.933732852115205,0.8152542355019134,0.11847861661329151,0.8,0.52
butyrate_assembly_2021,18,5,50,50,37,13,20,15,lambda=0.1,0.9294101377924906,0.8152542355019134,0.11415590229057715,0.8,0.52
butyrate_assembly_2021,18,5,maximum,84,61,23,20,15,lambda=0.01,0.8352497777420378,0.8152542355019134,0.019995542240124342,0.6666666666666665,0.52
butyrate_assembly_2021,19,1,10,10,7,3,21,16,lambda=10,0.8669236339103793,0.8988784209856191,-0.0319547870752398,0.65,0.66875
butyrate_assembly_2021,19,1,20,20,16,4,21,16,lambda=0.01,0.942393543956044,0.8988784209856191,0.043515122970424924,0.8125,0.66875
butyrate_assembly_2021,19,1,50,50,35,15,21,16,lambda=10,0.7936696564744165,0.8988784209856191,-0.10520876451120265,0.6499999999999999,0.66875
butyrate_assembly_2021,19,1,maximum,83,60,23,21,16,lambda=1,0.9204380688755689,0.8988784209856191,0.021559647889949796,0.7875,0.66875
butyrate_assembly_2021,19,2,10,10,9,1,21,15,lambda=0.01,0.7446222980665705,0.7785783909932515,-0.033956092926681,0.4722222222222222,0.4444444444444444
butyrate_assembly_2021,19,2,20,20,16,4,21,15,lambda=1,0.9365871944819313,0.7785783909932515,0.15800880348867974,0.8111111111111112,0.4444444444444444
butyrate_assembly_2021,19,2,50,50,38,12,21,15,lambda=1,0.7603472453472453,0.7785783909932515,-0.018231145646006253,0.6777777777777778,0.4444444444444444
butyrate_assembly_2021,19,2,maximum,83,61,22,21,15,lambda=0.1,0.8154454260336613,0.7785783909932515,0.03686703504040978,0.7666666666666667,0.4444444444444444
butyrate_assembly_2021,19,3,10,10,8,2,21,15,lambda=10,0.7963129153841229,0.6221717661423544,0.1741411492417685,0.5777777777777778,0.26666666666666666
butyrate_assembly_2021,19,3,20,20,15,5,21,15,lambda=10,0.8228636940401647,0.6221717661423544,0.20069192789781032,0.6222222222222222,0.26666666666666666
butyrate_assembly_2021,19,3,50,50,37,13,21,15,lambda=0.1,0.7780466268624163,0.6221717661423544,0.15587486072006196,0.6111111111111112,0.26666666666666666
butyrate_assembly_2021,19,3,maximum,83,61,22,21,15,lambda=0.01,0.7415270190192791,0.6221717661423544,0.11935525287692472,0.5888888888888889,0.26666666666666666
butyrate_assembly_2021,19,4,10,10,8,2,21,15,lambda=10,0.6773106935490836,0.7038428436029055,-0.026532150053821923,0.26666666666666666,0.43333333333333335
butyrate_assembly_2021,19,4,20,20,15,5,21,15,lambda=1,0.8132771694536401,0.7038428436029055,0.10943432585073465,0.6,0.43333333333333335
butyrate_assembly_2021,19,4,50,50,39,11,21,15,lambda=1,0.8238632517579885,0.7038428436029055,0.12002040815508297,0.5888888888888889,0.43333333333333335
butyrate_assembly_2021,19,4,maximum,83,61,22,21,15,lambda=1,0.8394141387794638,0.7038428436029055,0.1355712951765583,0.6,0.43333333333333335
butyrate_assembly_2021,19,5,10,10,8,2,20,15,lambda=10,0.924709283091636,0.695100026965352,0.22960925612628402,0.7866666666666666,0.24666666666666665
butyrate_assembly_2021,19,5,20,20,16,4,20,15,lambda=10,0.9300840447821872,0.695100026965352,0.2349840178168352,0.7866666666666666,0.24666666666666665
butyrate_assembly_2021,19,5,50,50,35,15,20,15,lambda=0.01,0.9010069560069559,0.695100026965352,0.2059069290416039,0.7866666666666667,0.24666666666666665
butyrate_assembly_2021,19,5,maximum,84,61,23,20,15,lambda=1,0.9623172579054932,0.695100026965352,0.26721723094014116,0.8933333333333333,0.24666666666666665
butyrate_assembly_2021,20,1,10,10,7,3,21,16,lambda=10,0.7653948739813677,0.7691780699520637,-0.003783195970695985,0.525,0.48124999999999996
butyrate_assembly_2021,20,1,20,20,15,5,21,16,lambda=0.01,0.8143103682093621,0.7691780699520637,0.045132298257298364,0.5249999999999999,0.48124999999999996
butyrate_assembly_2021,20,1,50,50,38,12,21,16,lambda=0.1,0.8140398857141311,0.7691780699520637,0.04486181576206738,0.55,0.48124999999999996
butyrate_assembly_2021,20,1,maximum,83,60,23,21,16,lambda=0.1,0.7665422353381912,0.7691780699520637,-0.002635834613872512,0.475,0.48124999999999996
butyrate_assembly_2021,20,2,10,10,7,3,21,15,lambda=10,0.8991373988355411,0.6978986948723791,0.201238703963162,0.7666666666666667,0.3277777777777778
butyrate_assembly_2021,20,2,20,20,16,4,21,15,lambda=0.1,0.7763475903181786,0.6978986948723791,0.07844889544579947,0.48888888888888893,0.3277777777777778
butyrate_assembly_2021,20,2,50,50,35,15,21,15,lambda=0.1,0.8680613521325595,0.6978986948723791,0.17016265726018043,0.6888888888888889,0.3277777777777778
butyrate_assembly_2021,20,2,maximum,83,61,22,21,15,lambda=1,0.8967105392027992,0.6978986948723791,0.1988118443304201,0.7555555555555555,0.3277777777777778
butyrate_assembly_2021,20,3,10,10,9,1,21,15,lambda=0.01,0.7437429581082832,0.6874268713742399,0.056316086734043314,0.5222222222222221,0.3
butyrate_assembly_2021,20,3,20,20,16,4,21,15,lambda=0.1,0.8834285597443492,0.6874268713742399,0.19600168837010934,0.7666666666666667,0.3
butyrate_assembly_2021,20,3,50,50,39,11,21,15,lambda=0.01,0.8744332141313566,0.6874268713742399,0.1870063427571167,0.7555555555555555,0.3
butyrate_assembly_2021,20,3,maximum,83,61,22,21,15,lambda=0.01,0.9104632513456042,0.6874268713742399,0.22303637997136438,0.8111111111111111,0.3
butyrate_assembly_2021,20,4,10,10,5,5,21,15,lambda=1,0.8017748608460682,0.7280605560017326,0.07371430484433561,0.5555555555555556,0.39999999999999997
butyrate_assembly_2021,20,4,20,20,14,6,21,15,lambda=0.1,0.8505478975215817,0.7280605560017326,0.12248734151984908,0.5777777777777777,0.39999999999999997
butyrate_assembly_2021,20,4,50,50,40,10,21,15,lambda=0.1,0.7475975875975875,0.7280605560017326,0.01953703159585496,0.4888888888888889,0.39999999999999997
butyrate_assembly_2021,20,4,maximum,83,61,22,21,15,lambda=1,0.7556943818708525,0.7280605560017326,0.027633825869119888,0.5222222222222223,0.39999999999999997
butyrate_assembly_2021,20,5,10,10,4,6,20,15,lambda=10,0.9050438725361326,0.7534520942880076,0.15159177824812498,0.7200000000000001,0.42
butyrate_assembly_2021,20,5,20,20,11,9,20,15,lambda=0.01,0.9702380952380951,0.7534520942880076,0.2167860009500875,0.8933333333333333,0.42
butyrate_assembly_2021,20,5,50,50,34,16,20,15,lambda=0.01,0.9788888888888889,0.7534520942880076,0.22543679460088129,0.92,0.42
butyrate_assembly_2021,20,5,maximum,84,61,23,20,15,lambda=0.1,0.9921568627450981,0.7534520942880076,0.23870476845709043,0.9733333333333334,0.42
