dataset,taxon_1,taxon_2,pln_score,pln_abs_score,pln_score_percentile,pln_selected,glmnet_score,glmnet_abs_score,glmnet_score_percentile,glmnet_selected,spieceasi_score,spieceasi_abs_score,spieceasi_score_percentile,spieceasi_selected,spieceasi_stability,spring_score,spring_abs_score,spring_score_percentile,spring_selected,spring_stability,sparcc_score,sparcc_abs_score,sparcc_score_percentile,sparcc_selected,prevalence_1,prevalence_2,prevalence_min,prevalence_max,joint_prevalence,n_joint_positive,n_taxon_1_only,n_taxon_2_only,n_neither,presence_jaccard,mean_positive_abundance_1,mean_positive_abundance_2,dispersion_1,dispersion_2,n_samples,n_taxa,overall_zero_frequency,measurement_scale,count_conversion
schafer_phyllosphere_2022,DC3000,Leaf164,0,0,0.398449612403101,0,0,0,0.480262373285629,0,0,0,0.499522957662493,0,0,0,0,0.483840190816935,0,0,0.00465285095118854,0.00465285095118854,0.279189028026237,0,0.0151057401812689,0.0105740181268882,0.0105740181268882,0.0151057401812689,0,0,10,7,645,0,710.6,138.857142857143,3397.8660815071,570.317096555302,662,130,0.845398559144783,amplicon_count,native_integer
schafer_phyllosphere_2022,DC3000,Leaf168,0.0070587588646597,0.0070587588646597,0.831604054859869,1,0,0,0.480262373285629,0,0,0,0.499522957662493,0,0,0,0,0.483840190816935,0,0,0.00388246811640132,0.00388246811640132,0.237686344663089,0,0.0151057401812689,0.0377643504531722,0.0151057401812689,0.0377643504531722,0,0,10,25,627,0,710.6,186.2,3397.8660815071,1893.34862193307,662,130,0.845398559144783,amplicon_count,native_integer
schafer_phyllosphere_2022,DC3000,Leaf17,0,0,0.398449612403101,0,0,0,0.480262373285629,0,0,0,0.499522957662493,0,0.05,0,0,0.483840190816935,0,0,-0.016574663145969,0.016574663145969,0.76350626118068,0,0.0151057401812689,0.00755287009063444,0.00755287009063444,0.0151057401812689,0,0,10,5,647,0,710.6,202.4,3397.8660815071,472.942630940076,662,130,0.845398559144783,amplicon_count,native_integer
schafer_phyllosphere_2022,DC3000,Leaf176,0,0,0.398449612403101,0,0,0,0.480262373285629,0,0,0,0.499522957662493,0,0,0,0,0.483840190816935,0,0,-0.0146321327009595,0.0146321327009595,0.71293977340489,0,0.0151057401812689,0.00302114803625378,0.00302114803625378,0.0151057401812689,0,0,10,2,650,0,710.6,4,3397.8660815071,4.99546142208759,662,130,0.845398559144783,amplicon_count,native_integer
schafer_phyllosphere_2022,DC3000,Leaf180,0,0,0.398449612403101,0,0,0,0.480262373285629,0,0,0,0.499522957662493,0,0.05,0,0,0.483840190816935,0,0,-0.0108845992407319,0.0108845992407319,0.582587954680978,0,0.0151057401812689,0.00302114803625378,0.00302114803625378,0.0151057401812689,0,0,10,2,650,0,710.6,5.5,3397.8660815071,6.6297620684911,662,130,0.845398559144783,amplicon_count,native_integer
schafer_phyllosphere_2022,DC3000,Leaf182,0,0,0.398449612403101,0,0,0,0.480262373285629,0,0,0,0.499522957662493,0,0.1,0,0,0.483840190816935,0,0,-0.0179966847211569,0.0179966847211569,0.795945140131187,0,0.0151057401812689,0.00151057401812689,0.00151057401812689,0.0151057401812689,0,0,10,1,651,0,710.6,1,3397.8660815071,0.999999999999979,662,130,0.845398559144783,amplicon_count,native_integer
schafer_phyllosphere_2022,DC3000,Leaf189,0,0,0.398449612403101,0,0,0,0.480262373285629,0,0,0,0.499522957662493,0,0.15,0.293023647781823,0.293023647781823,0.998688133571854,1,0.9,0.0185169151766215,0.0185169151766215,0.805605247465713,0,0.0151057401812689,0.00453172205438067,0.00453172205438067,0.0151057401812689,0.00151057401812689,1,9,2,650,0.0833333333333333,710.6,5,3397.8660815071,6.7208270297529,662,130,0.845398559144783,amplicon_count,native_integer
schafer_phyllosphere_2022,DC3000,Leaf201,0.0862763080355139,0.0862763080355139,0.990578413834228,1,0,0,0.480262373285629,0,0,0,0.499522957662493,0,0,0,0,0.483840190816935,0,0,0.0168702372057758,0.0168702372057758,0.771735241502683,0,0.0151057401812689,0.0196374622356495,0.0151057401812689,0.0196374622356495,0,0,10,13,639,0,710.6,470.461538461538,3397.8660815071,3084.66063666751,662,130,0.845398559144783,amplicon_count,native_integer
schafer_phyllosphere_2022,DC3000,Leaf203,0.0298491420765262,0.0298491420765262,0.911150864639237,1,0,0,0.480262373285629,0,0,0,0.499522957662493,0,0,0,0,0.483840190816935,0,0,0.0176328081982231,0.0176328081982231,0.788550983899821,0,0.0151057401812689,0.0664652567975831,0.0151057401812689,0.0664652567975831,0,0,10,44,608,0,710.6,411.113636363636,3397.8660815071,2900.60952356182,662,130,0.845398559144783,amplicon_count,native_integer
schafer_phyllosphere_2022,DC3000,Leaf208,0,0,0.398449612403101,0,0,0,0.480262373285629,0,0,0,0.499522957662493,0,0,0,0,0.483840190816935,0,0,0.00326222496145406,0.00326222496145406,0.201550387596899,0,0.0151057401812689,0.0151057401812689,0.0151057401812689,0.0151057401812689,0,0,10,10,642,0,710.6,50.9,3397.8660815071,288.797033131319,662,130,0.845398559144783,amplicon_count,native_integer
schafer_phyllosphere_2022,DC3000,Leaf21,0,0,0.398449612403101,0,0,0,0.480262373285629,0,0,0,0.499522957662493,0,0,0,0,0.483840190816935,0,0,-0.0001190903280299,0.0001190903280299,0.00799045915324985,0,0.0151057401812689,0.0181268882175227,0.0151057401812689,0.0181268882175227,0,0,10,12,640,0,710.6,308.083333333333,3397.8660815071,1825.65168593579,662,130,0.845398559144783,amplicon_count,native_integer
schafer_phyllosphere_2022,DC3000,Leaf216,0,0,0.398449612403101,0,0,0,0.480262373285629,0,0,0,0.499522957662493,0,0,0,0,0.483840190816935,0,0,-0.00307846991327556,0.00307846991327556,0.191890280262373,0,0.0151057401812689,0.00453172205438067,0.00453172205438067,0.0151057401812689,0,0,10,3,649,0,710.6,4.33333333333333,3397.8660815071,4.67973932270456,662,130,0.845398559144783,amplicon_count,native_integer
schafer_phyllosphere_2022,DC3000,Leaf222,0,0,0.398449612403101,0,0,0,0.480262373285629,0,0,0,0.499522957662493,0,0,0,0,0.483840190816935,0,0,0.00201368827349699,0.00201368827349699,0.12701252236136,0,0.0151057401812689,0.0226586102719033,0.0151057401812689,0.0226586102719033,0,0,10,15,637,0,710.6,19.5333333333333,3397.8660815071,79.5307812653282,662,130,0.845398559144783,amplicon_count,native_integer
schafer_phyllosphere_2022,DC3000,Leaf226,0,0,0.398449612403101,0,0,0,0.480262373285629,0,0,0,0.499522957662493,0,0,0,0,0.483840190816935,0,0,0.00127693422276992,0.00127693422276992,0.0800238521168754,0,0.0151057401812689,0.0151057401812689,0.0151057401812689,0.0151057401812689,0,0,10,10,642,0,710.6,59.6,3397.8660815071,208.091888434244,662,130,0.845398559144783,amplicon_count,native_integer
schafer_phyllosphere_2022,DC3000,Leaf231,0.0288080460825364,0.0288080460825364,0.908884913536076,1,0,0,0.480262373285629,0,0,0,0.499522957662493,0,0,0,0,0.483840190816935,0,0,0.019118412878154,0.019118412878154,0.816815742397138,0,0.0151057401812689,0.00755287009063444,0.00755287009063444,0.0151057401812689,0,0,10,5,647,0,710.6,174.4,3397.8660815071,403.087544587718,662,130,0.845398559144783,amplicon_count,native_integer
schafer_phyllosphere_2022,DC3000,Leaf234,0,0,0.398449612403101,0,0,0,0.480262373285629,0,0,0,0.499522957662493,0,0,0,0,0.483840190816935,0,0,0.00326852926523805,0.00326852926523805,0.20190816935003,0,0.0151057401812689,0.00604229607250755,0.00604229607250755,0.0151057401812689,0,0,10,4,648,0,710.6,26,3397.8660815071,63.1883509833586,662,130,0.845398559144783,amplicon_count,native_integer
schafer_phyllosphere_2022,DC3000,Leaf257,0,0,0.398449612403101,0,0,0,0.480262373285629,0,0,0,0.499522957662493,0,0,0,0,0.483840190816935,0,0,-0.00759194211519452,0.00759194211519452,0.437209302325581,0,0.0151057401812689,0.0181268882175227,0.0151057401812689,0.0181268882175227,0,0,10,12,640,0,710.6,481.333333333333,3397.8660815071,1913.87476898511,662,130,0.845398559144783,amplicon_count,native_integer
schafer_phyllosphere_2022,DC3000,Leaf261,0,0,0.398449612403101,0,0,0,0.480262373285629,0,0,0,0.499522957662493,0,0,0,0,0.483840190816935,0,0,0.00724205948899204,0.00724205948899204,0.421347644603459,0,0.0151057401812689,0.00755287009063444,0.00755287009063444,0.0151057401812689,0,0,10,5,647,0,710.6,37.6,3397.8660815071,135.324685357451,662,130,0.845398559144783,amplicon_count,native_integer
schafer_phyllosphere_2022,DC3000,Leaf263,0,0,0.398449612403101,0,0,0,0.480262373285629,0,0,0,0.499522957662493,0,0,0,0,0.483840190816935,0,0,-0.00941013727366093,0.00941013727366093,0.518545020870602,0,0.0151057401812689,0.0287009063444109,0.0151057401812689,0.0287009063444109,0,0,10,19,633,0,710.6,27.2105263157895,3397.8660815071,100.316409987799,662,130,0.845398559144783,amplicon_count,native_integer
schafer_phyllosphere_2022,DC3000,Leaf264,0.00195312960551196,0.00195312960551196,0.808825283243888,1,0,0,0.480262373285629,0,0,0,0.499522957662493,0,0,0,0,0.483840190816935,0,0,0.00269632488199601,0.00269632488199601,0.166964818127609,0,0.0151057401812689,0.0105740181268882,0.0105740181268882,0.0151057401812689,0,0,10,7,645,0,710.6,39.7142857142857,3397.8660815071,92.5832235875441,662,130,0.845398559144783,amplicon_count,native_integer
schafer_phyllosphere_2022,DC3000,Leaf265,0.024307944670492,0.024307944670492,0.895169946332737,1,0,0,0.480262373285629,0,0,0,0.499522957662493,0,0,0,0,0.483840190816935,0,0,0.00290195007463871,0.00290195007463871,0.179725700655933,0,0.0151057401812689,0.0256797583081571,0.0151057401812689,0.0256797583081571,0,0,10,17,635,0,710.6,541.411764705882,3397.8660815071,3383.68255596295,662,130,0.845398559144783,amplicon_count,native_integer
schafer_phyllosphere_2022,DC3000,Leaf267,0,0,0.398449612403101,0,0,0,0.480262373285629,0,0,0,0.499522957662493,0,0,0,0,0.483840190816935,0,0,0.00457992648111786,0.00457992648111786,0.274657125819917,0,0.0151057401812689,0.00604229607250755,0.00604229607250755,0.0151057401812689,0,0,10,4,648,0,710.6,94.75,3397.8660815071,152.309281930713,662,130,0.845398559144783,amplicon_count,native_integer
