"dataset","taxon_1","taxon_2","onenet_score"
"schafer_phyllosphere_2022","Leaf161","Leaf222",0.0666666666666667
"schafer_phyllosphere_2022","Leaf10","Leaf222",0.2
"schafer_phyllosphere_2022","Leaf90","Leaf222",0.0611111111111111
"schafer_phyllosphere_2022","Leaf262","Leaf222",0.105555555555556
"schafer_phyllosphere_2022","Leaf420","Leaf222",0.0166666666666667
"schafer_phyllosphere_2022","Leaf28","Leaf222",0.188888888888889
"schafer_phyllosphere_2022","Leaf32","Leaf222",0.0888888888888889
"schafer_phyllosphere_2022","Leaf335","Leaf222",0.0888888888888889
"schafer_phyllosphere_2022","Leaf242","Leaf222",0.138888888888889
"schafer_phyllosphere_2022","Leaf304","Leaf222",0.0611111111111111
"schafer_phyllosphere_2022","Leaf62","Leaf222",0.0388888888888889
"schafer_phyllosphere_2022","Leaf311","Leaf222",0.0444444444444444
"schafer_phyllosphere_2022","Leaf122","Leaf222",0.0555555555555556
"schafer_phyllosphere_2022","Leaf183","Leaf222",0.116666666666667
"schafer_phyllosphere_2022","DC3000","Leaf222",0.0222222222222222
"schafer_phyllosphere_2022","Leaf354","Leaf222",0.0166666666666667
"schafer_phyllosphere_2022","Leaf51","Leaf222",0.394444444444444
"schafer_phyllosphere_2022","Leaf106","Leaf222",0.138888888888889
"schafer_phyllosphere_2022","Leaf371","Leaf30",0.0666666666666667
"schafer_phyllosphere_2022","Leaf405","Leaf30",0.05
"schafer_phyllosphere_2022","Leaf313","Leaf30",0.0388888888888889
"schafer_phyllosphere_2022","Leaf220","Leaf30",0.205555555555556
"schafer_phyllosphere_2022","Leaf33","Leaf30",0.0833333333333333
"schafer_phyllosphere_2022","Leaf245","Leaf30",0.0666666666666667
"schafer_phyllosphere_2022","Leaf285","Leaf30",0.1
"schafer_phyllosphere_2022","Leaf88","Leaf30",0.138888888888889
"schafer_phyllosphere_2022","Leaf67","Leaf30",0.166666666666667
"schafer_phyllosphere_2022","Leaf314","Leaf30",0.0277777777777778
"schafer_phyllosphere_2022","Leaf87","Leaf30",0.15
"schafer_phyllosphere_2022","Leaf299","Leaf30",0.188888888888889
"schafer_phyllosphere_2022","Leaf129","Leaf30",0.2
"schafer_phyllosphere_2022","Leaf427","Leaf30",0.205555555555556
"schafer_phyllosphere_2022","Leaf41","Leaf30",0.155555555555556
"schafer_phyllosphere_2022","Leaf185","Leaf30",0.127777777777778
"schafer_phyllosphere_2022","Leaf61","Leaf30",0.155555555555556
"schafer_phyllosphere_2022","Leaf187","Leaf30",0.122222222222222
"schafer_phyllosphere_2022","Leaf289","Leaf30",0.111111111111111
"schafer_phyllosphere_2022","Leaf466","Leaf30",0.25
"schafer_phyllosphere_2022","Leaf3","Leaf30",0.05
"schafer_phyllosphere_2022","Leaf339","Leaf30",0.05
"schafer_phyllosphere_2022","Leaf5","Leaf30",0.0277777777777778
"schafer_phyllosphere_2022","Leaf456","Leaf30",0.0277777777777778
"schafer_phyllosphere_2022","Leaf225","Leaf30",0.216666666666667
"schafer_phyllosphere_2022","Leaf2","Leaf30",0.0833333333333333
"schafer_phyllosphere_2022","Leaf68","Leaf30",0.227777777777778
"schafer_phyllosphere_2022","Leaf99","Leaf30",0.161111111111111
"schafer_phyllosphere_2022","Leaf76","Leaf30",0.183333333333333
"schafer_phyllosphere_2022","Leaf254","Leaf30",0.0222222222222222
"schafer_phyllosphere_2022","Leaf42","Leaf30",0.144444444444444
"schafer_phyllosphere_2022","Leaf359","Leaf30",0.172222222222222
"schafer_phyllosphere_2022","Leaf91","Leaf30",0.05
"schafer_phyllosphere_2022","Leaf126","Leaf30",0.0944444444444444
"schafer_phyllosphere_2022","Leaf78","Leaf30",0.0611111111111111
"schafer_phyllosphere_2022","Leaf416","Leaf30",0.138888888888889
"schafer_phyllosphere_2022","Leaf151","Leaf30",0.0388888888888889
"schafer_phyllosphere_2022","Leaf83","Leaf30",0.0222222222222222
"schafer_phyllosphere_2022","Leaf86","Leaf30",0.0944444444444444
"schafer_phyllosphere_2022","Leaf336","Leaf30",0.0277777777777778
"schafer_phyllosphere_2022","Leaf145","Leaf30",0.0222222222222222
"schafer_phyllosphere_2022","Leaf50","Leaf30",0.183333333333333
"schafer_phyllosphere_2022","Leaf26","Leaf30",0.0444444444444444
"schafer_phyllosphere_2022","Leaf391","Leaf30",0.116666666666667
"schafer_phyllosphere_2022","Leaf233","Leaf30",0.111111111111111
"schafer_phyllosphere_2022","Leaf177","Leaf30",0.0833333333333333
"schafer_phyllosphere_2022","Leaf337","Leaf30",0.05
"schafer_phyllosphere_2022","Leaf161","Leaf30",0.05
"schafer_phyllosphere_2022","Leaf10","Leaf30",0.255555555555556
"schafer_phyllosphere_2022","Leaf90","Leaf30",0.15
"schafer_phyllosphere_2022","Leaf262","Leaf30",0.0944444444444444
"schafer_phyllosphere_2022","Leaf420","Leaf30",0.0555555555555556
"schafer_phyllosphere_2022","Leaf28","Leaf30",0.0388888888888889
"schafer_phyllosphere_2022","Leaf32","Leaf30",0.0666666666666667
"schafer_phyllosphere_2022","Leaf335","Leaf30",0.144444444444444
"schafer_phyllosphere_2022","Leaf242","Leaf30",0.138888888888889
"schafer_phyllosphere_2022","Leaf304","Leaf30",0.0666666666666667
"schafer_phyllosphere_2022","Leaf62","Leaf30",0.188888888888889
"schafer_phyllosphere_2022","Leaf311","Leaf30",0.111111111111111
"schafer_phyllosphere_2022","Leaf122","Leaf30",0.133333333333333
"schafer_phyllosphere_2022","Leaf183","Leaf30",0.272222222222222
"schafer_phyllosphere_2022","DC3000","Leaf30",0.0388888888888889
"schafer_phyllosphere_2022","Leaf354","Leaf30",0.0722222222222222
"schafer_phyllosphere_2022","Leaf51","Leaf30",0.0222222222222222
"schafer_phyllosphere_2022","Leaf106","Leaf30",0.0444444444444444
"schafer_phyllosphere_2022","Leaf222","Leaf30",0.0666666666666667
"schafer_phyllosphere_2022","Leaf371","Leaf203",0.05
"schafer_phyllosphere_2022","Leaf405","Leaf203",0.0166666666666667
"schafer_phyllosphere_2022","Leaf313","Leaf203",0.0277777777777778
"schafer_phyllosphere_2022","Leaf220","Leaf203",0.0222222222222222
"schafer_phyllosphere_2022","Leaf33","Leaf203",0.0277777777777778
"schafer_phyllosphere_2022","Leaf245","Leaf203",0.0388888888888889
"schafer_phyllosphere_2022","Leaf285","Leaf203",0.116666666666667
"schafer_phyllosphere_2022","Leaf88","Leaf203",0.05
"schafer_phyllosphere_2022","Leaf67","Leaf203",0.0277777777777778
"schafer_phyllosphere_2022","Leaf314","Leaf203",0.0944444444444444
"schafer_phyllosphere_2022","Leaf87","Leaf203",0.266666666666667
"schafer_phyllosphere_2022","Leaf299","Leaf203",0.0444444444444444
"schafer_phyllosphere_2022","Leaf129","Leaf203",0.0555555555555556
"schafer_phyllosphere_2022","Leaf427","Leaf203",0.00555555555555556
"schafer_phyllosphere_2022","Leaf41","Leaf203",0.00555555555555556
"schafer_phyllosphere_2022","Leaf185","Leaf203",0.0111111111111111
"schafer_phyllosphere_2022","Leaf61","Leaf203",0.0777777777777778
"schafer_phyllosphere_2022","Leaf187","Leaf203",0.0277777777777778
"schafer_phyllosphere_2022","Leaf289","Leaf203",0.0166666666666667
"schafer_phyllosphere_2022","Leaf466","Leaf203",0.0666666666666667
"schafer_phyllosphere_2022","Leaf3","Leaf203",0.0555555555555556
"schafer_phyllosphere_2022","Leaf339","Leaf203",0.111111111111111
"schafer_phyllosphere_2022","Leaf5","Leaf203",0.0277777777777778
"schafer_phyllosphere_2022","Leaf456","Leaf203",0.155555555555556
"schafer_phyllosphere_2022","Leaf225","Leaf203",0.211111111111111
"schafer_phyllosphere_2022","Leaf2","Leaf203",0.111111111111111
"schafer_phyllosphere_2022","Leaf68","Leaf203",0.255555555555556
"schafer_phyllosphere_2022","Leaf99","Leaf203",0.0611111111111111
"schafer_phyllosphere_2022","Leaf76","Leaf203",0.177777777777778
"schafer_phyllosphere_2022","Leaf254","Leaf203",0.0888888888888889
"schafer_phyllosphere_2022","Leaf42","Leaf203",0.305555555555556
"schafer_phyllosphere_2022","Leaf359","Leaf203",0.0777777777777778
"schafer_phyllosphere_2022","Leaf91","Leaf203",0.177777777777778
"schafer_phyllosphere_2022","Leaf126","Leaf203",0.161111111111111
"schafer_phyllosphere_2022","Leaf78","Leaf203",0.183333333333333
"schafer_phyllosphere_2022","Leaf416","Leaf203",0.216666666666667
"schafer_phyllosphere_2022","Leaf151","Leaf203",0.194444444444444
"schafer_phyllosphere_2022","Leaf83","Leaf203",0.161111111111111
"schafer_phyllosphere_2022","Leaf86","Leaf203",0.133333333333333
"schafer_phyllosphere_2022","Leaf336","Leaf203",0.183333333333333
"schafer_phyllosphere_2022","Leaf145","Leaf203",0.277777777777778
"schafer_phyllosphere_2022","Leaf50","Leaf203",0.177777777777778
"schafer_phyllosphere_2022","Leaf26","Leaf203",0.105555555555556
"schafer_phyllosphere_2022","Leaf391","Leaf203",0.177777777777778
"schafer_phyllosphere_2022","Leaf233","Leaf203",0.283333333333333
"schafer_phyllosphere_2022","Leaf177","Leaf203",0.0555555555555556
"schafer_phyllosphere_2022","Leaf337","Leaf203",0.177777777777778
"schafer_phyllosphere_2022","Leaf161","Leaf203",0.383333333333333
"schafer_phyllosphere_2022","Leaf10","Leaf203",0.0777777777777778
"schafer_phyllosphere_2022","Leaf90","Leaf203",0.177777777777778
"schafer_phyllosphere_2022","Leaf262","Leaf203",0.133333333333333
"schafer_phyllosphere_2022","Leaf420","Leaf203",0.216666666666667
"schafer_phyllosphere_2022","Leaf28","Leaf203",0.05
"schafer_phyllosphere_2022","Leaf32","Leaf203",0.188888888888889
"schafer_phyllosphere_2022","Leaf335","Leaf203",0.122222222222222
"schafer_phyllosphere_2022","Leaf242","Leaf203",0.0166666666666667
"schafer_phyllosphere_2022","Leaf304","Leaf203",0.116666666666667
"schafer_phyllosphere_2022","Leaf62","Leaf203",0.133333333333333
"schafer_phyllosphere_2022","Leaf311","Leaf203",0.116666666666667
"schafer_phyllosphere_2022","Leaf122","Leaf203",0.138888888888889
"schafer_phyllosphere_2022","Leaf183","Leaf203",0.0611111111111111
"schafer_phyllosphere_2022","DC3000","Leaf203",0.166666666666667
"schafer_phyllosphere_2022","Leaf354","Leaf203",0.0888888888888889
"schafer_phyllosphere_2022","Leaf51","Leaf203",0.0888888888888889
"schafer_phyllosphere_2022","Leaf106","Leaf203",0.166666666666667
"schafer_phyllosphere_2022","Leaf222","Leaf203",0.133333333333333
"schafer_phyllosphere_2022","Leaf30","Leaf203",0.161111111111111
"schafer_phyllosphere_2022","Leaf371","Leaf263",0.0222222222222222
"schafer_phyllosphere_2022","Leaf405","Leaf263",0.0333333333333333
"schafer_phyllosphere_2022","Leaf313","Leaf263",0.0111111111111111
"schafer_phyllosphere_2022","Leaf220","Leaf263",0.0444444444444444
"schafer_phyllosphere_2022","Leaf33","Leaf263",0.0888888888888889
"schafer_phyllosphere_2022","Leaf245","Leaf263",0.0333333333333333
"schafer_phyllosphere_2022","Leaf285","Leaf263",0.0333333333333333
"schafer_phyllosphere_2022","Leaf88","Leaf263",0.05
"schafer_phyllosphere_2022","Leaf67","Leaf263",0.0555555555555556
"schafer_phyllosphere_2022","Leaf314","Leaf263",0.0111111111111111
"schafer_phyllosphere_2022","Leaf87","Leaf263",0.0888888888888889
"schafer_phyllosphere_2022","Leaf299","Leaf263",0.0833333333333333
"schafer_phyllosphere_2022","Leaf129","Leaf263",0.0666666666666667
"schafer_phyllosphere_2022","Leaf427","Leaf263",0.0222222222222222
"schafer_phyllosphere_2022","Leaf41","Leaf263",0.0277777777777778
"schafer_phyllosphere_2022","Leaf185","Leaf263",0.0888888888888889
"schafer_phyllosphere_2022","Leaf61","Leaf263",0.0333333333333333
"schafer_phyllosphere_2022","Leaf187","Leaf263",0.0277777777777778
"schafer_phyllosphere_2022","Leaf289","Leaf263",0.122222222222222
"schafer_phyllosphere_2022","Leaf466","Leaf263",0.0388888888888889
"schafer_phyllosphere_2022","Leaf3","Leaf263",0.0111111111111111
"schafer_phyllosphere_2022","Leaf339","Leaf263",0.0388888888888889
"schafer_phyllosphere_2022","Leaf5","Leaf263",0.0166666666666667
"schafer_phyllosphere_2022","Leaf456","Leaf263",0.0444444444444444
"schafer_phyllosphere_2022","Leaf225","Leaf263",0.0888888888888889
"schafer_phyllosphere_2022","Leaf2","Leaf263",0.0444444444444444
"schafer_phyllosphere_2022","Leaf68","Leaf263",0.0833333333333333
"schafer_phyllosphere_2022","Leaf99","Leaf263",0.105555555555556
"schafer_phyllosphere_2022","Leaf76","Leaf263",0.0833333333333333
"schafer_phyllosphere_2022","Leaf254","Leaf263",0.0388888888888889
"schafer_phyllosphere_2022","Leaf42","Leaf263",0.216666666666667
"schafer_phyllosphere_2022","Leaf359","Leaf263",0.45
"schafer_phyllosphere_2022","Leaf91","Leaf263",0.0222222222222222
"schafer_phyllosphere_2022","Leaf126","Leaf263",0.0444444444444444
"schafer_phyllosphere_2022","Leaf78","Leaf263",0.0333333333333333
"schafer_phyllosphere_2022","Leaf416","Leaf263",0.177777777777778
"schafer_phyllosphere_2022","Leaf151","Leaf263",0.0277777777777778
"schafer_phyllosphere_2022","Leaf83","Leaf263",0.0111111111111111
"schafer_phyllosphere_2022","Leaf86","Leaf263",0.155555555555556
"schafer_phyllosphere_2022","Leaf336","Leaf263",0.0222222222222222
"schafer_phyllosphere_2022","Leaf145","Leaf263",0.0111111111111111
"schafer_phyllosphere_2022","Leaf50","Leaf263",0.0444444444444444
"schafer_phyllosphere_2022","Leaf26","Leaf263",0.00555555555555556
"schafer_phyllosphere_2022","Leaf391","Leaf263",0.0833333333333333
"schafer_phyllosphere_2022","Leaf233","Leaf263",0.0333333333333333
"schafer_phyllosphere_2022","Leaf177","Leaf263",0.0611111111111111
"schafer_phyllosphere_2022","Leaf337","Leaf263",0.0166666666666667
"schafer_phyllosphere_2022","Leaf161","Leaf263",0.261111111111111
"schafer_phyllosphere_2022","Leaf10","Leaf263",0.0166666666666667
"schafer_phyllosphere_2022","Leaf90","Leaf263",0.222222222222222
"schafer_phyllosphere_2022","Leaf262","Leaf263",0.0388888888888889
"schafer_phyllosphere_2022","Leaf420","Leaf263",0.0222222222222222
"schafer_phyllosphere_2022","Leaf28","Leaf263",0.00555555555555556
"schafer_phyllosphere_2022","Leaf32","Leaf263",0.0166666666666667
"schafer_phyllosphere_2022","Leaf335","Leaf263",0.0888888888888889
"schafer_phyllosphere_2022","Leaf242","Leaf263",0.144444444444444
"schafer_phyllosphere_2022","Leaf304","Leaf263",0.0666666666666667
"schafer_phyllosphere_2022","Leaf62","Leaf263",0.105555555555556
"schafer_phyllosphere_2022","Leaf311","Leaf263",0.0333333333333333
"schafer_phyllosphere_2022","Leaf122","Leaf263",0.0722222222222222
"schafer_phyllosphere_2022","Leaf183","Leaf263",0.105555555555556
"schafer_phyllosphere_2022","DC3000","Leaf263",0.0666666666666667
"schafer_phyllosphere_2022","Leaf354","Leaf263",0.0277777777777778
"schafer_phyllosphere_2022","Leaf51","Leaf263",0.0222222222222222
"schafer_phyllosphere_2022","Leaf106","Leaf263",0.0388888888888889
"schafer_phyllosphere_2022","Leaf222","Leaf263",0.138888888888889
"schafer_phyllosphere_2022","Leaf30","Leaf263",0.205555555555556
"schafer_phyllosphere_2022","Leaf203","Leaf263",0.211111111111111
"schafer_phyllosphere_2022","Leaf371","Leaf34",0.0555555555555556
"schafer_phyllosphere_2022","Leaf405","Leaf34",0.0222222222222222
"schafer_phyllosphere_2022","Leaf313","Leaf34",0.0277777777777778
"schafer_phyllosphere_2022","Leaf220","Leaf34",0.0944444444444444
"schafer_phyllosphere_2022","Leaf33","Leaf34",0.0388888888888889
"schafer_phyllosphere_2022","Leaf245","Leaf34",0.0166666666666667
"schafer_phyllosphere_2022","Leaf285","Leaf34",0.0833333333333333
"schafer_phyllosphere_2022","Leaf88","Leaf34",0.0444444444444444
"schafer_phyllosphere_2022","Leaf67","Leaf34",0.1
"schafer_phyllosphere_2022","Leaf314","Leaf34",0.127777777777778
"schafer_phyllosphere_2022","Leaf87","Leaf34",0.116666666666667
"schafer_phyllosphere_2022","Leaf299","Leaf34",0.05
"schafer_phyllosphere_2022","Leaf129","Leaf34",0.188888888888889
"schafer_phyllosphere_2022","Leaf427","Leaf34",0.0666666666666667
"schafer_phyllosphere_2022","Leaf41","Leaf34",0.05
"schafer_phyllosphere_2022","Leaf185","Leaf34",0.116666666666667
"schafer_phyllosphere_2022","Leaf61","Leaf34",0.0611111111111111
"schafer_phyllosphere_2022","Leaf187","Leaf34",0.0666666666666667
"schafer_phyllosphere_2022","Leaf289","Leaf34",0.0222222222222222
"schafer_phyllosphere_2022","Leaf466","Leaf34",0.0777777777777778
"schafer_phyllosphere_2022","Leaf3","Leaf34",0.0166666666666667
"schafer_phyllosphere_2022","Leaf339","Leaf34",0.0388888888888889
"schafer_phyllosphere_2022","Leaf5","Leaf34",0.0277777777777778
"schafer_phyllosphere_2022","Leaf456","Leaf34",0.0111111111111111
"schafer_phyllosphere_2022","Leaf225","Leaf34",0.15
"schafer_phyllosphere_2022","Leaf2","Leaf34",0.0277777777777778
"schafer_phyllosphere_2022","Leaf68","Leaf34",0.161111111111111
"schafer_phyllosphere_2022","Leaf99","Leaf34",0.15
"schafer_phyllosphere_2022","Leaf76","Leaf34",0.155555555555556
"schafer_phyllosphere_2022","Leaf254","Leaf34",0.0833333333333333
"schafer_phyllosphere_2022","Leaf42","Leaf34",0.188888888888889
"schafer_phyllosphere_2022","Leaf359","Leaf34",0.122222222222222
"schafer_phyllosphere_2022","Leaf91","Leaf34",0.05
"schafer_phyllosphere_2022","Leaf126","Leaf34",0.0722222222222222
"schafer_phyllosphere_2022","Leaf78","Leaf34",0.227777777777778
"schafer_phyllosphere_2022","Leaf416","Leaf34",0.183333333333333
"schafer_phyllosphere_2022","Leaf151","Leaf34",0.0388888888888889
"schafer_phyllosphere_2022","Leaf83","Leaf34",0.0388888888888889
"schafer_phyllosphere_2022","Leaf86","Leaf34",0.161111111111111
"schafer_phyllosphere_2022","Leaf336","Leaf34",0.0277777777777778
"schafer_phyllosphere_2022","Leaf145","Leaf34",0.0944444444444444
"schafer_phyllosphere_2022","Leaf50","Leaf34",0.0333333333333333
"schafer_phyllosphere_2022","Leaf26","Leaf34",0.0444444444444444
"schafer_phyllosphere_2022","Leaf391","Leaf34",0.0944444444444444
"schafer_phyllosphere_2022","Leaf233","Leaf34",0.2
"schafer_phyllosphere_2022","Leaf177","Leaf34",0.0444444444444444
"schafer_phyllosphere_2022","Leaf337","Leaf34",0.0166666666666667
"schafer_phyllosphere_2022","Leaf161","Leaf34",0.133333333333333
"schafer_phyllosphere_2022","Leaf10","Leaf34",0.0444444444444444
"schafer_phyllosphere_2022","Leaf90","Leaf34",0.166666666666667
"schafer_phyllosphere_2022","Leaf262","Leaf34",0.216666666666667
"schafer_phyllosphere_2022","Leaf420","Leaf34",0.0222222222222222
"schafer_phyllosphere_2022","Leaf28","Leaf34",0.0166666666666667
"schafer_phyllosphere_2022","Leaf32","Leaf34",0.0388888888888889
"schafer_phyllosphere_2022","Leaf335","Leaf34",0.0444444444444444
"schafer_phyllosphere_2022","Leaf242","Leaf34",0.1
"schafer_phyllosphere_2022","Leaf304","Leaf34",0.0666666666666667
"schafer_phyllosphere_2022","Leaf62","Leaf34",0.138888888888889
"schafer_phyllosphere_2022","Leaf311","Leaf34",0.0777777777777778
"schafer_phyllosphere_2022","Leaf122","Leaf34",0.155555555555556
"schafer_phyllosphere_2022","Leaf183","Leaf34",0.0166666666666667
"schafer_phyllosphere_2022","DC3000","Leaf34",0.0611111111111111
"schafer_phyllosphere_2022","Leaf354","Leaf34",0.05
"schafer_phyllosphere_2022","Leaf51","Leaf34",0.00555555555555556
"schafer_phyllosphere_2022","Leaf106","Leaf34",0.0444444444444444
"schafer_phyllosphere_2022","Leaf222","Leaf34",0.0166666666666667
"schafer_phyllosphere_2022","Leaf30","Leaf34",0.0611111111111111
"schafer_phyllosphere_2022","Leaf203","Leaf34",0.1
"schafer_phyllosphere_2022","Leaf263","Leaf34",0.0166666666666667
"schafer_phyllosphere_2022","Leaf371","Leaf58",0.0944444444444444
"schafer_phyllosphere_2022","Leaf405","Leaf58",0.0277777777777778
"schafer_phyllosphere_2022","Leaf313","Leaf58",0.0222222222222222
"schafer_phyllosphere_2022","Leaf220","Leaf58",0.0444444444444444
"schafer_phyllosphere_2022","Leaf33","Leaf58",0.144444444444444
"schafer_phyllosphere_2022","Leaf245","Leaf58",0.0166666666666667
"schafer_phyllosphere_2022","Leaf285","Leaf58",0.272222222222222
"schafer_phyllosphere_2022","Leaf88","Leaf58",0.0888888888888889
"schafer_phyllosphere_2022","Leaf67","Leaf58",0.0333333333333333
"schafer_phyllosphere_2022","Leaf314","Leaf58",0.0166666666666667
"schafer_phyllosphere_2022","Leaf87","Leaf58",0.138888888888889
"schafer_phyllosphere_2022","Leaf299","Leaf58",0.0444444444444444
"schafer_phyllosphere_2022","Leaf129","Leaf58",0.138888888888889
"schafer_phyllosphere_2022","Leaf427","Leaf58",0.122222222222222
"schafer_phyllosphere_2022","Leaf41","Leaf58",0.0444444444444444
"schafer_phyllosphere_2022","Leaf185","Leaf58",0.05
"schafer_phyllosphere_2022","Leaf61","Leaf58",0.0388888888888889
"schafer_phyllosphere_2022","Leaf187","Leaf58",0.222222222222222
"schafer_phyllosphere_2022","Leaf289","Leaf58",0.0388888888888889
"schafer_phyllosphere_2022","Leaf466","Leaf58",0.0833333333333333
"schafer_phyllosphere_2022","Leaf3","Leaf58",0.00555555555555556
"schafer_phyllosphere_2022","Leaf339","Leaf58",0.0333333333333333
"schafer_phyllosphere_2022","Leaf5","Leaf58",0.0166666666666667
"schafer_phyllosphere_2022","Leaf456","Leaf58",0.0111111111111111
"schafer_phyllosphere_2022","Leaf225","Leaf58",0.161111111111111
"schafer_phyllosphere_2022","Leaf2","Leaf58",0.0277777777777778
"schafer_phyllosphere_2022","Leaf68","Leaf58",0.166666666666667
"schafer_phyllosphere_2022","Leaf99","Leaf58",0.166666666666667
"schafer_phyllosphere_2022","Leaf76","Leaf58",0.138888888888889
"schafer_phyllosphere_2022","Leaf254","Leaf58",0.0444444444444444
"schafer_phyllosphere_2022","Leaf42","Leaf58",0.2
"schafer_phyllosphere_2022","Leaf359","Leaf58",0.183333333333333
"schafer_phyllosphere_2022","Leaf91","Leaf58",0.105555555555556
"schafer_phyllosphere_2022","Leaf126","Leaf58",0.0333333333333333
"schafer_phyllosphere_2022","Leaf78","Leaf58",0.1
"schafer_phyllosphere_2022","Leaf416","Leaf58",0.155555555555556
"schafer_phyllosphere_2022","Leaf151","Leaf58",0.0166666666666667
"schafer_phyllosphere_2022","Leaf83","Leaf58",0.116666666666667
"schafer_phyllosphere_2022","Leaf86","Leaf58",0.105555555555556
"schafer_phyllosphere_2022","Leaf336","Leaf58",0.1
"schafer_phyllosphere_2022","Leaf145","Leaf58",0.0944444444444444
"schafer_phyllosphere_2022","Leaf50","Leaf58",0.327777777777778
"schafer_phyllosphere_2022","Leaf26","Leaf58",0.161111111111111
"schafer_phyllosphere_2022","Leaf391","Leaf58",0.122222222222222
"schafer_phyllosphere_2022","Leaf233","Leaf58",0.161111111111111
"schafer_phyllosphere_2022","Leaf177","Leaf58",0.0388888888888889
"schafer_phyllosphere_2022","Leaf337","Leaf58",0.133333333333333
"schafer_phyllosphere_2022","Leaf161","Leaf58",0.177777777777778
"schafer_phyllosphere_2022","Leaf10","Leaf58",0.00555555555555556
"schafer_phyllosphere_2022","Leaf90","Leaf58",0.122222222222222
"schafer_phyllosphere_2022","Leaf262","Leaf58",0.294444444444444
"schafer_phyllosphere_2022","Leaf420","Leaf58",0.144444444444444
"schafer_phyllosphere_2022","Leaf28","Leaf58",0.0111111111111111
"schafer_phyllosphere_2022","Leaf32","Leaf58",0.272222222222222
"schafer_phyllosphere_2022","Leaf335","Leaf58",0.155555555555556
"schafer_phyllosphere_2022","Leaf242","Leaf58",0.0722222222222222
"schafer_phyllosphere_2022","Leaf304","Leaf58",0.05
"schafer_phyllosphere_2022","Leaf62","Leaf58",0.111111111111111
"schafer_phyllosphere_2022","Leaf311","Leaf58",0.233333333333333
"schafer_phyllosphere_2022","Leaf122","Leaf58",0.15
"schafer_phyllosphere_2022","Leaf183","Leaf58",0.0166666666666667
"schafer_phyllosphere_2022","DC3000","Leaf58",0.0444444444444444
"schafer_phyllosphere_2022","Leaf354","Leaf58",0.194444444444444
"schafer_phyllosphere_2022","Leaf51","Leaf58",0.0166666666666667
"schafer_phyllosphere_2022","Leaf106","Leaf58",0.0777777777777778
"schafer_phyllosphere_2022","Leaf222","Leaf58",0.0222222222222222
"schafer_phyllosphere_2022","Leaf30","Leaf58",0.0388888888888889
"schafer_phyllosphere_2022","Leaf203","Leaf58",0.0666666666666667
"schafer_phyllosphere_2022","Leaf263","Leaf58",0.0166666666666667
"schafer_phyllosphere_2022","Leaf34","Leaf58",0.227777777777778
"schafer_phyllosphere_2022","Leaf371","Leaf49",0.144444444444444
"schafer_phyllosphere_2022","Leaf405","Leaf49",0.0111111111111111
"schafer_phyllosphere_2022","Leaf313","Leaf49",0.0277777777777778
"schafer_phyllosphere_2022","Leaf220","Leaf49",0.05
"schafer_phyllosphere_2022","Leaf33","Leaf49",0.194444444444444
"schafer_phyllosphere_2022","Leaf245","Leaf49",0.0833333333333333
"schafer_phyllosphere_2022","Leaf285","Leaf49",0.105555555555556
"schafer_phyllosphere_2022","Leaf88","Leaf49",0.0666666666666667
"schafer_phyllosphere_2022","Leaf67","Leaf49",0.0777777777777778
"schafer_phyllosphere_2022","Leaf314","Leaf49",0.288888888888889
"schafer_phyllosphere_2022","Leaf87","Leaf49",0.105555555555556
"schafer_phyllosphere_2022","Leaf299","Leaf49",0.0888888888888889
"schafer_phyllosphere_2022","Leaf129","Leaf49",0.122222222222222
"schafer_phyllosphere_2022","Leaf427","Leaf49",0.0833333333333333
"schafer_phyllosphere_2022","Leaf41","Leaf49",0.122222222222222
"schafer_phyllosphere_2022","Leaf185","Leaf49",0.105555555555556
"schafer_phyllosphere_2022","Leaf61","Leaf49",0.0444444444444444
"schafer_phyllosphere_2022","Leaf187","Leaf49",0.127777777777778
"schafer_phyllosphere_2022","Leaf289","Leaf49",0.166666666666667
"schafer_phyllosphere_2022","Leaf466","Leaf49",0.194444444444444
"schafer_phyllosphere_2022","Leaf3","Leaf49",0.0222222222222222
"schafer_phyllosphere_2022","Leaf339","Leaf49",0.0166666666666667
"schafer_phyllosphere_2022","Leaf5","Leaf49",0.0166666666666667
"schafer_phyllosphere_2022","Leaf456","Leaf49",0.0166666666666667
"schafer_phyllosphere_2022","Leaf225","Leaf49",0.0777777777777778
"schafer_phyllosphere_2022","Leaf2","Leaf49",0.0777777777777778
"schafer_phyllosphere_2022","Leaf68","Leaf49",0.133333333333333
"schafer_phyllosphere_2022","Leaf99","Leaf49",0.155555555555556
"schafer_phyllosphere_2022","Leaf76","Leaf49",0.194444444444444
"schafer_phyllosphere_2022","Leaf254","Leaf49",0.0166666666666667
"schafer_phyllosphere_2022","Leaf42","Leaf49",0.0944444444444444
"schafer_phyllosphere_2022","Leaf359","Leaf49",0.116666666666667
"schafer_phyllosphere_2022","Leaf91","Leaf49",0.0333333333333333
"schafer_phyllosphere_2022","Leaf126","Leaf49",0.0611111111111111
"schafer_phyllosphere_2022","Leaf78","Leaf49",0.0166666666666667
"schafer_phyllosphere_2022","Leaf416","Leaf49",0.138888888888889
"schafer_phyllosphere_2022","Leaf151","Leaf49",0.0388888888888889
"schafer_phyllosphere_2022","Leaf83","Leaf49",0.0277777777777778
"schafer_phyllosphere_2022","Leaf86","Leaf49",0.0333333333333333
