dataset,taxon_1,taxon_2,pln_path_entry,pln_path_presence,pln_path_mean_abs,pln_path_max_abs,pln_path_terminal_abs,spieceasi_path_entry,spieceasi_path_presence,spieceasi_path_mean_abs,spieceasi_path_max_abs,spieceasi_path_terminal_abs,spieceasi_path_stability_mean,spieceasi_path_stability_max,spring_path_entry,spring_path_presence,spring_path_mean_abs,spring_path_max_abs,spring_path_terminal_abs,spring_path_stability_mean,spring_path_stability_max
schafer_phyllosphere_2022,Leaf405,Leaf185,0,0,0,0,0,0.266666666666667,0.266666666666667,0.00631897618079837,0.0389679295213954,0.0389679295213954,0.195,0.7,0.5,0.5,0.0136201651320489,0.0407543342571027,0.0343802438263462,0.1675,0.6
schafer_phyllosphere_2022,Leaf313,Leaf185,0,0,0,0,0,0,0,0,0,0,0.126666666666667,0.45,0.35,0.35,0.0123370161913532,0.0414756171854793,0.0410168383378366,0.0625,0.35
schafer_phyllosphere_2022,Leaf220,Leaf185,0,0,0,0,0,0,0,0,0,0,0.0766666666666667,0.4,0.25,0.25,0.00177081980417154,0.00967620224792267,0.00967620224792267,0.15,0.6
schafer_phyllosphere_2022,Leaf33,Leaf185,0,0,0,0,0,0.0333333333333333,0.0333333333333333,0.000129395111899325,0.00388185335697974,0.00388185335697974,0.0616666666666667,0.35,0,0,0,0,0,0.2225,0.7
schafer_phyllosphere_2022,Leaf245,Leaf185,0.1,0.1,0.00440335260546345,0.069116871432034,0.069116871432034,0.466666666666667,0.466666666666667,0.0166524960623743,0.0486393296072045,0.0486393296072045,0.253333333333333,0.55,0,0,0,0,0,0.3325,0.6
schafer_phyllosphere_2022,Leaf285,Leaf185,0.0666666666666667,0.0666666666666667,0.000864138828294091,0.0225943873015169,0.0225943873015169,0,0,0,0,0,0.103333333333333,0.3,0.1,0.1,0.00111757766987629,0.0175490153869771,0.0175490153869771,0.0725,0.45
schafer_phyllosphere_2022,Leaf88,Leaf185,0,0,0,0,0,0,0,0,0,0,0.0383333333333333,0.35,0,0,0,0,0,0.055,0.25
schafer_phyllosphere_2022,Leaf67,Leaf185,0,0,0,0,0,0.0333333333333333,0.0333333333333333,0.00010950121108981,0.0032850363326943,0.0032850363326943,0.0766666666666667,0.4,0.55,0.55,0.0162493350672216,0.0554077093916453,0.0554077093916453,0.3075,0.65
schafer_phyllosphere_2022,Leaf314,Leaf185,0,0,0,0,0,0,0,0,0,0,0.025,0.1,0.35,0.35,0.00219753755259982,0.00992001543781782,0.00639694154870711,0.2825,0.65
schafer_phyllosphere_2022,Leaf87,Leaf185,0,0,0,0,0,0,0,0,0,0,0.0183333333333333,0.25,0.45,0.05,3.76242461504271e-05,0.000752484923008542,0,0.075,0.15
